ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_ratio,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-origin_q124,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_milli,ow_default-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_d01c-policy_GpuClustering1000desharemdf591-de_share-gs_best-scmd_f591-bellman_ratio
587433.14,41.27,27.68,453256.13,31.85
587297.16,41.29,27.69,453255.66,31.87
587161.19,41.31,27.71,453279.31,31.89
587161.19,41.31,27.71,453279.31,31.89
587025.21,41.33,27.73,453268.11,31.91
587310.41,41.37,27.77,453511.9,31.94
587315.7,41.37,27.77,453513.34,31.94
587002.83,41.36,27.76,453550.7,31.95
587307.0,41.39,27.79,453550.38,31.97
587359.7,41.42,27.82,453550.38,31.98
587220.81,41.42,27.82,453553.28,31.99
587084.83,41.44,27.84,453543.29,32.01
586948.85,41.46,27.86,453540.83,32.03
586812.88,41.48,27.88,453708.34,32.07
586676.9,41.49,27.9,453540.83,32.08
586540.92,41.51,27.92,453540.99,32.1
586593.62,41.54,27.94,453540.95,32.12
586646.32,41.57,27.97,453538.09,32.14
586510.35,41.59,27.99,453537.62,32.16
586887.35,41.63,28.03,453612.43,32.17
586728.67,41.62,28.02,453453.75,32.17
586592.7,41.64,28.04,453595.43,32.2
586592.7,41.64,28.04,453595.43,32.2
586645.4,41.67,28.07,453730.18,32.23
586509.42,41.69,28.09,453717.9,32.25
586562.12,41.71,28.12,454086.8,32.29
586458.59,41.74,28.14,454369.9,32.34
586511.29,41.77,28.17,455126.34,32.41
586364.5,41.78,28.19,454810.16,32.41
586417.2,41.81,28.21,454810.22,32.43
587123.61,41.89,28.29,455713.9,32.52
587176.32,41.92,28.32,455713.53,32.53
587229.02,41.95,28.35,455713.53,32.55
587093.04,41.97,28.37,455713.22,32.58
587145.74,42.0,28.4,455713.22,32.6
587198.44,42.02,28.43,455832.82,32.62
587198.44,42.02,28.43,455843.4,32.62
586654.53,42.11,28.51,455895.96,32.72
586518.56,42.13,28.53,455895.96,32.75
586518.56,42.13,28.53,455895.96,32.75
586025.57,42.11,28.51,456003.82,32.77
585889.6,42.13,28.53,456084.13,32.8
585753.62,42.15,28.55,456045.38,32.82
585806.32,42.18,28.58,456252.94,32.85
585670.34,42.2,28.6,456212.9,32.87
585534.37,42.22,28.62,456433.47,32.91
585398.39,42.24,28.64,456261.39,32.92
585262.41,42.26,28.67,456211.38,32.94
585126.43,42.28,28.69,456211.07,32.97
584990.46,42.3,28.71,456211.07,32.99
585286.48,42.34,28.74,456441.33,33.02
585063.02,42.33,28.74,455883.91,32.99
585447.68,42.37,28.77,457720.84,33.13
584957.04,42.36,28.76,457066.67,33.1
584821.06,42.38,28.78,457066.67,33.12
584873.77,42.41,28.81,457066.73,33.14
585169.79,42.44,28.84,457066.36,33.15
584797.79,42.43,28.83,457066.36,33.16
584661.81,42.45,28.85,457110.49,33.19
584525.83,42.47,28.87,457078.81,33.21
584389.86,42.49,28.89,457077.8,33.24
584253.88,42.51,28.92,457215.37,33.27
584117.9,42.53,28.94,457066.36,33.28
583981.93,42.56,28.96,457066.05,33.31
583845.95,42.58,28.98,457066.05,33.33
583898.65,42.61,29.01,457079.99,33.35
583687.39,42.6,29.0,456708.56,33.33
583577.39,42.59,28.99,456598.56,33.32
583441.41,42.61,29.02,456999.28,33.38
583494.12,42.64,29.04,456988.49,33.4
583358.14,42.66,29.07,456769.04,33.41
583410.84,42.69,29.1,456765.89,33.43
583601.29,42.73,29.13,456765.89,33.44
583897.31,42.76,29.17,458044.73,33.55
583892.29,42.79,29.2,458106.45,33.58
583825.2,42.82,29.22,459087.35,33.67
583689.23,42.84,29.24,459087.04,33.7
584217.43,42.91,29.31,458863.16,33.7
584270.13,42.94,29.34,459259.39,33.75
584460.58,42.98,29.38,459259.07,33.77
584460.58,42.98,29.38,459259.07,33.77
584324.6,43.0,29.4,459259.07,33.8
583952.6,42.99,29.39,458725.4,33.77
584005.31,43.02,29.42,458725.4,33.79
584301.33,43.05,29.45,458725.4,33.8
584165.35,43.07,29.48,458878.67,33.84
584355.8,43.11,29.51,458899.23,33.85
584219.82,43.13,29.53,458992.05,33.89
584410.28,43.16,29.57,458971.48,33.9
584274.3,43.19,29.59,458792.32,33.91
583902.3,43.17,29.58,459566.63,33.98
583787.96,43.2,29.6,459680.26,34.01
583840.66,43.23,29.63,460036.49,34.06
583840.66,43.23,29.63,460036.49,34.06
584121.77,43.27,29.67,459834.99,34.06
584174.47,43.3,29.7,460670.07,34.14
584038.49,43.32,29.72,460670.07,34.17
583980.8,43.35,29.75,460861.24,34.21
583844.83,43.37,29.77,460861.24,34.23
583708.85,43.39,29.79,460861.24,34.26
583572.87,43.41,29.81,460861.24,34.28
583464.19,43.41,29.81,460757.84,34.28
583328.22,43.43,29.83,460757.83,34.3
583092.32,43.44,29.85,460386.12,34.3
583145.02,43.47,29.88,460386.18,34.32
583009.04,43.5,29.9,460486.36,34.36
583305.06,43.53,29.94,460485.99,34.37
583169.08,43.56,29.96,460387.57,34.39
583033.11,43.58,29.98,460385.81,34.41
582671.11,43.57,29.97,460391.81,34.42
582535.13,43.59,29.99,460391.5,34.45
582535.13,43.59,29.99,460391.5,34.45
582238.7,43.58,29.98,460342.79,34.45
582238.7,43.58,29.98,460342.79,34.45
582238.7,43.58,29.98,460342.79,34.45
582534.72,43.62,30.02,460340.61,34.47
582398.74,43.64,30.04,460340.61,34.49
582262.77,43.66,30.06,460340.61,34.52
581890.77,43.65,30.05,460336.79,34.53
581754.79,43.67,30.07,460439.14,34.56
581807.49,43.7,30.1,460439.14,34.58
581671.52,43.72,30.13,460472.97,34.61
581952.63,43.76,30.17,460617.5,34.64
581816.65,43.79,30.19,460560.08,34.66
582112.67,43.82,30.23,460516.39,34.67
582440.64,43.88,30.28,461151.44,34.74
582068.64,43.87,30.27,461050.6,34.75
581932.66,43.89,30.29,461050.29,34.77
581796.68,43.91,30.32,461050.29,34.8
581849.39,43.95,30.35,462211.53,34.91
581902.09,43.98,30.38,462386.54,34.94
581766.11,44.0,30.4,462410.04,34.97
581630.13,44.02,30.42,462388.15,35.0
581926.15,44.06,30.46,462387.84,35.01
581978.86,44.09,30.49,462387.84,35.03
581842.88,44.11,30.52,462392.79,35.06
581706.9,44.14,30.54,462782.31,35.11
581759.6,44.17,30.57,462784.25,35.14
581667.28,44.19,30.6,462520.07,35.14
580667.28,44.15,30.55,461520.07,35.09
580487.65,44.17,30.57,461388.17,35.11
580351.67,44.2,30.6,461388.33,35.14
580351.67,44.2,30.6,461388.33,35.14
580215.69,44.22,30.62,461387.86,35.16
580215.69,44.22,30.62,461387.86,35.16
580268.39,44.25,30.65,461386.1,35.18
580321.1,44.28,30.68,461385.91,35.21
580185.12,44.31,30.71,461389.18,35.23
579813.12,44.29,30.69,461389.18,35.25
579677.14,44.32,30.72,461385.95,35.27
579729.84,44.35,30.75,461979.8,35.34
579442.76,44.34,30.74,461609.52,35.32
579442.76,44.34,30.74,461609.52,35.32
579306.78,44.36,30.76,461609.48,35.35
579170.8,44.38,30.79,461714.34,35.38
579223.5,44.42,30.82,462065.99,35.43
579276.21,44.45,30.85,462311.82,35.47
579276.21,44.45,30.85,462311.82,35.47
578188.39,44.64,31.04,462311.5,35.69
578052.41,44.66,31.06,462249.71,35.71
578242.86,44.7,31.1,462251.58,35.73
578106.88,44.72,31.12,462208.51,35.76
578106.88,44.72,31.12,462208.51,35.76
577970.91,44.75,31.15,462208.2,35.78
577812.23,44.74,31.14,462054.27,35.78
577864.93,44.77,31.17,462053.24,35.8
577728.95,44.8,31.2,462053.24,35.83
577391.86,44.78,31.19,462006.31,35.83
577391.86,44.78,31.19,462006.31,35.83
577687.89,44.82,31.22,462005.16,35.85
577740.59,44.85,31.26,462023.11,35.87
577793.29,44.89,31.29,462009.89,35.89
577793.29,44.89,31.29,462009.89,35.89
577431.29,44.87,31.28,462146.0,35.92
577295.31,44.9,31.3,462146.0,35.94
577159.34,44.92,31.33,462339.56,35.99
577212.04,44.96,31.36,462198.72,36.0
577264.74,44.99,31.39,463237.54,36.1
577317.44,45.02,31.42,463695.36,36.16
577181.46,45.05,31.45,463627.54,36.18
577234.16,45.08,31.48,463627.6,36.21
577098.19,45.1,31.5,463592.06,36.23
576962.21,45.13,31.53,463672.82,36.27
577258.23,45.17,31.57,463672.44,36.28
577122.25,45.19,31.59,463501.49,36.29
576986.28,45.22,31.62,463501.18,36.32
576850.3,45.24,31.64,463501.18,36.35
576691.62,45.23,31.64,463386.92,36.35
576555.64,45.26,31.66,463391.49,36.38
576183.64,45.25,31.65,463391.49,36.39
576047.67,45.27,31.67,463396.72,36.42
575751.24,45.26,31.66,463059.99,36.4
575544.81,45.25,31.65,462839.06,36.39
575597.51,45.28,31.69,462877.24,36.42
575597.51,45.28,31.69,462877.24,36.42
575461.53,45.31,31.71,462867.44,36.44
575325.55,45.33,31.74,462992.04,36.48
575516.01,45.37,31.78,462970.57,36.5
575380.03,45.4,31.8,462920.34,36.52
575083.6,45.39,31.79,462523.77,36.5
574947.62,45.41,31.81,462449.39,36.53
574811.65,45.44,31.84,462449.55,36.55
574811.65,45.44,31.84,462449.55,36.55
574675.67,45.46,31.86,462449.08,36.58
574971.69,45.5,31.9,462432.38,36.6
574971.69,45.5,31.9,462432.38,36.6
574971.69,45.5,31.9,462432.38,36.6
574971.69,45.5,31.9,462432.38,36.6
574835.71,45.53,31.93,462498.37,36.63
574699.73,45.55,31.95,462503.72,36.66
574563.76,45.58,31.98,462455.01,36.68
574616.46,45.61,32.01,462455.01,36.71
574616.46,45.61,32.01,462455.01,36.71
574244.46,45.6,32.0,463683.99,36.82
574628.43,45.65,32.05,464078.7,36.86
574717.7,45.67,32.07,463887.1,36.86
574603.35,45.7,32.1,463968.64,36.9
574135.7,45.69,32.09,463826.55,36.91
574431.72,45.73,32.13,463826.24,36.93
574484.42,45.76,32.17,463826.24,36.95
574575.97,45.81,32.21,464102.93,37.0
574190.83,45.81,32.22,463722.07,37.0
574054.85,45.84,32.24,463721.76,37.03
573858.42,45.83,32.23,463610.91,37.03
574048.88,45.87,32.27,463610.91,37.05
573912.9,45.9,32.3,463610.91,37.08
573776.92,45.92,32.32,463805.3,37.12
573570.49,45.91,32.32,463824.3,37.13
573198.49,45.9,32.3,463813.1,37.14
573442.53,45.94,32.35,463972.76,37.17
573495.23,45.98,32.38,463860.12,37.19
573359.25,46.0,32.41,463668.95,37.2
573359.25,46.0,32.41,463668.95,37.2
573223.28,46.03,32.43,463673.16,37.23
573275.98,46.06,32.47,463639.13,37.25
573161.63,46.09,32.49,464041.16,37.32
573103.95,46.12,32.53,464003.42,37.34
572868.05,46.14,32.54,463631.7,37.34
572920.75,46.18,32.58,463610.91,37.37
572784.77,46.2,32.61,463610.6,37.4
572648.79,46.23,32.63,463671.0,37.43
572512.81,46.26,32.66,463644.89,37.46
572376.84,46.28,32.68,463699.59,37.49
572376.84,46.28,32.68,463699.59,37.49
572540.63,46.33,32.73,464129.04,37.56
572593.33,46.37,32.77,465617.78,37.7
572457.35,46.39,32.8,465617.47,37.74
573749.65,46.54,32.94,467099.03,37.89
573429.64,46.52,32.93,466790.41,37.87
573293.66,46.55,32.95,466790.41,37.9
573293.66,46.55,32.95,466790.41,37.9
573589.68,46.59,32.99,466790.09,37.92
573453.71,46.62,33.02,466836.93,37.95
573317.73,46.65,33.05,466858.6,37.98
573181.75,46.67,33.07,466790.09,38.01
573181.75,46.67,33.07,466790.09,38.01
572809.75,46.66,33.06,466790.09,38.02
572695.41,46.69,33.09,467512.9,38.11
572698.05,46.69,33.09,467524.59,38.11
573002.22,46.73,33.13,467577.85,38.13
572863.33,46.73,33.13,467533.48,38.14
573144.56,46.79,33.19,467361.66,38.15
573008.58,46.82,33.22,467361.35,38.19
573393.24,46.86,33.26,467352.47,38.19
572818.43,46.85,33.25,466801.48,38.18
572506.33,46.84,33.25,467141.2,38.22
572506.33,46.84,33.25,467141.2,38.22
572802.35,46.89,33.29,467042.17,38.23
572855.05,46.92,33.32,466955.69,38.25
573045.5,46.96,33.37,468396.75,38.39
572909.53,46.99,33.39,468396.75,38.42
572773.55,47.02,33.42,468473.39,38.46
572637.57,47.05,33.45,468459.04,38.49
572701.09,47.08,33.48,468218.8,38.49
572701.09,47.08,33.48,468218.8,38.49
572565.11,47.11,33.51,468167.33,38.52
572565.11,47.11,33.51,468167.33,38.52
572353.85,47.1,33.5,466938.48,38.43
572217.88,47.13,33.53,467386.62,38.49
572304.29,47.15,33.56,469107.1,38.65
572607.15,47.22,33.62,469199.12,38.69
572498.47,47.21,33.61,469090.45,38.68
572280.32,47.22,33.62,468704.16,38.67
572280.32,47.22,33.62,468704.16,38.67
571705.51,47.21,33.61,468153.16,38.66
571569.53,47.24,33.64,468152.85,38.69
571433.56,47.26,33.67,468152.85,38.72
571433.56,47.26,33.67,468149.41,38.72
571433.56,47.26,33.67,468149.41,38.72
571433.56,47.26,33.67,468149.41,38.72
571297.58,47.29,33.69,468213.37,38.76
571161.6,47.32,33.72,468154.19,38.79
571457.62,47.36,33.77,468153.88,38.8
571085.62,47.35,33.75,468153.88,38.82
571138.32,47.39,33.79,468153.88,38.84
571191.03,47.42,33.83,468192.06,38.87
571055.05,47.45,33.85,468299.3,38.91
571351.07,47.49,33.9,468277.97,38.93
571302.4,47.53,33.93,469038.79,39.02
570930.4,47.52,33.92,469021.94,39.04
570790.43,47.55,33.95,468435.99,39.02
570790.43,47.55,33.95,468435.99,39.02
571078.3,47.59,33.99,468862.4,39.07
570859.01,47.61,34.01,468575.51,39.08
570723.03,47.64,34.04,468575.67,39.11
570453.65,47.63,34.03,468355.3,39.1
570317.67,47.66,34.06,468354.83,39.14
570181.69,47.69,34.09,468370.21,39.17
569817.84,47.67,34.08,468111.58,39.16
569870.55,47.71,34.11,467943.8,39.18
569734.57,47.74,34.14,467944.64,39.21
569734.57,47.74,34.14,467944.64,39.21
569598.59,47.77,34.17,467947.17,39.24
569462.61,47.8,34.2,468186.64,39.3
569326.64,47.82,34.23,468053.23,39.32
569622.66,47.87,34.27,469214.91,39.43
569813.11,47.91,34.31,469520.88,39.48
569677.13,47.94,34.34,469537.15,39.51
569541.16,47.97,34.37,469412.33,39.54
569405.18,48.0,34.4,469419.91,39.57
569595.63,48.04,34.44,469419.6,39.59
569459.65,48.07,34.47,469460.2,39.63
569323.67,48.1,34.5,469399.25,39.66
569187.7,48.13,34.53,469521.17,39.7
569051.72,48.16,34.56,469839.78,39.76
569003.69,48.19,34.6,469548.42,39.77
569003.69,48.19,34.6,469548.42,39.77
569003.69,48.19,34.6,469548.42,39.77
568867.71,48.22,34.62,469548.1,39.8
568731.74,48.25,34.65,469548.1,39.84
568372.98,48.24,34.64,469234.96,39.83
568237.0,48.27,34.67,469281.21,39.86
568533.03,48.31,34.72,469281.21,39.88
568161.03,48.3,34.7,469342.01,39.9
567865.32,48.29,34.69,469037.51,39.89
567641.39,48.31,34.71,468884.54,39.91
567694.09,48.35,34.75,468882.11,39.93
567558.12,48.38,34.78,468995.96,39.98
567610.82,48.42,34.82,468944.26,40.0
567801.27,48.46,34.86,468937.58,40.02
568097.29,48.51,34.91,469880.64,40.12
567961.31,48.53,34.94,469958.8,40.16
567764.88,48.53,34.93,469051.41,40.09
567716.21,48.56,34.97,469710.31,40.18
567580.23,48.59,35.0,469726.58,40.22
567918.37,48.67,35.07,469572.75,40.24
567971.08,48.7,35.11,469635.67,40.27
567609.89,48.69,35.09,470863.79,40.39
567473.92,48.72,35.12,470847.21,40.43
567337.94,48.75,35.15,470922.0,40.47
567631.29,48.8,35.2,470948.37,40.49
567391.88,48.79,35.19,470960.54,40.5
567391.88,48.79,35.19,470960.54,40.5
567255.91,48.82,35.22,470941.08,40.53
566982.7,48.81,35.21,470645.83,40.52
566846.72,48.84,35.24,470657.37,40.55
566710.75,48.87,35.27,470657.06,40.59
566710.75,48.87,35.27,470657.06,40.59
566763.45,48.91,35.31,470657.13,40.62
566763.45,48.91,35.31,470657.13,40.62
566627.47,48.94,35.34,470657.13,40.65
566491.49,48.97,35.37,471015.88,40.72
566544.2,49.01,35.41,471015.5,40.75
565846.8,48.99,35.39,470272.17,40.72
565846.8,48.99,35.39,470272.17,40.72
565710.82,49.02,35.42,470526.53,40.77
565574.84,49.05,35.46,470275.21,40.79
565471.31,49.09,35.49,470452.43,40.84
565471.31,49.09,35.49,470452.43,40.84
565428.82,49.13,35.53,471269.72,40.94
565303.66,49.16,35.56,471027.47,40.96
565603.17,49.23,35.63,470773.25,40.97
565467.19,49.26,35.66,470772.94,41.01
565308.51,49.25,35.65,470614.82,41.0
565172.54,49.28,35.68,470614.82,41.04
565225.24,49.32,35.72,470614.82,41.07
565089.26,49.35,35.75,470614.82,41.1
564953.28,49.38,35.79,470659.17,41.14
564953.28,49.38,35.79,470659.17,41.14
564817.31,49.41,35.82,470638.46,41.17
564702.96,49.45,35.85,470728.35,41.22
564566.98,49.48,35.88,470728.04,41.26
564878.6,49.55,35.95,471333.67,41.34
564742.62,49.58,35.98,471333.67,41.38
564606.64,49.61,36.02,472441.48,41.51
564606.64,49.61,36.02,472441.48,41.51
564513.93,49.65,36.05,472451.49,41.55
566018.95,49.82,36.23,474111.8,41.73
565321.56,49.81,36.21,473368.47,41.71
565321.56,49.81,36.21,473414.07,41.71
565374.26,49.85,36.25,473414.07,41.74
565670.28,49.89,36.3,473475.16,41.76
565065.08,49.88,36.29,472755.99,41.74
564972.88,49.92,36.32,471977.87,41.7
564836.9,49.95,36.36,471977.56,41.74
564889.6,49.99,36.4,472099.2,41.78
564942.3,50.03,36.44,472473.89,41.84
564806.33,50.07,36.47,472473.89,41.88
564859.03,50.11,36.51,473179.62,41.97
564723.05,50.14,36.54,473380.59,42.03
564587.07,50.17,36.57,473524.17,42.08
564451.1,50.2,36.61,473291.65,42.1
564503.8,50.25,36.65,473291.71,42.13
564567.67,50.3,36.7,474395.3,42.26
564620.37,50.34,36.74,474394.93,42.29
564673.07,50.38,36.78,474394.93,42.32
565201.27,50.47,36.87,474179.31,42.34
565253.97,50.51,36.91,474179.31,42.37
564881.97,50.5,36.9,474293.01,42.4
564746.0,50.53,36.93,474293.17,42.44
565042.02,50.58,36.98,474354.26,42.46
564818.56,50.57,36.98,474293.17,42.47
564682.58,50.61,37.01,474292.7,42.51
564546.6,50.64,37.04,474292.7,42.54
564410.63,50.67,37.08,474375.9,42.59
564274.65,50.71,37.11,474416.83,42.63
564138.67,50.74,37.14,474385.65,42.67
564002.69,50.77,37.18,474484.3,42.72
564283.8,50.82,37.23,475198.91,42.8
564283.8,50.82,37.23,475264.69,42.81
564147.83,50.86,37.26,475073.09,42.83
564435.7,50.91,37.31,475765.39,42.91
564435.7,50.91,37.31,475719.79,42.9
564299.72,50.94,37.34,475719.48,42.94
564302.36,50.94,37.34,475773.79,42.95
564355.06,50.98,37.38,476251.72,43.02
564407.76,51.02,37.43,476251.78,43.05
564460.47,51.07,37.47,476251.41,43.09
564324.49,51.1,37.5,476251.41,43.13
564188.51,51.13,37.54,476251.41,43.16
564188.51,51.13,37.54,476251.41,43.16
564052.53,51.17,37.57,476271.37,43.21
563916.56,51.2,37.6,476263.86,43.24
563542.71,51.19,37.59,475691.89,43.21
563406.73,51.22,37.63,475766.16,43.26
563459.43,51.27,37.67,475766.16,43.29
563334.27,51.3,37.7,475727.6,43.32
563615.38,51.35,37.76,475745.57,43.35
563615.38,51.35,37.76,475745.57,43.35
563468.59,51.39,37.79,475697.41,43.38
563521.29,51.43,37.83,475754.01,43.42
563817.31,51.48,37.88,475787.6,43.44
563681.33,51.51,37.92,475787.29,43.48
563545.36,51.55,37.95,475787.29,43.52
563409.38,51.58,37.99,475833.5,43.56
563462.08,51.63,38.03,476168.03,43.63
563326.1,51.66,38.06,476145.96,43.67
563190.13,51.7,38.1,476141.12,43.71
563242.83,51.74,38.14,477138.14,43.83
562955.74,51.73,38.13,477154.12,43.84
562583.74,51.72,38.12,477277.53,43.87
562425.06,51.71,38.11,477124.13,43.87
562231.49,51.7,38.1,476756.22,43.84
562117.15,51.74,38.14,477236.1,43.93
562520.96,51.82,38.23,477434.33,43.98
562520.96,51.82,38.23,477434.33,43.98
562711.41,51.87,38.27,477434.02,44.01
562575.43,51.91,38.31,477433.71,44.05
562439.45,51.94,38.35,477433.71,44.09
562143.02,51.93,38.33,477433.71,44.11
562439.05,51.98,38.38,477463.78,44.13
562629.5,52.03,38.43,477441.95,44.15
562493.52,52.07,38.47,477634.11,44.21
562357.54,52.1,38.5,477601.73,44.25
561975.54,52.09,38.49,477733.26,44.28
562028.25,52.13,38.54,477669.47,44.31
561731.82,52.12,38.52,477593.49,44.31
561595.84,52.16,38.56,477545.73,44.35
561595.84,52.16,38.56,477545.73,44.35
561648.54,52.2,38.6,477545.73,44.38
561599.87,52.24,38.65,478346.19,44.5
561790.32,52.29,38.7,479129.98,44.6
562128.46,52.37,38.78,478914.9,44.62
561992.48,52.41,38.81,478914.59,44.66
561856.51,52.45,38.85,478954.63,44.71
561856.51,52.45,38.85,478954.63,44.71
561159.11,52.43,38.83,478257.23,44.68
560461.71,52.41,38.82,477559.83,44.66
560514.41,52.46,38.86,477627.52,44.7
560378.43,52.5,38.9,477625.62,44.74
560082.0,52.48,38.89,476837.99,44.68
559946.02,52.52,38.92,476804.74,44.72
560330.69,52.57,38.97,477992.63,44.85
560337.29,52.57,38.97,477994.11,44.85
560337.29,52.57,38.97,477989.04,44.85
560337.29,52.57,38.97,477989.04,44.85
560201.31,52.61,39.01,478326.49,44.92
560065.34,52.65,39.05,478248.9,44.95
560017.31,52.69,39.09,478137.13,44.99
559705.21,52.68,39.09,477798.83,44.97
560089.87,52.74,39.14,477798.52,44.99
560095.08,52.74,39.14,477805.82,44.99
559871.16,52.77,39.17,477652.85,45.02
559735.18,52.8,39.2,477652.54,45.06
559423.08,52.8,39.2,477652.54,45.08
558423.08,52.75,39.15,476652.54,45.03
558287.11,52.79,39.19,476652.54,45.07
558151.13,52.83,39.23,476659.9,45.11
558203.83,52.87,39.27,476669.24,45.15
558067.85,52.91,39.31,476712.19,45.2
558363.87,52.96,39.36,476704.77,45.22
558227.9,53.0,39.4,476657.89,45.25
558004.44,52.99,39.4,476655.96,45.27
557955.76,53.04,39.44,477048.12,45.35
558008.47,53.08,39.49,477230.29,45.4
557898.47,53.08,39.48,477120.29,45.39
557763.13,53.12,39.52,477082.93,45.43
557539.21,53.15,39.55,476724.71,45.44
557403.23,53.18,39.59,476724.4,45.49
557593.68,53.24,39.64,476697.19,45.51
557457.71,53.27,39.68,476697.18,45.56
557457.71,53.27,39.68,476697.18,45.56
557761.88,53.33,39.73,476542.22,45.56
557625.9,53.36,39.77,476542.22,45.6
557489.92,53.4,39.8,476596.02,45.65
557141.41,53.39,39.79,478126.55,45.82
557411.7,53.45,39.85,477405.34,45.78
557453.58,53.49,39.89,478136.52,45.88
557506.29,53.54,39.94,478136.58,45.92
557370.31,53.58,39.98,478115.05,45.96
557666.33,53.63,40.03,478114.68,45.98
557530.35,53.67,40.07,478082.41,46.02
557530.35,53.67,40.07,478190.06,46.03
557394.38,53.71,40.11,478379.68,46.09
557258.4,53.75,40.15,478190.06,46.12
556886.4,53.73,40.14,478190.06,46.14
556939.1,53.78,40.18,478228.24,46.18
556803.12,53.82,40.22,478227.93,46.23
556803.12,53.82,40.22,478227.93,46.23
557099.14,53.87,40.28,478206.59,46.24
556963.17,53.91,40.31,478206.59,46.29
556591.17,53.9,40.3,478189.75,46.31
556455.19,53.94,40.34,478207.48,46.36
556455.19,53.94,40.34,478207.48,46.36
556319.21,53.98,40.38,478382.77,46.42
556371.92,54.03,40.43,478382.77,46.45
556371.92,54.03,40.43,478382.77,46.45
556371.92,54.03,40.43,478382.77,46.45
556667.94,54.08,40.48,479381.27,46.57
556317.57,54.07,40.47,479479.68,46.6
556481.36,54.14,40.54,479781.5,46.68
557199.4,54.24,40.65,480116.68,46.74
557886.49,54.36,40.77,481315.58,46.9
557750.52,54.4,40.81,481315.74,46.95
557614.54,54.44,40.85,481315.27,46.99
557614.54,54.44,40.85,481315.27,46.99
557910.56,54.5,40.9,481314.96,47.01
557774.58,54.54,40.94,481314.96,47.06
557306.93,54.53,40.94,481172.87,47.08
557170.95,54.57,40.98,481334.27,47.15
556947.43,54.56,40.97,481330.75,47.16
556811.46,54.6,41.01,481172.92,47.19
556675.48,54.65,41.05,481319.28,47.25
556583.15,54.69,41.09,481279.73,47.29
556403.52,54.73,41.13,481169.35,47.33
556267.55,54.77,41.17,481169.03,47.37
556131.57,54.81,41.21,481169.03,47.42
556131.57,54.81,41.21,481169.03,47.42
556131.57,54.81,41.21,481126.02,47.42
555995.59,54.85,41.25,481334.9,47.48
555623.59,54.84,41.24,481334.9,47.5
555417.16,54.83,41.23,481397.6,47.52
555097.16,54.81,41.22,481077.6,47.5
554810.08,54.8,41.21,480744.09,47.49
554674.1,54.84,41.25,481067.54,47.57
555929.96,55.02,41.42,482335.54,47.74
555793.98,55.06,41.47,482335.7,47.79
555846.68,55.11,41.52,482335.7,47.82
555710.71,55.15,41.56,482335.23,47.87
555315.91,55.17,41.57,481641.49,47.85
555179.93,55.21,41.61,481641.49,47.9
555043.95,55.25,41.65,481835.04,47.96
555096.65,55.3,41.7,481853.94,48.01
555287.11,55.36,41.76,481841.72,48.04
555287.11,55.36,41.76,481841.72,48.04
554851.23,55.37,41.77,481812.4,48.08
554715.25,55.41,41.81,481744.84,48.12
554418.83,55.4,41.8,481738.16,48.14
554935.44,55.51,41.91,483057.7,48.32
555301.04,55.56,41.97,483252.28,48.35
555165.06,55.6,42.01,483251.97,48.4
555240.52,55.67,42.07,482806.44,48.41
555430.97,55.72,42.13,482611.86,48.42
555295.0,55.77,42.17,482611.86,48.47
554998.57,55.75,42.16,483394.61,48.56
554862.59,55.8,42.2,483474.91,48.62
554915.29,55.85,42.25,483460.23,48.66
554915.29,55.85,42.25,483460.23,48.66
554714.97,55.85,42.25,482766.85,48.6
554351.07,55.86,42.27,481995.83,48.57
554403.77,55.92,42.32,483098.15,48.72
554699.8,55.97,42.37,483097.84,48.75
554337.8,55.96,42.36,483097.84,48.77
554201.82,56.0,42.41,483221.25,48.83
554254.52,56.06,42.46,483227.25,48.87
554118.54,56.1,42.5,483219.86,48.92
553907.29,56.09,42.49,482910.43,48.9
553913.89,56.09,42.49,483000.8,48.91
554367.46,56.15,42.55,482994.81,48.92
554253.12,56.19,42.6,482902.08,48.96
554080.66,56.2,42.6,482936.14,48.98
554392.27,56.28,42.69,483553.57,49.09
553787.07,56.28,42.68,482832.53,49.07
554083.09,56.34,42.74,482807.93,49.09
553947.11,56.38,42.78,482807.93,49.14
553811.14,56.42,42.83,482807.93,49.19
553675.16,56.47,42.87,482807.93,49.24
553681.9,56.47,42.87,482809.46,49.24
553545.93,56.51,42.91,482809.57,49.29
553258.84,56.5,42.9,482800.11,49.31
553122.86,56.54,42.95,482800.01,49.36
553313.31,56.6,43.0,483249.19,49.43
553313.31,56.6,43.0,483313.33,49.44
552951.31,56.59,42.99,483023.54,49.43
553247.34,56.65,43.05,482988.87,49.46
553111.36,56.69,43.1,483076.65,49.51
552836.56,56.68,43.09,484529.64,49.68
552700.58,56.73,43.13,484530.43,49.73
