ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
1386073.48,46.54,32.97,873768.04,29.34
1386260.88,46.55,32.99,873825.17,29.34
1386415.15,46.57,33.0,873825.17,29.35
1386466.68,46.58,33.02,874063.88,29.37
1386309.48,46.58,33.01,874077.84,29.37
1386309.48,46.58,33.01,875110.03,29.4
1386361.01,46.59,33.03,876987.75,29.47
1386570.78,46.6,33.04,877390.4,29.49
1386570.78,46.6,33.04,877390.4,29.49
1386744.27,46.62,33.06,877315.45,29.5
1386678.07,46.63,33.06,877644.66,29.51
1386442.09,46.63,33.06,877611.79,29.51
1386651.86,46.64,33.07,878867.11,29.56
1386866.11,46.65,33.08,879009.02,29.57
1386917.64,46.66,33.1,881071.34,29.64
1386969.17,46.68,33.11,881071.34,29.65
1386969.17,46.68,33.11,880793.52,29.64
1387020.7,46.69,33.13,880782.66,29.65
1386784.72,46.69,33.12,880443.6,29.64
1386836.25,46.71,33.14,880847.71,29.66
1386990.52,46.72,33.15,883484.82,29.76
1387150.83,46.73,33.17,884169.25,29.79
1387202.36,46.75,33.18,884185.38,29.8
1387356.63,46.76,33.2,884185.38,29.8
1387522.53,46.78,33.21,884701.84,29.83
1387522.53,46.78,33.21,884724.0,29.83
1387676.79,46.79,33.23,884703.84,29.83
1387846.19,46.8,33.24,884721.34,29.84
1387609.67,46.8,33.23,885617.19,29.87
1387661.2,46.81,33.25,885316.68,29.87
1387712.73,46.83,33.26,885216.75,29.87
1387476.75,46.83,33.26,885384.55,29.88
1387528.28,46.84,33.28,885402.6,29.89
1387528.28,46.84,33.28,884891.5,29.87
1387682.54,46.86,33.29,886096.94,29.92
1387848.44,46.87,33.3,886543.22,29.94
1388046.72,46.89,33.32,886928.63,29.96
1388216.12,46.9,33.33,887053.18,29.97
1387981.72,46.9,33.33,886845.66,29.96
1388033.25,46.91,33.34,886845.66,29.97
1388084.78,46.92,33.36,886861.05,29.98
1388084.78,46.92,33.36,886780.22,29.98
1389004.29,46.97,33.4,886655.32,29.98
1388738.25,46.97,33.41,886194.57,29.97
1388738.25,46.97,33.41,886275.69,29.98
1388789.78,46.99,33.42,886281.09,29.99
1388690.84,46.99,33.42,886497.91,30.0
1388742.37,47.0,33.44,886502.51,30.0
1388793.9,47.02,33.45,888168.62,30.07
1388793.9,47.02,33.45,888168.62,30.07
1388808.64,47.03,33.47,888003.93,30.07
1388572.66,47.03,33.46,887997.19,30.08
1388473.72,47.03,33.46,887912.95,30.08
1388316.52,47.03,33.46,887653.78,30.07
1388368.05,47.04,33.48,887653.78,30.08
1388528.37,47.06,33.49,888135.61,30.1
1388528.37,47.06,33.49,888084.14,30.1
1388738.14,47.07,33.5,889741.38,30.15
1388789.67,47.08,33.51,889883.66,30.17
1388795.13,47.08,33.52,889890.5,30.17
1388964.53,47.09,33.53,890533.88,30.19
1389016.06,47.11,33.54,890541.28,30.2
1388846.13,47.1,33.54,890032.9,30.19
1388747.97,47.11,33.54,890260.91,30.2
1388957.74,47.12,33.55,890732.71,30.22
1388721.76,47.12,33.55,890380.76,30.21
1388842.81,47.13,33.56,889863.17,30.2
1388997.07,47.15,33.58,890451.52,30.22
1388997.07,47.15,33.58,890424.9,30.22
1389048.6,47.16,33.59,890775.66,30.24
1389100.13,47.18,33.61,890775.68,30.25
1389260.45,47.19,33.62,891329.56,30.28
1389043.4,47.19,33.62,891284.71,30.28
1388792.04,47.19,33.62,891106.02,30.28
1388634.85,47.18,33.62,890977.62,30.27
1388795.17,47.2,33.63,890250.3,30.25
1388800.55,47.2,33.63,890778.77,30.27
1388800.55,47.2,33.63,890778.77,30.27
1388969.94,47.21,33.64,890849.1,30.28
1388733.96,47.21,33.64,891183.18,30.3
1388785.49,47.22,33.66,891261.58,30.31
1388945.81,47.24,33.67,892348.3,30.35
1389106.13,47.25,33.68,892725.55,30.37
1389157.66,47.26,33.7,893750.98,30.41
1389317.97,47.28,33.71,895280.35,30.47
1389428.21,47.29,33.72,895609.46,30.48
1389582.47,47.3,33.73,896129.59,30.5
1390277.71,47.33,33.77,896206.88,30.51
1390431.98,47.35,33.78,896302.1,30.52
1390483.51,47.36,33.8,896088.55,30.52
1390399.55,47.37,33.81,896303.83,30.54
1390399.55,47.37,33.81,896882.67,30.56
1390680.89,47.4,33.83,896395.03,30.55
1391144.19,47.42,33.85,896156.65,30.54
1391077.98,47.42,33.86,896095.58,30.55
1390909.94,47.42,33.86,895940.42,30.55
1391070.25,47.44,33.87,896083.62,30.56
1390834.27,47.44,33.87,895750.85,30.55
1391003.67,47.45,33.88,895792.95,30.56
1391055.2,47.46,33.9,895667.43,30.56
1391106.73,47.48,33.91,895719.12,30.57
1391276.12,47.49,33.92,896023.04,30.58
1391962.83,47.51,33.95,897890.81,30.65
1392132.22,47.52,33.96,897781.87,30.65
1392286.49,47.54,33.97,899279.58,30.7
1392286.49,47.54,33.97,899161.94,30.7
1392338.02,47.55,33.99,898971.33,30.7
1392254.06,47.56,34.0,898967.7,30.71
1392254.06,47.56,34.0,899050.63,30.71
1392305.59,47.58,34.01,899012.94,30.72
1392305.59,47.58,34.01,900175.08,30.76
1392075.19,47.58,34.01,900844.89,30.79
1392075.19,47.58,34.01,901048.65,30.8
1391839.21,47.58,34.01,900819.12,30.79
1391999.53,47.59,34.02,901588.73,30.82
1391767.97,47.59,34.02,901270.31,30.82
1391928.28,47.6,34.04,901361.23,30.83
1391887.54,47.62,34.05,901354.79,30.83
1392047.86,47.63,34.06,901354.79,30.84
1391811.88,47.63,34.06,901244.88,30.84
1391811.88,47.63,34.06,901244.88,30.84
1391737.97,47.63,34.07,900956.7,30.84
1391907.36,47.64,34.08,901102.21,30.84
1391890.61,47.65,34.08,901054.92,30.84
1391733.42,47.64,34.08,901155.14,30.85
1391784.95,47.66,34.09,901041.59,30.85
1391945.26,47.67,34.11,902174.3,30.9
1392176.12,47.69,34.12,902161.45,30.9
1392336.44,47.7,34.14,902231.2,30.91
1392114.88,47.7,34.14,901982.9,30.91
1392120.26,47.71,34.14,902449.95,30.93
1392171.79,47.72,34.15,902454.98,30.93
1392171.79,47.72,34.15,902037.03,30.92
1392223.32,47.74,34.17,902310.08,30.94
1392466.71,47.75,34.19,902844.8,30.96
1392466.71,47.75,34.19,902468.94,30.95
1392627.03,47.76,34.2,903303.32,30.98
1392836.79,47.78,34.21,903323.49,30.98
1392836.79,47.78,34.21,903262.9,30.98
1392991.53,47.79,34.22,905722.59,31.07
1393151.84,47.8,34.24,906564.5,31.11
1393151.84,47.8,34.24,908193.22,31.16
1392876.79,47.8,34.24,907614.0,31.15
1393086.56,47.81,34.25,907857.93,31.16
1393317.42,47.83,34.26,907386.73,31.15
1393527.18,47.84,34.28,908484.5,31.19
1393535.33,47.85,34.28,908489.88,31.19
1393299.35,47.85,34.28,907985.93,31.18
1393459.66,47.86,34.29,908519.74,31.2
1393223.68,47.86,34.29,908444.66,31.21
1393335.06,47.88,34.31,909155.02,31.24
1393335.06,47.88,34.31,908429.69,31.22
1397108.42,48.01,34.44,909430.02,31.25
1397067.68,48.02,34.45,909781.98,31.27
1396897.67,48.02,34.45,909504.77,31.27
1396897.67,48.02,34.45,909479.32,31.26
1396850.48,48.02,34.45,909784.62,31.28
1396902.01,48.04,34.47,909839.5,31.29
1396902.01,48.04,34.47,911082.12,31.33
1396799.28,48.03,34.47,910931.78,31.33
1396555.34,48.03,34.46,910617.03,31.32
1396329.36,48.03,34.46,911360.14,31.35
1396380.89,48.05,34.48,911633.88,31.37
1396432.42,48.06,34.5,911778.61,31.38
1396483.95,48.08,34.51,911807.79,31.39
1396644.26,48.09,34.52,911807.79,31.4
1396798.53,48.11,34.54,913247.44,31.45
1396538.6,48.1,34.54,912392.45,31.43
1396538.6,48.1,34.54,912345.9,31.42
1396590.13,48.12,34.55,912357.48,31.43
1396656.25,48.13,34.56,912254.5,31.44
1396825.64,48.14,34.57,912991.04,31.46
1396668.45,48.14,34.57,912837.38,31.46
1396828.77,48.15,34.58,912837.38,31.47
1396880.3,48.16,34.6,912368.2,31.46
1396931.83,48.18,34.61,912832.55,31.48
1397092.14,48.19,34.63,913312.69,31.5
1397143.67,48.21,34.64,913232.32,31.51
1397297.94,48.22,34.66,913232.32,31.52
1397467.33,48.24,34.67,913353.31,31.53
1397231.35,48.24,34.67,914567.99,31.57
1397809.48,48.27,34.7,914021.62,31.56
1397802.03,48.27,34.71,914125.14,31.57
1397962.35,48.29,34.72,914216.88,31.58
1398351.75,48.31,34.74,917404.87,31.69
1398403.28,48.32,34.76,917621.49,31.71
1398456.54,48.33,34.76,917499.32,31.71
1398508.07,48.34,34.78,917428.94,31.71
1399300.15,48.39,34.82,917706.58,31.73
1399025.09,48.39,34.82,917694.43,31.74
1399223.37,48.4,34.84,918206.56,31.76
1399274.9,48.42,34.85,918721.45,31.79
1399038.92,48.42,34.85,918702.7,31.79
1399199.24,48.43,34.87,918712.57,31.8
1399365.14,48.45,34.88,918858.96,31.81
1399195.21,48.44,34.88,918659.12,31.81
1399349.48,48.46,34.89,918608.29,31.81
1399401.01,48.48,34.91,918985.89,31.83
1399566.91,48.49,34.92,919876.2,31.87
1399732.81,48.5,34.94,920237.05,31.89
1399784.34,48.52,34.95,920241.46,31.9
1399835.87,48.53,34.97,920455.33,31.91
1399599.89,48.53,34.97,920317.04,31.91
1399599.89,48.53,34.97,920224.1,31.91
1399363.91,48.53,34.97,920149.03,31.91
1399127.93,48.53,34.97,919878.91,31.91
1399179.46,48.55,34.98,920543.84,31.94
1399230.99,48.56,35.0,921073.58,31.97
1398955.94,48.56,35.0,920728.76,31.96
1398955.94,48.56,35.0,920759.95,31.96
1399125.33,48.58,35.01,921747.35,32.0
1399335.1,48.59,35.02,921518.6,32.0
1399386.63,48.6,35.04,921223.53,32.0
1399160.9,48.6,35.04,920972.73,31.99
1399160.9,48.6,35.04,920837.49,31.99
1399321.22,48.62,35.05,922439.14,32.05
1399372.75,48.63,35.07,922589.71,32.06
1399355.99,48.63,35.07,922261.06,32.05
1399510.73,48.65,35.08,922807.25,32.08
1399562.26,48.66,35.1,922755.52,32.08
1399613.79,48.68,35.11,922755.83,32.09
1399783.18,48.69,35.12,925157.23,32.18
1399834.71,48.71,35.14,925450.83,32.2
1399988.97,48.72,35.16,926020.06,32.23
1400143.24,48.74,35.17,926776.71,32.26
1400456.78,48.76,35.19,927223.26,32.28
1400617.1,48.77,35.2,928037.66,32.32
1400847.95,48.79,35.22,927244.38,32.29
1400847.95,48.79,35.22,927304.02,32.3
1400899.48,48.8,35.24,927495.84,32.31
1400951.01,48.82,35.25,927445.75,32.32
1400781.09,48.82,35.25,926874.38,32.3
1400990.86,48.83,35.26,927320.15,32.32
1400901.77,48.83,35.27,927281.84,32.32
1401100.05,48.85,35.28,927225.44,32.33
1401151.58,48.86,35.3,927823.21,32.36
1401311.9,48.88,35.31,928938.23,32.4
1401305.05,48.88,35.32,928871.48,32.4
1401356.58,48.9,35.33,929229.1,32.42
1401408.11,48.91,35.35,929340.11,32.44
1401562.38,48.93,35.36,929981.94,32.47
1401424.04,48.93,35.37,929945.93,32.47
1401424.04,48.93,35.37,929880.53,32.47
1401187.81,48.94,35.37,929554.61,32.47
1401239.34,48.95,35.39,930957.18,32.52
1401290.87,48.97,35.4,931195.77,32.54
1401290.87,48.97,35.4,931166.93,32.54
1401342.4,48.98,35.42,931166.93,32.55
1401342.4,48.98,35.42,930507.19,32.53
1401540.68,49.0,35.44,930911.87,32.55
1401694.95,49.02,35.45,931624.71,32.58
1401855.26,49.03,35.47,932135.18,32.6
1402015.58,49.05,35.48,932620.36,32.62
1402161.69,49.06,35.5,932290.08,32.62
1402223.15,49.07,35.5,932514.18,32.63
1402274.68,49.09,35.52,932413.83,32.64
1402274.68,49.09,35.52,932163.92,32.63
1402326.21,49.1,35.54,932810.5,32.66
1402377.74,49.12,35.55,932715.23,32.67
1402429.27,49.13,35.57,932915.24,32.68
1402589.59,49.15,35.58,933254.4,32.7
1402743.86,49.16,35.6,933491.39,32.72
1402904.17,49.18,35.61,933735.04,32.73
1402955.7,49.19,35.63,934056.15,32.75
1403058.35,49.21,35.64,934592.28,32.78
1403109.88,49.22,35.66,934592.28,32.79
1403270.19,49.24,35.67,934635.39,32.79
1403270.19,49.24,35.67,934617.15,32.79
1403208.81,49.24,35.68,935292.63,32.82
1403374.71,49.26,35.69,935621.31,32.84
1403099.65,49.26,35.69,935120.24,32.83
1403309.42,49.27,35.7,935457.15,32.84
1403309.42,49.27,35.7,935537.56,32.85
1403309.42,49.27,35.7,936284.44,32.87
1403176.76,49.28,35.71,937522.64,32.92
1402901.7,49.28,35.71,937401.67,32.93
1403055.96,49.29,35.73,937544.85,32.94
1402814.4,49.29,35.73,937829.36,32.95
1402865.93,49.31,35.74,937857.52,32.96
1402917.46,49.32,35.76,938075.74,32.98
1402900.71,49.33,35.76,937997.83,32.98
1402952.24,49.34,35.78,937997.83,32.99
1403112.55,49.36,35.79,939266.92,33.04
1403266.82,49.37,35.81,939464.67,33.06
1403456.84,49.39,35.82,939804.64,33.07
1403646.86,49.4,35.83,940981.08,33.12
1403569.19,49.41,35.85,940523.36,33.11
1403723.45,49.43,35.86,941729.68,33.16
1403774.98,49.44,35.88,941721.66,33.17
1403826.51,49.46,35.89,941721.66,33.18
1403878.04,49.48,35.91,941823.23,33.19
1403720.4,49.47,35.91,941697.01,33.19
1403889.8,49.49,35.92,942569.72,33.22
1403889.8,49.49,35.92,942252.55,33.21
1403941.33,49.5,35.94,942716.36,33.24
1403941.33,49.5,35.94,942599.85,33.24
1403811.59,49.51,35.94,942240.18,33.23
1403863.12,49.53,35.96,942744.89,33.26
1403914.65,49.54,35.98,942803.22,33.27
1403914.65,49.54,35.98,942853.78,33.27
1403966.18,49.56,35.99,942861.54,33.28
1404492.72,49.59,36.02,943697.7,33.32
1404604.1,49.6,36.04,944419.61,33.35
1405012.17,49.63,36.07,943924.88,33.34
1405012.17,49.63,36.07,943915.47,33.34
1404737.12,49.63,36.07,943599.25,33.34
1404788.65,49.65,36.08,943651.62,33.35
1404840.18,49.67,36.1,943798.97,33.37
1404891.71,49.68,36.12,943910.84,33.38
1405101.48,49.69,36.13,944537.4,33.41
1405101.48,49.69,36.13,944520.42,33.4
1405261.79,49.71,36.14,944561.94,33.41
1405025.81,49.71,36.14,944037.15,33.4
1405077.34,49.72,36.16,944550.52,33.43
1405128.87,49.74,36.17,944938.27,33.45
1405283.14,49.76,36.19,944973.76,33.46
1405443.46,49.77,36.2,947147.6,33.54
1405494.99,49.79,36.22,947610.36,33.57
1405494.99,49.79,36.22,947259.85,33.55
1405546.52,49.8,36.24,947259.85,33.56
1405598.05,49.82,36.25,947309.66,33.58
1406756.12,49.87,36.3,947550.67,33.59
1406617.78,49.87,36.3,946870.73,33.57
1406772.04,49.89,36.32,948233.79,33.63
1406772.04,49.89,36.32,950116.68,33.69
1406772.04,49.89,36.32,950149.61,33.69
1406823.57,49.9,36.34,950719.25,33.72
1406823.57,49.9,36.34,950719.25,33.72
1406823.57,49.9,36.34,950736.91,33.72
1406977.84,49.92,36.35,951814.75,33.77
1406733.9,49.92,36.35,952135.19,33.79
1406785.43,49.93,36.37,952007.78,33.79
1406732.55,49.94,36.37,951983.07,33.79
1406919.96,49.95,36.38,952395.64,33.81
1406688.39,49.95,36.38,952210.93,33.81
1406739.92,49.97,36.4,952484.12,33.83
1406949.69,49.98,36.41,952934.15,33.85
1406949.69,49.98,36.41,953095.43,33.86
1407115.59,49.99,36.43,954436.99,33.91
1406840.54,49.99,36.43,954059.36,33.9
1406756.58,50.01,36.44,954059.36,33.91
1406658.42,50.01,36.44,953976.55,33.92
1406658.42,50.01,36.44,953921.57,33.91
1406709.95,50.03,36.46,953856.18,33.92
1406761.48,50.04,36.48,954194.48,33.94
1406724.33,50.05,36.48,954362.45,33.95
1406775.86,50.06,36.5,955411.76,34.0
1406768.42,50.07,36.5,955405.14,34.0
1406768.42,50.07,36.5,955405.14,34.0
1406553.36,50.07,36.5,954950.16,33.99
1406604.89,50.09,36.52,955062.95,34.01
1406515.81,50.09,36.52,954761.24,34.0
1406597.69,50.11,36.54,954305.56,33.99
1406277.29,50.11,36.54,954111.68,34.0
1406437.61,50.12,36.56,954269.42,34.01
1406597.93,50.14,36.57,954999.17,34.04
1407324.73,50.17,36.61,956865.94,34.11
1407050.78,50.17,36.6,956917.15,34.12
1406824.8,50.17,36.6,956869.54,34.12
1406876.33,50.18,36.62,957751.05,34.16
1406869.49,50.19,36.62,958463.15,34.19
1406921.02,50.21,36.64,959221.35,34.23
1407151.88,50.22,36.66,959341.8,34.24
1407151.88,50.22,36.66,959314.59,34.24
1406915.9,50.22,36.66,959190.2,34.24
1406915.9,50.22,36.66,959136.9,34.24
1406967.43,50.24,36.67,959136.9,34.25
1407018.96,50.26,36.69,959677.82,34.28
1407173.22,50.27,36.71,961110.81,34.34
1407360.63,50.29,36.72,961465.67,34.36
1407412.16,50.31,36.74,962349.26,34.4
1407572.47,50.32,36.75,962309.21,34.4
1407738.38,50.33,36.77,962328.89,34.41
1407789.91,50.35,36.78,962328.89,34.42
1407841.44,50.37,36.8,963674.55,34.48
1408483.44,50.4,36.83,964108.48,34.5
1408394.36,50.4,36.84,964139.77,34.5
1408377.6,50.41,36.84,963722.72,34.49
1408543.5,50.42,36.85,963439.22,34.49
1408385.16,50.42,36.85,963171.49,34.48
1408545.48,50.44,36.87,964190.72,34.52
1408523.77,50.44,36.87,964197.58,34.53
1408678.03,50.45,36.89,965779.94,34.59
1408889.72,50.48,36.91,965233.5,34.58
1409050.04,50.49,36.92,966560.88,34.64
1408951.88,50.5,36.93,966452.51,34.64
1409938.4,50.54,36.97,965726.67,34.62
1409989.93,50.56,36.99,965778.03,34.63
1410041.46,50.57,37.01,965828.64,34.64
1410092.99,50.59,37.02,965828.64,34.65
1410092.99,50.59,37.02,965233.8,34.63
1410262.38,50.6,37.03,966075.94,34.66
1410313.91,50.62,37.05,965717.19,34.66
1410474.23,50.63,37.07,966105.79,34.68
1410640.13,50.65,37.08,966181.68,34.69
1410809.52,50.66,37.09,968907.11,34.79
1410573.54,50.66,37.09,968464.08,34.78
1410625.07,50.68,37.11,968468.75,34.79
1410526.91,50.68,37.11,968967.24,34.81
1410687.23,50.69,37.13,970335.7,34.87
1410738.76,50.71,37.14,970482.85,34.89
1410790.29,50.73,37.16,970600.64,34.9
1410944.56,50.75,37.18,971038.83,34.92
1410708.58,50.75,37.18,971985.64,34.96
1410591.2,50.75,37.18,971782.61,34.96
1410355.22,50.75,37.18,971435.13,34.95
1410553.5,50.76,37.2,972241.56,34.99
1410553.5,50.76,37.2,972214.35,34.99
1410713.82,50.78,37.21,973623.65,35.05
1410874.14,50.79,37.23,977282.68,35.18
1410925.67,50.81,37.24,977793.79,35.21
1410977.2,50.83,37.26,977793.79,35.22
1410977.2,50.83,37.26,977780.78,35.22
1410960.44,50.83,37.26,977772.05,35.22
1411129.84,50.84,37.28,978319.42,35.25
1411181.37,50.86,37.29,978321.1,35.26
1411074.17,50.86,37.29,978210.96,35.26
1411125.7,50.87,37.31,978535.97,35.28
1411286.02,50.89,37.32,978252.72,35.27
1411164.43,50.89,37.32,978145.75,35.27
1411333.82,50.9,37.33,979007.63,35.31
1411532.1,50.92,37.35,979188.8,35.32
1411683.15,50.94,37.37,978658.64,35.31
1411892.92,50.95,37.38,978811.16,35.32
1411944.45,50.97,37.4,979011.46,35.34
1411995.98,50.98,37.42,979104.64,35.35
1412047.51,51.0,37.43,979316.24,35.37
1412047.51,51.0,37.43,979335.59,35.37
1412001.04,51.01,37.45,978978.18,35.37
1412052.57,51.03,37.46,979232.42,35.39
1412052.57,51.03,37.46,979209.73,35.39
1412104.1,51.05,37.48,979298.41,35.4
1412155.63,51.06,37.5,979490.62,35.42
1412207.16,51.08,37.51,979941.09,35.44
1412376.56,51.09,37.53,981811.69,35.52
1412428.09,51.11,37.54,981689.33,35.52
1412260.04,51.11,37.54,981564.59,35.52
1412044.98,51.11,37.55,981011.46,35.51
1413045.77,51.16,37.59,981986.99,35.55
1413051.15,51.16,37.6,982291.77,35.57
1413043.7,51.17,37.6,982987.44,35.59
1413050.27,51.18,37.61,982784.36,35.6
1412809.87,51.18,37.61,982717.34,35.6
1412573.89,51.18,37.62,982500.38,35.6
1412507.69,51.19,37.62,982972.6,35.62
1412668.0,51.2,37.64,982970.24,35.63
1412828.32,51.22,37.65,983039.9,35.64
1412879.85,51.23,37.67,983781.7,35.67
1413044.76,51.25,37.68,983842.93,35.68
1413044.76,51.25,37.68,984112.82,35.69
1413095.3,51.25,37.68,984058.76,35.69
1413309.55,51.26,37.69,986840.87,35.79
1413469.87,51.27,37.71,986842.86,35.8
1413327.87,51.27,37.71,987181.96,35.81
1413379.4,51.29,37.72,987745.27,35.84
1413539.72,51.3,37.74,987745.27,35.85
1413324.66,51.31,37.74,987352.96,35.84
1413324.66,51.31,37.74,987396.95,35.84
1413484.98,51.32,37.75,988451.97,35.89
1413315.05,51.32,37.75,988379.22,35.89
1413366.58,51.34,37.77,990286.39,35.97
1413135.02,51.34,37.77,990047.27,35.97
1413186.55,51.35,37.79,990047.27,35.98
1413186.55,51.35,37.79,990001.27,35.98
1413163.83,51.36,37.79,989660.34,35.97
1413215.36,51.37,37.81,989660.34,35.98
1413215.36,51.37,37.81,989770.24,35.98
1413266.89,51.39,37.82,989770.24,35.99
1413022.95,51.39,37.82,989634.86,35.99
1413740.95,51.42,37.86,989867.04,36.01
1413740.95,51.42,37.86,989867.04,36.01
1413571.03,51.42,37.85,989844.38,36.01
1413731.34,51.44,37.87,990423.72,36.03
1413782.87,51.45,37.89,990559.89,36.05
1413943.19,51.47,37.9,990559.89,36.06
1414103.51,51.48,37.92,990559.89,36.06
1414155.04,51.5,37.93,990552.47,36.07
1414324.43,51.51,37.94,990561.36,36.08
1414258.23,51.52,37.95,990720.3,36.09
1414258.23,51.52,37.95,990653.34,36.09
1414258.23,51.52,37.95,990729.89,36.09
1414258.23,51.52,37.95,990738.32,36.09
1414022.25,51.52,37.95,990764.56,36.1
1414193.48,51.54,37.97,990552.1,36.1
1414245.01,51.56,37.99,990091.1,36.09
1414009.02,51.56,37.99,990291.33,36.11
1413783.04,51.56,37.99,989540.05,36.09
1413992.81,51.57,38.0,989757.59,36.1
1414044.34,51.59,38.02,990123.67,36.12
1414044.34,51.59,38.02,995279.75,36.31
1413890.59,51.58,38.02,995484.81,36.32
1413942.12,51.6,38.04,995612.91,36.34
1414096.38,51.62,38.05,996104.49,36.36
1414079.63,51.62,38.06,996064.91,36.36
1414289.4,51.64,38.07,996104.29,36.37
1414449.71,51.65,38.08,997087.73,36.41
1414274.37,51.65,38.09,996737.04,36.4
1414208.55,51.65,38.09,996895.9,36.41
1414208.55,51.65,38.09,996882.14,36.41
1414368.87,51.67,38.1,997196.63,36.43
1414162.19,51.67,38.1,997432.26,36.44
1414162.19,51.67,38.1,997447.6,36.44
1413936.21,51.67,38.1,997262.48,36.44
1413929.37,51.68,38.11,997265.69,36.45
1413929.37,51.68,38.11,996941.37,36.44
1413754.31,51.68,38.11,996286.98,36.42
1413805.84,51.7,38.13,996286.98,36.43
1413795.2,51.7,38.14,996272.32,36.43
1413795.2,51.7,38.14,996234.3,36.43
1413549.22,51.7,38.14,996630.73,36.45
1413549.22,51.7,38.14,996931.73,36.46
1413274.16,51.7,38.14,996435.87,36.45
1413325.69,51.72,38.16,996447.81,36.47
1413535.46,51.73,38.17,997939.84,36.52
1413695.78,51.75,38.18,997939.84,36.53
1413527.68,51.75,38.19,997520.22,36.52
1413579.22,51.77,38.2,997853.32,36.55
1413513.01,51.78,38.21,998143.67,36.56
1413423.93,51.78,38.21,998143.67,36.57
1413584.24,51.8,38.23,999076.79,36.61
1413738.51,51.81,38.25,999090.34,36.62
1413513.08,51.82,38.25,998692.71,36.61
1413564.61,51.83,38.27,998692.71,36.62
1413734.0,51.85,38.28,998757.56,36.63
1414042.64,51.87,38.31,998208.95,36.62
1413806.66,51.87,38.31,998133.89,36.62
1413858.19,51.89,38.32,998204.47,36.64
1413858.19,51.89,38.32,998186.02,36.64
1414012.45,51.91,38.34,998244.33,36.65
1414063.98,51.93,38.36,999671.29,36.71
1414233.38,51.94,38.37,1000395.4,36.74
1413973.45,51.94,38.37,1000014.07,36.73
1414024.98,51.95,38.39,1000454.57,36.76
1414185.3,51.97,38.4,1000460.92,36.76
1414123.91,51.97,38.41,1000409.53,36.77
1414278.18,51.99,38.43,1000582.58,36.78
1414189.09,52.0,38.43,1000572.71,36.79
1414240.62,52.01,38.45,1001292.76,36.83
1414004.64,52.01,38.45,1001220.08,36.83
1414056.17,52.03,38.46,1001460.35,36.85
1413820.19,52.03,38.46,1000856.34,36.83
1414255.29,52.05,38.48,1001065.41,36.84
1414409.55,52.07,38.5,1001860.27,36.88
1414461.08,52.09,38.52,1001864.46,36.89
1414620.65,52.1,38.54,1001604.28,36.89
1414620.65,52.1,38.54,1001587.71,36.89
1414663.75,52.11,38.54,1001514.89,36.89
1414862.03,52.13,38.56,1001765.14,36.91
1414704.84,52.12,38.56,1001567.14,36.9
1414756.37,52.14,38.58,1001567.14,36.91
1414910.63,52.16,38.59,1002204.46,36.95
1414962.16,52.18,38.61,1001988.96,36.95
1414873.08,52.18,38.61,1002541.86,36.97
1414632.68,52.18,38.61,1003139.53,37.0
1414793.0,52.2,38.63,1003157.93,37.01
1414844.53,52.21,38.65,1003761.26,37.04
1414673.94,52.22,38.65,1003430.09,37.04
1414675.49,52.22,38.65,1003493.42,37.04
1414415.56,52.22,38.65,1003259.7,37.04
1414467.09,52.23,38.67,1003208.96,37.05
1414627.41,52.25,38.68,1003573.71,37.07
1414395.85,52.25,38.68,1003302.17,37.06
1414447.38,52.27,38.7,1003302.17,37.07
1414498.91,52.28,38.72,1003302.17,37.09
1414391.71,52.28,38.72,1003189.74,37.08
1414545.98,52.3,38.74,1003178.59,37.09
1414711.88,52.32,38.75,1003274.17,37.1
1414763.41,52.33,38.77,1003703.71,37.13
1414814.94,52.35,38.79,1003956.08,37.15
1414892.13,52.37,38.8,1004660.36,37.18
1415079.54,52.38,38.82,1004489.82,37.18
1415239.85,52.4,38.83,1004701.66,37.2
1415291.38,52.41,38.85,1004892.14,37.22
1415055.4,52.41,38.85,1005760.11,37.25
1415106.93,52.43,38.87,1006371.43,37.29
1415305.21,52.45,38.89,1006510.41,37.3
1415305.21,52.45,38.89,1006504.05,37.3
1415471.11,52.47,38.9,1007632.65,37.35
1415831.6,52.48,38.91,1008492.65,37.38
1415883.13,52.5,38.93,1009331.74,37.42
1415934.66,52.52,38.95,1009456.5,37.44
1415986.19,52.53,38.97,1009791.88,37.46
1415986.19,52.53,38.97,1009791.88,37.46
1415969.43,52.54,38.97,1009975.71,37.47
1416020.96,52.55,38.99,1009983.37,37.48
1415976.21,52.57,39.0,1009727.16,37.48
1415740.23,52.57,39.0,1009234.36,37.47
1415791.76,52.58,39.02,1009717.23,37.5
