ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_nodes,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-used_gpu_milli,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-total_gpus,ow_gpushare100-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_18f4-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-arrived_gpu_milli
1213,6212,3872330,6212,3872330
1213,6212,3872650,6212,3872650
1213,6212,3873300,6212,3873300
1213,6212,3874110,6212,3874110
1213,6212,3874920,6212,3874920
1213,6212,3875730,6212,3875730
1213,6212,3876200,6212,3876200
1213,6212,3876660,6212,3876660
1213,6212,3877470,6212,3877470
1213,6212,3877930,6212,3877930
1213,6212,3877930,6212,3877930
1213,6212,3877930,6212,3877930
1213,6212,3878740,6212,3878740
1213,6212,3879550,6212,3879550
1213,6212,3879550,6212,3879550
1213,6212,3880200,6212,3880200
1213,6212,3880200,6212,3880200
1213,6212,3881010,6212,3881010
1213,6212,3881480,6212,3881480
1213,6212,3882290,6212,3882290
1213,6212,3883100,6212,3883100
1213,6212,3883910,6212,3883910
1213,6212,3884070,6212,3884070
1213,6212,3884390,6212,3884390
1213,6212,3884850,6212,3884850
1213,6212,3885320,6212,3885320
1213,6212,3886130,6212,3886130
1213,6212,3886130,6212,3886130
1213,6212,3886720,6212,3886720
1213,6212,3887530,6212,3887530
1213,6212,3888340,6212,3888340
1213,6212,3888930,6212,3888930
1213,6212,3889150,6212,3889150
1213,6212,3889260,6212,3889260
1213,6212,3889630,6212,3889630
1213,6212,3890440,6212,3890440
1213,6212,3890990,6212,3890990
1213,6212,3891460,6212,3891460
1213,6212,3891930,6212,3891930
1213,6212,3892400,6212,3892400
1213,6212,3892870,6212,3892870
1213,6212,3893520,6212,3893520
1213,6212,3893520,6212,3893520
1213,6212,3893520,6212,3893520
1213,6212,3893520,6212,3893520
1213,6212,3894330,6212,3894330
1213,6212,3894980,6212,3894980
1213,6212,3895790,6212,3895790
1213,6212,3896110,6212,3896110
1213,6212,3896110,6212,3896110
1213,6212,3896760,6212,3896760
1213,6212,3897570,6212,3897570
1213,6212,3898040,6212,3898040
1213,6212,3898270,6212,3898270
1213,6212,3898740,6212,3898740
1213,6212,3898740,6212,3898740
1213,6212,3899550,6212,3899550
1213,6212,3899550,6212,3899550
1213,6212,3899870,6212,3899870
1213,6212,3899870,6212,3899870
1213,6212,3900240,6212,3900240
1213,6212,3900700,6212,3900700
1213,6212,3901350,6212,3901350
1213,6212,3902160,6212,3902160
1213,6212,3902160,6212,3902160
1213,6212,3902160,6212,3902160
1213,6212,3902630,6212,3902630
1213,6212,3903100,6212,3903100
1213,6212,3903750,6212,3903750
1213,6212,3904220,6212,3904220
1213,6212,3904540,6212,3904540
1213,6212,3905350,6212,3905350
1213,6212,3905720,6212,3905720
1213,6212,3906190,6212,3906190
1213,6212,3906660,6212,3906660
1213,6212,3906770,6212,3906770
1213,6212,3907580,6212,3907580
1213,6212,3907800,6212,3907800
1213,6212,3908610,6212,3908610
1213,6212,3908840,6212,3908840
1213,6212,3909000,6212,3909000
1213,6212,3909810,6212,3909810
1213,6212,3909810,6212,3909810
1213,6212,3910280,6212,3910280
1213,6212,3910750,6212,3910750
1213,6212,3911560,6212,3911560
1213,6212,3912030,6212,3912030
1213,6212,3912030,6212,3912030
1213,6212,3912580,6212,3912580
1213,6212,3913230,6212,3913230
1213,6212,3913230,6212,3913230
1213,6212,3913230,6212,3913230
1213,6212,3913700,6212,3913700
1213,6212,3914170,6212,3914170
1213,6212,3914640,6212,3914640
1213,6212,3914960,6212,3914960
1213,6212,3915430,6212,3915430
1213,6212,3915430,6212,3915430
1213,6212,3916080,6212,3916080
1213,6212,3916730,6212,3916730
1213,6212,3917200,6212,3917200
1213,6212,3917520,6212,3917520
1213,6212,3917520,6212,3917520
1213,6212,3917520,6212,3917520
1213,6212,3917990,6212,3917990
1213,6212,3918360,6212,3918360
1213,6212,3918830,6212,3918830
1213,6212,3919640,6212,3919640
1213,6212,3919640,6212,3919640
1213,6212,3919640,6212,3919640
1213,6212,3920290,6212,3920290
1213,6212,3920610,6212,3920610
1213,6212,3921420,6212,3921420
1213,6212,3922230,6212,3922230
1213,6212,3922390,6212,3922390
1213,6212,3922620,6212,3922620
1213,6212,3922620,6212,3922620
1213,6212,3922730,6212,3922730
1213,6212,3923540,6212,3923540
1213,6212,3923860,6212,3923860
1213,6212,3924670,6212,3924670
1213,6212,3924900,6212,3924900
1213,6212,3925220,6212,3925220
1213,6212,3925690,6212,3925690
1213,6212,3926010,6212,3926010
1213,6212,3926010,6212,3926010
1213,6212,3926820,6212,3926820
1213,6212,3927290,6212,3927290
1213,6212,3927760,6212,3927760
1213,6212,3928570,6212,3928570
1213,6212,3928790,6212,3928790
1213,6212,3929260,6212,3929260
1213,6212,3929730,6212,3929730
1213,6212,3930540,6212,3930540
1213,6212,3931350,6212,3931350
1213,6212,3931820,6212,3931820
1213,6212,3932630,6212,3932630
1213,6212,3933440,6212,3933440
1213,6212,3934030,6212,3934030
1213,6212,3934840,6212,3934840
1213,6212,3935650,6212,3935650
1213,6212,3936120,6212,3936120
1213,6212,3936710,6212,3936710
1213,6212,3937520,6212,3937520
1213,6212,3937990,6212,3937990
1213,6212,3938460,6212,3938460
1213,6212,3939010,6212,3939010
1213,6212,3939480,6212,3939480
1213,6212,3939800,6212,3939800
1213,6212,3940270,6212,3940270
1213,6212,3940740,6212,3940740
1213,6212,3941330,6212,3941330
1213,6212,3941650,6212,3941650
1213,6212,3942460,6212,3942460
1213,6212,3942920,6212,3942920
1213,6212,3943240,6212,3943240
1213,6212,3943890,6212,3943890
1213,6212,3944700,6212,3944700
1213,6212,3944700,6212,3944700
1213,6212,3944700,6212,3944700
1213,6212,3944920,6212,3944920
1213,6212,3945730,6212,3945730
1213,6212,3946540,6212,3946540
1213,6212,3947350,6212,3947350
1213,6212,3948160,6212,3948160
1213,6212,3948810,6212,3948810
1213,6212,3949620,6212,3949620
1213,6212,3950430,6212,3950430
1213,6212,3950750,6212,3950750
1213,6212,3951400,6212,3951400
1213,6212,3951860,6212,3951860
1213,6212,3952670,6212,3952670
1213,6212,3953480,6212,3953480
1213,6212,3953800,6212,3953800
1213,6212,3953800,6212,3953800
1213,6212,3954610,6212,3954610
1213,6212,3954770,6212,3954770
1213,6212,3955060,6212,3955060
1213,6212,3955530,6212,3955530
1213,6212,3955760,6212,3955760
1213,6212,3956570,6212,3956570
1213,6212,3957040,6212,3957040
1213,6212,3957510,6212,3957510
1213,6212,3957510,6212,3957510
1213,6212,3957830,6212,3957830
1213,6212,3958150,6212,3958150
1213,6212,3958470,6212,3958470
1213,6212,3959280,6212,3959280
1213,6212,3959280,6212,3959280
1213,6212,3960090,6212,3960090
1213,6212,3960560,6212,3960560
1213,6212,3961370,6212,3961370
1213,6212,3962180,6212,3962180
1213,6212,3962180,6212,3962180
1213,6212,3962400,6212,3962400
1213,6212,3962630,6212,3962630
1213,6212,3962630,6212,3962630
1213,6212,3963100,6212,3963100
1213,6212,3963750,6212,3963750
1213,6212,3964560,6212,3964560
1213,6212,3964830,6212,3964830
1213,6212,3965300,6212,3965300
1213,6212,3966110,6212,3966110
1213,6212,3966580,6212,3966580
1213,6212,3966900,6212,3966900
1213,6212,3967120,6212,3967120
1213,6212,3967930,6212,3967930
1213,6212,3968390,6212,3968390
1213,6212,3969040,6212,3969040
1213,6212,3969590,6212,3969590
1213,6212,3970060,6212,3970060
1213,6212,3970530,6212,3970530
1213,6212,3971340,6212,3971340
1213,6212,3971660,6212,3971660
1213,6212,3972470,6212,3972470
1213,6212,3972470,6212,3972470
1213,6212,3972470,6212,3972470
1213,6212,3973280,6212,3973280
1213,6212,3974090,6212,3974090
1213,6212,3974460,6212,3974460
1213,6212,3975270,6212,3975270
1213,6212,3975590,6212,3975590
1213,6212,3976400,6212,3976400
1213,6212,3976870,6212,3976870
1213,6212,3977340,6212,3977340
1213,6212,3977990,6212,3977990
1213,6212,3977990,6212,3977990
1213,6212,3978220,6212,3978220
1213,6212,3978680,6212,3978680
1213,6212,3979490,6212,3979490
1213,6212,3979950,6212,3979950
1213,6212,3980270,6212,3980270
1213,6212,3981080,6212,3981080
1213,6212,3981540,6212,3981540
1213,6212,3981770,6212,3981770
1213,6212,3982580,6212,3982580
1213,6212,3983040,6212,3983040
1213,6212,3983850,6212,3983850
1213,6212,3984660,6212,3984660
1213,6212,3984980,6212,3984980
1213,6212,3985450,6212,3985450
1213,6212,3986100,6212,3986100
1213,6212,3986910,6212,3986910
1213,6212,3986910,6212,3986910
1213,6212,3987140,6212,3987140
1213,6212,3987300,6212,3987300
1213,6212,3987620,6212,3987620
1213,6212,3987850,6212,3987850
1213,6212,3987850,6212,3987850
1213,6212,3988320,6212,3988320
1213,6212,3988790,6212,3988790
1213,6212,3989600,6212,3989600
1213,6212,3989650,6212,3989650
1213,6212,3990240,6212,3990240
1213,6212,3990560,6212,3990560
1213,6212,3991370,6212,3991370
1213,6212,3991690,6212,3991690
1213,6212,3992160,6212,3992160
1213,6212,3992640,6212,3992640
1213,6212,3993100,6212,3993100
1213,6212,3993420,6212,3993420
1213,6212,3994230,6212,3994230
1213,6212,3994230,6212,3994230
1213,6212,3994690,6212,3994690
1213,6212,3994920,6212,3994920
1213,6212,3994920,6212,3994920
1213,6212,3995240,6212,3995240
1213,6212,3996050,6212,3996050
1213,6212,3996520,6212,3996520
1213,6212,3996740,6212,3996740
1213,6212,3997210,6212,3997210
1213,6212,3997530,6212,3997530
1213,6212,3998000,6212,3998000
1213,6212,3998810,6212,3998810
1213,6212,3999360,6212,3999360
1213,6212,3999580,6212,3999580
1213,6212,3999740,6212,3999740
1213,6212,4000550,6212,4000550
1213,6212,4000550,6212,4000550
1213,6212,4001010,6212,4001010
1213,6212,4001820,6212,4001820
1213,6212,4002630,6212,4002630
1213,6212,4003440,6212,4003440
1213,6212,4004250,6212,4004250
1213,6212,4004470,6212,4004470
1213,6212,4005280,6212,4005280
1213,6212,4005280,6212,4005280
1213,6212,4005750,6212,4005750
1213,6212,4005980,6212,4005980
1213,6212,4006350,6212,4006350
1213,6212,4007000,6212,4007000
1213,6212,4007000,6212,4007000
1213,6212,4007370,6212,4007370
1213,6212,4007840,6212,4007840
1213,6212,4008650,6212,4008650
1213,6212,4009460,6212,4009460
1213,6212,4009930,6212,4009930
1213,6212,4009930,6212,4009930
1213,6212,4010580,6212,4010580
1213,6212,4010580,6212,4010580
1213,6212,4010580,6212,4010580
1213,6212,4010900,6212,4010900
1213,6212,4011220,6212,4011220
1213,6212,4011540,6212,4011540
1213,6212,4012010,6212,4012010
1213,6212,4012480,6212,4012480
1213,6212,4013030,6212,4013030
1213,6212,4013840,6212,4013840
1213,6212,4014650,6212,4014650
1213,6212,4014810,6212,4014810
1213,6212,4015270,6212,4015270
1213,6212,4016080,6212,4016080
1213,6212,4016890,6212,4016890
1213,6212,4017360,6212,4017360
1213,6212,4018170,6212,4018170
1213,6212,4018390,6212,4018390
1213,6212,4019200,6212,4019200
1213,6212,4020010,6212,4020010
1213,6212,4020560,6212,4020560
1213,6212,4020780,6212,4020780
1213,6212,4021590,6212,4021590
1213,6212,4022060,6212,4022060
1213,6212,4022870,6212,4022870
1213,6212,4023340,6212,4023340
1213,6212,4023810,6212,4023810
1213,6212,4024270,6212,4024270
1213,6212,4025080,6212,4025080
1213,6212,4025310,6212,4025310
1213,6212,4025960,6212,4025960
1213,6212,4025960,6212,4025960
1213,6212,4026770,6212,4026770
1213,6212,4027240,6212,4027240
1213,6212,4027350,6212,4027350
1213,6212,4028160,6212,4028160
1213,6212,4028630,6212,4028630
1213,6212,4029440,6212,4029440
1213,6212,4030250,6212,4030250
1213,6212,4031060,6212,4031060
1213,6212,4031870,6212,4031870
1213,6212,4032340,6212,4032340
1213,6212,4033150,6212,4033150
1213,6212,4033620,6212,4033620
1213,6212,4034090,6212,4034090
1213,6212,4034560,6212,4034560
1213,6212,4035210,6212,4035210
1213,6212,4035680,6212,4035680
1213,6212,4036150,6212,4036150
1213,6212,4036960,6212,4036960
1213,6212,4037280,6212,4037280
1213,6212,4037280,6212,4037280
1213,6212,4038090,6212,4038090
1213,6212,4038900,6212,4038900
1213,6212,4039120,6212,4039120
1213,6212,4039770,6212,4039770
1213,6212,4040580,6212,4040580
1213,6212,4040800,6212,4040800
1213,6212,4041390,6212,4041390
1213,6212,4042200,6212,4042200
1213,6212,4043010,6212,4043010
1213,6212,4043480,6212,4043480
1213,6212,4044030,6212,4044030
1213,6212,4044840,6212,4044840
1213,6212,4045650,6212,4045650
1213,6212,4046460,6212,4046460
1213,6212,4046930,6212,4046930
1213,6212,4047250,6212,4047250
1213,6212,4048060,6212,4048060
1213,6212,4048530,6212,4048530
1213,6212,4048850,6212,4048850
1213,6212,4049010,6212,4049010
1213,6212,4049480,6212,4049480
1213,6212,4050290,6212,4050290
1213,6212,4050610,6212,4050610
1213,6212,4050610,6212,4050610
1213,6212,4051420,6212,4051420
1213,6212,4052230,6212,4052230
1213,6212,4052700,6212,4052700
1213,6212,4053510,6212,4053510
1213,6212,4053510,6212,4053510
1213,6212,4054160,6212,4054160
1213,6212,4054270,6212,4054270
1213,6212,4054270,6212,4054270
1213,6212,4054500,6212,4054500
1213,6212,4055310,6212,4055310
1213,6212,4056120,6212,4056120
1213,6212,4056580,6212,4056580
1213,6212,4057390,6212,4057390
1213,6212,4057710,6212,4057710
1213,6212,4058030,6212,4058030
1213,6212,4058260,6212,4058260
1213,6212,4059070,6212,4059070
1213,6212,4059720,6212,4059720
1213,6212,4060190,6212,4060190
1213,6212,4060840,6212,4060840
1213,6212,4061650,6212,4061650
1213,6212,4062120,6212,4062120
1213,6212,4062930,6212,4062930
1213,6212,4063400,6212,4063400
1213,6212,4063720,6212,4063720
1213,6212,4064040,6212,4064040
1213,6212,4064850,6212,4064850
1213,6212,4065320,6212,4065320
1213,6212,4065790,6212,4065790
1213,6212,4065950,6212,4065950
1213,6212,4066760,6212,4066760
1213,6212,4067230,6212,4067230
1213,6212,4067550,6212,4067550
1213,6212,4068360,6212,4068360
1213,6212,4068590,6212,4068590
1213,6212,4069060,6212,4069060
1213,6212,4069380,6212,4069380
1213,6212,4069610,6212,4069610
1213,6212,4069830,6212,4069830
1213,6212,4070640,6212,4070640
1213,6212,4071450,6212,4071450
1213,6212,4071920,6212,4071920
1213,6212,4071920,6212,4071920
1213,6212,4072390,6212,4072390
1213,6212,4073200,6212,4073200
1213,6212,4074010,6212,4074010
1213,6212,4074230,6212,4074230
1213,6212,4075040,6212,4075040
1213,6212,4075370,6212,4075370
1213,6212,4075370,6212,4075370
1213,6212,4076180,6212,4076180
1213,6212,4076650,6212,4076650
1213,6212,4077460,6212,4077460
1213,6212,4077690,6212,4077690
1213,6212,4077690,6212,4077690
1213,6212,4077920,6212,4077920
1213,6212,4078240,6212,4078240
1213,6212,4078240,6212,4078240
1213,6212,4078470,6212,4078470
1213,6212,4078790,6212,4078790
1213,6212,4078790,6212,4078790
1213,6212,4079160,6212,4079160
1213,6212,4079970,6212,4079970
1213,6212,4080440,6212,4080440
1213,6212,4080910,6212,4080910
1213,6212,4081560,6212,4081560
1213,6212,4081880,6212,4081880
1213,6212,4082200,6212,4082200
1213,6212,4083010,6212,4083010
1213,6212,4083010,6212,4083010
1213,6212,4083480,6212,4083480
1213,6212,4083480,6212,4083480
1213,6212,4083480,6212,4083480
1213,6212,4084290,6212,4084290
1213,6212,4084290,6212,4084290
1213,6212,4085100,6212,4085100
1213,6212,4085420,6212,4085420
1213,6212,4086230,6212,4086230
1213,6212,4086230,6212,4086230
1213,6212,4086550,6212,4086550
1213,6212,4086870,6212,4086870
1213,6212,4087340,6212,4087340
1213,6212,4087340,6212,4087340
1213,6212,4087660,6212,4087660
1213,6212,4088130,6212,4088130
1213,6212,4088940,6212,4088940
1213,6212,4089410,6212,4089410
1213,6212,4089730,6212,4089730
1213,6212,4090050,6212,4090050
1213,6212,4090860,6212,4090860
1213,6212,4091670,6212,4091670
1213,6212,4091990,6212,4091990
1213,6212,4092800,6212,4092800
1213,6212,4093120,6212,4093120
1213,6212,4093930,6212,4093930
1213,6212,4093930,6212,4093930
1213,6212,4094300,6212,4094300
1213,6212,4094300,6212,4094300
1213,6212,4094890,6212,4094890
1213,6212,4095360,6212,4095360
1213,6212,4096010,6212,4096010
1213,6212,4096240,6212,4096240
1213,6212,4096710,6212,4096710
1213,6212,4097180,6212,4097180
1213,6212,4097410,6212,4097410
1213,6212,4098060,6212,4098060
1213,6212,4098870,6212,4098870
1213,6212,4099680,6212,4099680
1213,6212,4099910,6212,4099910
1213,6212,4100370,6212,4100370
1213,6212,4100840,6212,4100840
1213,6212,4101650,6212,4101650
1213,6212,4101970,6212,4101970
1213,6212,4102780,6212,4102780
1213,6212,4103590,6212,4103590
1213,6212,4104400,6212,4104400
1213,6212,4104720,6212,4104720
1213,6212,4104770,6212,4104770
1213,6212,4105090,6212,4105090
1213,6212,4105560,6212,4105560
1213,6212,4106150,6212,4106150
1213,6212,4106150,6212,4106150
1213,6212,4106960,6212,4106960
1213,6212,4107430,6212,4107430
1213,6212,4107900,6212,4107900
1213,6212,4108370,6212,4108370
1213,6212,4108840,6212,4108840
1213,6212,4109300,6212,4109300
1213,6212,4109770,6212,4109770
1213,6212,4109930,6212,4109930
1213,6212,4110740,6212,4110740
1213,6212,4111550,6212,4111550
1213,6212,4112020,6212,4112020
1213,6212,4112830,6212,4112830
1213,6212,4113640,6212,4113640
1213,6212,4114100,6212,4114100
1213,6212,4114100,6212,4114100
1213,6212,4114910,6212,4114910
1213,6212,4115380,6212,4115380
1213,6212,4115850,6212,4115850
1213,6212,4116500,6212,4116500
1213,6212,4117310,6212,4117310
1213,6212,4117780,6212,4117780
1213,6212,4118250,6212,4118250
1213,6212,4118720,6212,4118720
1213,6212,4119190,6212,4119190
1213,6212,4119560,6212,4119560
1213,6212,4120150,6212,4120150
1213,6212,4120150,6212,4120150
1213,6212,4120470,6212,4120470
1213,6212,4120470,6212,4120470
1213,6212,4121120,6212,4121120
1213,6212,4121470,6212,4121470
1213,6212,4121470,6212,4121470
1213,6212,4121940,6212,4121940
1213,6212,4122410,6212,4122410
1213,6212,4122410,6212,4122410
1213,6212,4123060,6212,4123060
1213,6212,4123530,6212,4123530
1213,6212,4124000,6212,4124000
1213,6212,4124000,6212,4124000
1213,6212,4124810,6212,4124810
1213,6212,4125460,6212,4125460
1213,6212,4125920,6212,4125920
1213,6212,4126240,6212,4126240
1213,6212,4126470,6212,4126470
1213,6212,4126470,6212,4126470
1213,6212,4126690,6212,4126690
1213,6212,4127500,6212,4127500
1213,6212,4127500,6212,4127500
1213,6212,4128310,6212,4128310
1213,6212,4128780,6212,4128780
1213,6212,4129590,6212,4129590
1213,6212,4130240,6212,4130240
1213,6212,4130610,6212,4130610
1213,6212,4131420,6212,4131420
1213,6212,4131640,6212,4131640
1213,6212,4132450,6212,4132450
1213,6212,4132920,6212,4132920
1213,6212,4132920,6212,4132920
1213,6212,4133390,6212,4133390
1213,6212,4133850,6212,4133850
1213,6212,4134170,6212,4134170
1213,6212,4134980,6212,4134980
1213,6212,4135790,6212,4135790
1213,6212,4136260,6212,4136260
1213,6212,4136810,6212,4136810
1213,6212,4137620,6212,4137620
1213,6212,4137940,6212,4137940
1213,6212,4138750,6212,4138750
1213,6212,4139560,6212,4139560
1213,6212,4139880,6212,4139880
1213,6212,4140350,6212,4140350
1213,6212,4141160,6212,4141160
1213,6212,4141530,6212,4141530
1213,6212,4142000,6212,4142000
1213,6212,4142470,6212,4142470
1213,6212,4142690,6212,4142690
1213,6212,4143500,6212,4143500
1213,6212,4143820,6212,4143820
1213,6212,4144470,6212,4144470
1213,6212,4144690,6212,4144690
1213,6212,4145500,6212,4145500
1213,6212,4145970,6212,4145970
1213,6212,4146440,6212,4146440
1213,6212,4147250,6212,4147250
1213,6212,4148060,6212,4148060
1213,6212,4148380,6212,4148380
1213,6212,4148380,6212,4148380
1213,6212,4148970,6212,4148970
1213,6212,4149780,6212,4149780
1213,6212,4150010,6212,4150010
1213,6212,4150170,6212,4150170
1213,6212,4150980,6212,4150980
1213,6212,4151790,6212,4151790
1213,6212,4152600,6212,4152600
1213,6212,4152600,6212,4152600
1213,6212,4153410,6212,4153410
1213,6212,4153880,6212,4153880
1213,6212,4154690,6212,4154690
1213,6212,4155150,6212,4155150
1213,6212,4155470,6212,4155470
1213,6212,4156280,6212,4156280
1213,6212,4156750,6212,4156750
1213,6212,4157560,6212,4157560
1213,6212,4157930,6212,4157930
1213,6212,4158250,6212,4158250
1213,6212,4159060,6212,4159060
1213,6212,4159530,6212,4159530
1213,6212,4160340,6212,4160340
1213,6212,4161150,6212,4161150
1213,6212,4161800,6212,4161800
1213,6212,4162610,6212,4162610
1213,6212,4163260,6212,4163260
1213,6212,4164070,6212,4164070
1213,6212,4164880,6212,4164880
1213,6212,4165530,6212,4165530
1213,6212,4166340,6212,4166340
1213,6212,4166820,6212,4166820
1213,6212,4167290,6212,4167290
1213,6212,4168100,6212,4168100
1213,6212,4168420,6212,4168420
1213,6212,4168650,6212,4168650
1213,6212,4169120,6212,4169120
1213,6212,4169440,6212,4169440
1213,6212,4169910,6212,4169910
1213,6212,4170720,6212,4170720
1213,6212,4171040,6212,4171040
1213,6212,4171360,6212,4171360
1213,6212,4171820,6212,4171820
1213,6212,4172630,6212,4172630
1213,6212,4172860,6212,4172860
1213,6212,4172860,6212,4172860
1213,6212,4173080,6212,4173080
1213,6212,4173730,6212,4173730
1213,6212,4174540,6212,4174540
1213,6212,4174540,6212,4174540
1213,6212,4175090,6212,4175090
1213,6212,4175900,6212,4175900
1213,6212,4176710,6212,4176710
1213,6212,4177030,6212,4177030
1213,6212,4177840,6212,4177840
1213,6212,4178490,6212,4178490
1213,6212,4179300,6212,4179300
1213,6212,4179770,6212,4179770
1213,6212,4180240,6212,4180240
1213,6212,4181050,6212,4181050
1213,6212,4181860,6212,4181860
1213,6212,4182670,6212,4182670
1213,6212,4183140,6212,4183140
1213,6212,4183790,6212,4183790
1213,6212,4184440,6212,4184440
1213,6212,4184910,6212,4184910
1213,6212,4185720,6212,4185720
1213,6212,4186270,6212,4186270
1213,6212,4186590,6212,4186590
1213,6212,4187400,6212,4187400
1213,6212,4188210,6212,4188210
1213,6212,4188440,6212,4188440
1213,6212,4189250,6212,4189250
1213,6212,4189710,6212,4189710
1213,6212,4190520,6212,4190520
1213,6212,4191330,6212,4191330
1213,6212,4191920,6212,4191920
1213,6212,4192390,6212,4192390
1213,6212,4192860,6212,4192860
1213,6212,4193180,6212,4193180
1213,6212,4193770,6212,4193770
1213,6212,4194360,6212,4194360
1213,6212,4195170,6212,4195170
1213,6212,4195980,6212,4195980
1213,6212,4196570,6212,4196570
1213,6212,4197040,6212,4197040
1213,6212,4197500,6212,4197500
1213,6212,4197500,6212,4197500
1213,6212,4197500,6212,4197500
1213,6212,4197500,6212,4197500
1213,6212,4197500,6212,4197500
1213,6212,4198050,6212,4198050
1213,6212,4198520,6212,4198520
1213,6212,4199330,6212,4199330
1213,6212,4199800,6212,4199800
1213,6212,4200270,6212,4200270
1213,6212,4200740,6212,4200740
1213,6212,4201550,6212,4201550
1213,6212,4202020,6212,4202020
1213,6212,4202670,6212,4202670
1213,6212,4203480,6212,4203480
1213,6212,4203950,6212,4203950
1213,6212,4204600,6212,4204600
1213,6212,4205070,6212,4205070
1213,6212,4205290,6212,4205290
1213,6212,4206100,6212,4206100
1213,6212,4206370,6212,4206370
1213,6212,4207180,6212,4207180
1213,6212,4207180,6212,4207180
1213,6212,4207990,6212,4207990
1213,6212,4208460,6212,4208460
1213,6212,4209110,6212,4209110
1213,6212,4209220,6212,4209220
1213,6212,4209690,6212,4209690
1213,6212,4210240,6212,4210240
1213,6212,4211050,6212,4211050
1213,6212,4211370,6212,4211370
1213,6212,4211840,6212,4211840
1213,6212,4211840,6212,4211840
1213,6212,4211840,6212,4211840
1213,6212,4212160,6212,4212160
1213,6212,4212750,6212,4212750
1213,6212,4213070,6212,4213070
1213,6212,4213540,6212,4213540
1213,6212,4213540,6212,4213540
1213,6212,4214010,6212,4214010
1213,6212,4214820,6212,4214820
1213,6212,4215470,6212,4215470
1213,6212,4216120,6212,4216120
1213,6212,4216930,6212,4216930
1213,6212,4216930,6212,4216930
1213,6212,4216930,6212,4216930
1213,6212,4216930,6212,4216930
1213,6212,4217740,6212,4217740
1213,6212,4218390,6212,4218390
1213,6212,4219200,6212,4219200
1213,6212,4219200,6212,4219200
1213,6212,4220010,6212,4220010
1213,6212,4220480,6212,4220480
1213,6212,4220700,6212,4220700
1213,6212,4221510,6212,4221510
1213,6212,4221830,6212,4221830
1213,6212,4221830,6212,4221830
1213,6212,4222300,6212,4222300
1213,6212,4223110,6212,4223110
1213,6212,4223110,6212,4223110
1213,6212,4223920,6212,4223920
1213,6212,4224390,6212,4224390
1213,6212,4224860,6212,4224860
1213,6212,4224860,6212,4224860
1213,6212,4225180,6212,4225180
1213,6212,4225990,6212,4225990
1213,6212,4226640,6212,4226640
1213,6212,4227110,6212,4227110
1213,6212,4227340,6212,4227340
1213,6212,4227990,6212,4227990
1213,6212,4227990,6212,4227990
1213,6212,4228450,6212,4228450
1213,6212,4228770,6212,4228770
1213,6212,4229000,6212,4229000
1213,6212,4229810,6212,4229810
1213,6212,4230620,6212,4230620
1213,6212,4230850,6212,4230850
1213,6212,4231660,6212,4231660
1213,6212,4232130,6212,4232130
1213,6212,4232600,6212,4232600
1213,6212,4232920,6212,4232920
1213,6212,4233730,6212,4233730
1213,6212,4234540,6212,4234540
1213,6212,4234860,6212,4234860
1213,6212,4235330,6212,4235330
1213,6212,4236140,6212,4236140
1213,6212,4236610,6212,4236610
1213,6212,4237260,6212,4237260
1213,6212,4237580,6212,4237580
1213,6212,4237580,6212,4237580
1213,6212,4237740,6212,4237740
1213,6212,4238550,6212,4238550
1213,6212,4238870,6212,4238870
1213,6212,4239520,6212,4239520
1213,6212,4239990,6212,4239990
1213,6212,4240460,6212,4240460
1213,6212,4241270,6212,4241270
1213,6212,4241740,6212,4241740
1213,6212,4241970,6212,4241970
1213,6212,4241970,6212,4241970
1213,6212,4242780,6212,4242780
1213,6212,4243250,6212,4243250
1213,6212,4243410,6212,4243410
1213,6212,4243880,6212,4243880
1213,6212,4244110,6212,4244110
1213,6212,4244480,6212,4244480
1213,6212,4245290,6212,4245290
1213,6212,4245290,6212,4245290
1213,6212,4246100,6212,4246100
1213,6212,4246100,6212,4246100
1213,6212,4246100,6212,4246100
1213,6212,4246100,6212,4246100
1213,6212,4246570,6212,4246570
1213,6212,4246890,6212,4246890
1213,6212,4247360,6212,4247360
1213,6212,4247680,6212,4247680
1213,6212,4248230,6212,4248230
1213,6212,4249040,6212,4249040
1213,6212,4249270,6212,4249270
1213,6212,4249500,6212,4249500
1213,6212,4249730,6212,4249730
1213,6212,4249890,6212,4249890
1213,6212,4249890,6212,4249890
1213,6212,4250700,6212,4250700
1213,6212,4251170,6212,4251170
1213,6212,4251170,6212,4251170
1213,6212,4251330,6212,4251330
1213,6212,4252140,6212,4252140
1213,6212,4252460,6212,4252460
1213,6212,4252680,6212,4252680
1213,6212,4253150,6212,4253150
1213,6212,4253960,6212,4253960
