name,ip,model,cpu,gpu,memory_mib,gpu_mem_mib_each,num_pod,cpu_milli_left,memory_mib_left,gpu_milli_left_0,gpu_mem_mib_left_0,gpu_milli_left_1,gpu_mem_mib_left_1,gpu_milli_left_2,gpu_mem_mib_left_2,gpu_milli_left_3,gpu_mem_mib_left_3,gpu_milli_left_4,gpu_mem_mib_left_4,gpu_milli_left_5,gpu_mem_mib_left_5,gpu_milli_left_6,gpu_mem_mib_left_6,gpu_milli_left_7,gpu_mem_mib_left_7,gpu_milli_left,gpu_mem_mib_left
0869-openb-node-0329,,G2,96,8,412316860416,20000,9,672,412316860416,0,0,0,0,0,0,0,0,130,2600,0,0,0,0,0,0,130,2600
0870-openb-node-0898,,P100,16,2,128849018880,16280,2,1448,128849018880,0,0,190,3093,0,0,0,0,0,0,0,0,0,0,0,0,190,3093
0871-openb-node-1084,,G2,96,8,412316860416,20000,12,430,412316860416,0,0,0,0,0,0,0,0,60,1200,0,0,50,1000,0,0,110,2200
0872-openb-node-0031,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0873-openb-node-0959,,G2,96,8,412316860416,20000,10,1096,412316860416,0,0,0,0,190,3800,190,3800,0,0,0,0,300,6000,0,0,680,13600
0874-openb-node-0314,,T4,104,2,549755813888,15109,2,91038,549755813888,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,2870
0875-openb-node-0603,,T4,104,2,549755813888,15109,2,88600,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0876-openb-node-0367,,G2,96,8,412316860416,20000,11,5580,412316860416,0,0,190,3800,190,3800,0,0,0,0,90,1800,0,0,0,0,470,9400
0877-openb-node-1199,,T4,104,2,549755813888,15109,3,84940,549755813888,20,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,302
0878-openb-node-1048,,G2,96,8,412316860416,20000,3,7000,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0879-openb-node-0179,,G2,96,8,412316860416,20000,12,4636,412316860416,0,0,190,3800,0,0,190,3800,80,1600,0,0,0,0,90,1800,550,11000
0880-openb-node-0983,,G2,96,8,412316860416,20000,10,668,412316860416,0,0,0,0,190,3800,0,0,30,600,0,0,0,0,0,0,220,4400
0881-openb-node-0368,,G2,96,8,412316860416,20000,11,680,412316860416,0,0,0,0,0,0,190,3800,0,0,0,0,0,0,20,400,210,4200
0882-openb-node-0082,,G2,96,8,412316860416,20000,2,0,412316860416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0883-openb-node-0923,,G2,96,8,412316860416,20000,9,2532,412316860416,0,0,190,3800,190,3800,0,0,190,3800,0,0,190,3800,190,3800,950,19000
0884-openb-node-0989,,P100,8,2,64424509440,16280,1,0,64424509440,0,0,1000,16280,0,0,0,0,0,0,0,0,0,0,0,0,1000,16280
0885-openb-node-0479,,P100,8,1,64424509440,16280,1,0,64424509440,530,8628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,8628
0886-openb-node-0203,,T4,104,2,549755813888,15109,3,86848,549755813888,70,1057,190,2870,0,0,0,0,0,0,0,0,0,0,0,0,260,3927
0887-openb-node-1123,,T4,104,2,549755813888,15109,8,4300,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0888-openb-node-0729,,T4,104,2,549755813888,15109,5,1992,549755813888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
