ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_ratio,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-origin_q124,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_milli,ow_multigpu20-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_6ae2-policy_Random1000desharemd3c66-de_share-gs_random-scmd_3c66-bellman_ratio
753601.98,96.36,83.01,745552.25,95.33
753601.98,96.36,83.01,745552.25,95.33
753601.98,96.36,83.01,745552.25,95.33
753376.44,96.37,83.02,745256.54,95.33
753002.61,96.38,83.03,744850.89,95.33
753002.61,96.38,83.03,744850.89,95.33
752754.37,96.4,83.06,744591.01,95.36
752380.54,96.41,83.07,744219.67,95.37
752178.74,96.42,83.07,744018.3,95.37
752070.03,96.42,83.07,743999.17,95.38
752070.03,96.42,83.07,743999.17,95.38
752070.03,96.42,83.07,743999.17,95.38
751769.98,96.42,83.07,743702.54,95.38
751769.98,96.42,83.07,743702.54,95.38
751769.98,96.42,83.07,743702.54,95.38
751769.98,96.42,83.07,743702.54,95.38
751420.96,96.43,83.09,743349.07,95.39
751420.96,96.43,83.09,743349.07,95.39
751420.96,96.43,83.09,743349.07,95.39
751420.96,96.43,83.09,743349.07,95.39
751420.96,96.43,83.09,743349.07,95.39
751420.96,96.43,83.09,743349.07,95.39
751420.96,96.43,83.09,743349.07,95.39
751420.96,96.43,83.09,743349.07,95.39
751278.83,96.44,83.1,743237.63,95.41
751278.83,96.44,83.1,743237.63,95.41
751278.83,96.44,83.1,743237.63,95.41
750905.0,96.45,83.11,742930.71,95.43
750905.0,96.45,83.11,742930.71,95.43
750905.0,96.45,83.11,742930.71,95.43
750905.0,96.45,83.11,742930.71,95.43
750905.0,96.45,83.11,742930.71,95.43
750905.0,96.45,83.11,742930.71,95.43
750531.17,96.46,83.12,742712.82,95.46
750224.4,96.48,83.13,742287.71,95.46
750224.4,96.48,83.13,742287.71,95.46
750224.4,96.48,83.13,742287.71,95.46
750224.4,96.48,83.13,742287.71,95.46
749850.57,96.49,83.15,741767.03,95.45
748850.57,96.48,83.14,740767.03,95.44
748850.57,96.48,83.14,740767.03,95.44
748850.57,96.48,83.14,740767.03,95.44
748850.57,96.48,83.14,740767.03,95.44
748850.57,96.48,83.14,740767.03,95.44
748708.43,96.49,83.15,740688.43,95.46
748235.51,96.51,83.17,740162.12,95.47
748235.51,96.51,83.17,740162.12,95.47
748235.51,96.51,83.17,740162.12,95.47
748235.51,96.51,83.17,740162.12,95.47
747861.68,96.52,83.18,739757.42,95.48
747487.85,96.53,83.19,739351.68,95.48
747487.85,96.53,83.19,739351.68,95.48
747487.85,96.53,83.19,739351.68,95.48
747487.85,96.53,83.19,739351.68,95.48
747487.85,96.53,83.19,739351.68,95.48
747487.85,96.53,83.19,739371.26,95.49
747487.85,96.53,83.19,739371.26,95.49
747190.98,96.54,83.19,739098.07,95.49
747190.98,96.54,83.19,739098.07,95.49
747190.98,96.54,83.19,739098.07,95.49
746965.72,96.55,83.2,738993.53,95.52
746965.72,96.55,83.2,738993.53,95.52
746965.72,96.55,83.2,738993.53,95.52
746472.1,96.56,83.22,738492.01,95.53
746472.1,96.56,83.22,738492.01,95.53
746074.87,96.57,83.23,738142.52,95.55
746074.87,96.57,83.23,738142.52,95.55
745661.73,96.59,83.24,737812.35,95.57
745661.73,96.59,83.24,737812.35,95.57
745661.73,96.59,83.24,737812.35,95.57
745661.73,96.59,83.24,737809.87,95.57
745661.73,96.59,83.24,737809.87,95.57
745661.73,96.59,83.24,737809.87,95.57
745661.73,96.59,83.24,737809.87,95.57
745364.86,96.59,83.25,737610.46,95.58
745364.86,96.59,83.25,737610.46,95.58
745364.86,96.59,83.25,737610.46,95.58
745364.86,96.59,83.25,737610.46,95.58
745178.5,96.6,83.26,737314.76,95.59
744981.63,96.61,83.26,737123.38,95.59
744981.63,96.61,83.26,737123.38,95.59
744981.63,96.61,83.26,737123.38,95.59
744981.63,96.61,83.26,737123.38,95.59
744981.63,96.61,83.26,737123.38,95.59
744981.63,96.61,83.26,737123.38,95.59
744981.63,96.61,83.26,737123.38,95.59
744981.63,96.61,83.26,737123.38,95.59
744981.63,96.61,83.26,737123.38,95.59
744610.91,96.62,83.27,736727.82,95.59
744385.64,96.63,83.28,736716.48,95.63
744385.64,96.63,83.28,736716.48,95.63
744011.81,96.64,83.3,736318.93,95.64
744011.81,96.64,83.3,736318.93,95.64
744011.81,96.64,83.3,736318.93,95.64
744011.81,96.64,83.3,736318.93,95.64
743853.11,96.64,83.29,736132.69,95.64
743853.11,96.64,83.29,736132.69,95.64
743454.59,96.65,83.3,735774.86,95.65
743454.59,96.65,83.3,735774.86,95.65
743454.59,96.65,83.3,735774.86,95.65
743454.59,96.65,83.3,735774.86,95.65
743454.59,96.65,83.3,735774.86,95.65
743454.59,96.65,83.3,735774.86,95.65
743454.59,96.65,83.3,735774.86,95.65
743454.59,96.65,83.3,735774.86,95.65
743454.59,96.65,83.3,735752.71,95.64
743454.59,96.65,83.3,735752.71,95.64
743454.59,96.65,83.3,735752.71,95.64
743454.59,96.65,83.3,735752.71,95.64
743454.59,96.65,83.3,735752.71,95.64
743082.57,96.66,83.31,735361.28,95.65
743082.57,96.66,83.31,735354.84,95.65
743082.57,96.66,83.31,735354.84,95.65
743082.57,96.66,83.31,735354.84,95.65
743082.57,96.66,83.31,735354.84,95.65
743082.57,96.66,83.31,735354.84,95.65
743082.57,96.66,83.31,735354.84,95.65
743082.57,96.66,83.31,735354.84,95.65
743082.57,96.66,83.31,735354.84,95.65
743082.57,96.66,83.31,735354.84,95.65
743082.57,96.66,83.31,735354.84,95.65
743082.57,96.66,83.31,735354.84,95.65
743082.57,96.66,83.31,735354.84,95.65
743082.57,96.66,83.31,735354.84,95.65
743082.57,96.66,83.31,735354.84,95.65
743082.57,96.66,83.31,735354.84,95.65
742791.28,96.66,83.32,735118.05,95.66
742357.66,96.68,83.33,734396.26,95.64
741983.83,96.69,83.34,734123.85,95.66
741983.83,96.69,83.34,734123.85,95.66
741983.83,96.69,83.34,734123.85,95.66
741682.92,96.69,83.35,733894.53,95.68
741682.92,96.69,83.35,733894.53,95.68
741682.92,96.69,83.35,733894.53,95.68
741682.92,96.69,83.35,733894.53,95.68
741682.92,96.69,83.35,733894.53,95.68
741682.92,96.69,83.35,733894.53,95.68
741682.92,96.69,83.35,733894.53,95.68
741682.92,96.69,83.35,733894.53,95.68
741682.92,96.69,83.35,733894.53,95.68
741682.92,96.69,83.35,733894.53,95.68
741309.09,96.7,83.36,733492.25,95.68
741309.09,96.7,83.36,733492.25,95.68
741309.09,96.7,83.36,733589.67,95.7
740935.26,96.72,83.37,733198.43,95.71
740935.26,96.72,83.37,733198.43,95.71
740935.26,96.72,83.37,733198.43,95.71
740935.26,96.72,83.37,733198.43,95.71
740935.26,96.72,83.37,733198.43,95.71
740571.97,96.73,83.38,732826.67,95.72
740571.97,96.73,83.38,732826.67,95.72
740571.97,96.73,83.38,732826.67,95.72
740571.97,96.73,83.38,732826.67,95.72
740571.97,96.73,83.38,732826.67,95.72
740571.97,96.73,83.38,732826.67,95.72
740571.97,96.73,83.38,732826.67,95.72
740272.48,96.73,83.39,732522.65,95.72
740272.48,96.73,83.39,732522.65,95.72
740272.48,96.73,83.39,732522.65,95.72
740272.48,96.73,83.39,732522.65,95.72
740113.78,96.73,83.38,732371.79,95.72
739749.95,96.74,83.4,731958.32,95.72
739749.95,96.74,83.4,731958.32,95.72
739749.95,96.74,83.4,731958.32,95.72
739749.95,96.74,83.4,731958.32,95.72
739549.55,96.74,83.4,731729.88,95.72
739549.55,96.74,83.4,731729.88,95.72
739549.55,96.74,83.4,731729.88,95.72
739549.55,96.74,83.4,731729.88,95.72
739549.55,96.74,83.4,731729.88,95.72
739549.55,96.74,83.4,731729.88,95.72
739549.55,96.74,83.4,731729.88,95.72
739549.55,96.74,83.4,731689.54,95.71
739175.72,96.75,83.41,731285.46,95.72
739175.72,96.75,83.41,731254.12,95.72
739175.72,96.75,83.41,731254.12,95.72
739175.72,96.75,83.41,731254.12,95.72
738801.89,96.76,83.42,730951.01,95.73
738801.89,96.76,83.42,730951.01,95.73
738801.89,96.76,83.42,730951.01,95.73
738801.89,96.76,83.42,730951.01,95.73
738801.89,96.76,83.42,730951.01,95.73
738801.89,96.76,83.42,730851.37,95.72
738801.89,96.76,83.42,730851.37,95.72
738505.02,96.76,83.42,730634.98,95.73
738505.02,96.76,83.42,730634.98,95.73
738505.02,96.76,83.42,730634.98,95.73
738208.15,96.77,83.42,730343.99,95.74
738208.15,96.77,83.42,730343.99,95.74
738208.15,96.77,83.42,730343.99,95.74
738208.15,96.77,83.42,730343.99,95.74
737865.14,96.77,83.42,729991.31,95.74
737643.16,96.77,83.42,729775.52,95.74
737643.16,96.77,83.42,729775.52,95.74
737131.41,96.83,83.48,729389.0,95.81
737131.41,96.83,83.48,729389.0,95.81
737131.41,96.83,83.48,729389.0,95.81
737131.41,96.83,83.48,729389.0,95.81
737131.41,96.83,83.48,729389.0,95.81
736786.34,96.84,83.5,729086.36,95.83
736786.34,96.84,83.5,729086.36,95.83
736786.34,96.84,83.5,729086.36,95.83
736786.34,96.84,83.5,729086.36,95.83
736786.34,96.84,83.5,729086.36,95.83
736786.34,96.84,83.5,729086.36,95.83
736786.34,96.84,83.5,729086.36,95.83
736786.34,96.84,83.5,729086.36,95.83
736786.34,96.84,83.5,729086.36,95.83
736786.34,96.84,83.5,729086.36,95.83
736786.34,96.84,83.5,729086.36,95.83
735786.34,96.84,83.49,728086.36,95.82
735786.34,96.84,83.49,728086.36,95.82
735786.34,96.84,83.49,728086.36,95.82
735599.67,96.84,83.5,727913.18,95.83
735346.83,96.87,83.53,727765.69,95.87
735346.83,96.87,83.53,727765.69,95.87
735346.83,96.87,83.53,727765.69,95.87
735346.83,96.87,83.53,727765.69,95.87
735346.83,96.87,83.53,727765.69,95.87
735346.83,96.87,83.53,727765.69,95.87
735346.83,96.87,83.53,727779.77,95.87
734974.55,96.88,83.54,727371.3,95.88
734974.55,96.88,83.54,727371.3,95.88
734974.55,96.88,83.54,727394.38,95.88
734974.55,96.88,83.54,727426.9,95.89
734974.55,96.88,83.54,727426.9,95.89
734974.55,96.88,83.54,727426.9,95.89
734676.36,96.88,83.54,727134.95,95.89
734676.36,96.88,83.54,727134.95,95.89
734676.36,96.88,83.54,727134.95,95.89
734676.36,96.88,83.54,727013.37,95.87
734676.36,96.88,83.54,727013.37,95.87
734332.63,96.9,83.55,726614.61,95.88
734332.63,96.9,83.55,726614.61,95.88
734332.63,96.9,83.55,726614.61,95.88
734332.63,96.9,83.55,726614.61,95.88
734332.63,96.9,83.55,726614.61,95.88
733962.44,96.91,83.56,726360.28,95.9
733962.44,96.91,83.56,726360.28,95.9
733962.44,96.91,83.56,726360.28,95.9
733962.44,96.91,83.56,726360.28,95.9
733962.44,96.91,83.56,726360.28,95.9
733962.44,96.91,83.56,726360.28,95.9
733962.44,96.91,83.56,726360.28,95.9
733962.44,96.91,83.56,726360.28,95.9
733962.44,96.91,83.56,726360.28,95.9
733962.44,96.91,83.56,726360.28,95.9
733962.44,96.91,83.56,726360.28,95.9
733672.58,96.91,83.57,726074.58,95.91
733672.58,96.91,83.57,726074.58,95.91
733300.57,96.92,83.58,725801.84,95.93
733300.57,96.92,83.58,725801.84,95.93
733300.57,96.92,83.58,725801.84,95.93
732926.73,96.93,83.59,725399.34,95.94
732926.73,96.93,83.59,725399.34,95.94
732472.51,96.94,83.6,724877.26,95.94
732472.51,96.94,83.6,724877.26,95.94
732472.51,96.94,83.6,724877.26,95.94
732472.51,96.94,83.6,724877.26,95.94
732075.29,96.95,83.61,724549.03,95.95
732075.29,96.95,83.61,724549.03,95.95
731701.46,96.96,83.62,724219.74,95.97
731544.05,96.96,83.62,724062.34,95.97
731292.8,96.97,83.62,723836.59,95.98
731074.05,97.0,83.66,723500.6,95.99
730912.3,97.01,83.66,723447.02,96.02
730912.3,97.01,83.66,723447.02,96.02
730912.3,97.01,83.66,723330.9,96.0
730912.3,97.01,83.66,723330.9,96.0
730912.3,97.01,83.66,723330.9,96.0
730538.47,97.02,83.67,722946.09,96.01
730538.47,97.02,83.67,722946.09,96.01
730538.47,97.02,83.67,722946.09,96.01
730538.47,97.02,83.67,722946.09,96.01
730538.47,97.02,83.67,722946.09,96.01
730250.77,97.02,83.68,722650.06,96.01
730250.77,97.02,83.68,722650.06,96.01
730250.77,97.02,83.68,722628.26,96.01
730250.77,97.02,83.68,722628.26,96.01
729854.84,97.03,83.69,722208.1,96.01
729854.84,97.03,83.69,722208.1,96.01
729854.84,97.03,83.69,722208.1,96.01
729854.84,97.03,83.69,722168.25,96.01
729345.73,97.04,83.69,721724.83,96.02
729345.73,97.04,83.69,721724.83,96.02
729345.73,97.04,83.69,721724.83,96.02
729345.73,97.04,83.69,721724.83,96.02
729345.73,97.04,83.69,721724.83,96.02
729345.73,97.04,83.69,721755.01,96.03
729345.73,97.04,83.69,721755.01,96.03
729345.73,97.04,83.69,721755.01,96.03
729345.73,97.04,83.69,721755.01,96.03
729345.73,97.04,83.69,721842.62,96.04
729345.73,97.04,83.69,721842.62,96.04
729345.73,97.04,83.69,721842.62,96.04
729345.73,97.04,83.69,721842.62,96.04
729345.73,97.04,83.69,721842.62,96.04
729345.73,97.04,83.69,721842.62,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728925.72,97.04,83.7,721403.03,96.04
728951.45,97.04,83.7,721423.18,96.04
728951.45,97.04,83.7,721423.18,96.04
728951.45,97.04,83.7,721423.18,96.04
728951.45,97.04,83.7,721423.18,96.04
728951.45,97.04,83.7,721423.18,96.04
728951.45,97.04,83.7,721462.45,96.05
728951.45,97.04,83.7,721462.45,96.05
728951.45,97.04,83.7,721462.45,96.05
728951.45,97.04,83.7,721462.45,96.05
728951.45,97.04,83.7,721462.45,96.05
728951.45,97.04,83.7,721462.45,96.05
728951.45,97.04,83.7,721422.56,96.04
728951.45,97.04,83.7,721422.56,96.04
728699.6,97.05,83.71,721207.65,96.05
728411.9,97.06,83.71,720906.11,96.06
728411.9,97.06,83.71,720906.11,96.06
728411.9,97.06,83.71,720906.11,96.06
728411.9,97.06,83.71,720906.11,96.06
728411.9,97.06,83.71,720906.11,96.06
728411.9,97.06,83.71,720906.11,96.06
728411.9,97.06,83.71,720906.11,96.06
728411.9,97.06,83.71,720906.11,96.06
728411.9,97.06,83.71,720852.22,96.05
728411.9,97.06,83.71,720852.22,96.05
728411.9,97.06,83.71,720852.22,96.05
728091.9,97.05,83.71,720532.22,96.05
728091.9,97.05,83.71,720532.22,96.05
728091.9,97.05,83.71,720532.22,96.05
728091.9,97.05,83.71,720532.22,96.05
728091.9,97.05,83.71,720532.22,96.05
728091.9,97.05,83.71,720532.22,96.05
728091.9,97.05,83.71,720532.22,96.05
728091.9,97.05,83.71,720532.22,96.05
728091.9,97.05,83.71,720532.22,96.05
728091.9,97.05,83.71,720532.22,96.05
728091.9,97.05,83.71,720532.22,96.05
728091.9,97.05,83.71,720532.22,96.05
728091.9,97.05,83.71,720532.22,96.05
727091.9,97.05,83.71,719532.22,96.04
727091.9,97.05,83.71,719532.22,96.04
727091.9,97.05,83.71,719532.22,96.04
727091.9,97.05,83.71,719532.22,96.04
726804.19,97.05,83.71,719245.02,96.04
726804.19,97.05,83.71,719245.02,96.04
726804.19,97.05,83.71,719245.02,96.04
726804.19,97.05,83.71,719245.02,96.04
726804.19,97.05,83.71,719202.22,96.04
726804.19,97.05,83.71,719202.22,96.04
726804.19,97.05,83.71,719202.22,96.04
726804.19,97.05,83.71,719202.22,96.04
726804.19,97.05,83.71,719202.22,96.04
726804.19,97.05,83.71,719158.54,96.03
726804.19,97.05,83.71,719158.54,96.03
726804.19,97.05,83.71,719158.54,96.03
726804.19,97.05,83.71,719158.54,96.03
726804.19,97.05,83.71,719158.54,96.03
726804.19,97.05,83.71,719158.54,96.03
726804.19,97.05,83.71,719158.54,96.03
726804.19,97.05,83.71,719158.54,96.03
726458.37,97.07,83.72,718744.08,96.04
726458.37,97.07,83.72,718744.08,96.04
726274.18,97.07,83.73,718585.5,96.04
726274.18,97.07,83.73,718585.5,96.04
726274.18,97.07,83.73,718585.5,96.04
726274.18,97.07,83.73,718585.5,96.04
726274.18,97.07,83.73,718585.5,96.04
726274.18,97.07,83.73,718585.5,96.04
726274.18,97.07,83.73,718585.5,96.04
726274.18,97.07,83.73,718585.5,96.04
726079.99,97.08,83.73,718384.76,96.05
726079.99,97.08,83.73,718384.76,96.05
726079.99,97.08,83.73,718384.76,96.05
726079.99,97.08,83.73,718384.76,96.05
726079.99,97.08,83.73,718384.76,96.05
725857.18,97.08,83.73,718167.54,96.05
725857.18,97.08,83.73,718167.04,96.05
725857.18,97.08,83.73,718167.04,96.05
725857.18,97.08,83.73,718167.04,96.05
725857.18,97.08,83.73,718167.04,96.05
725857.18,97.08,83.73,718167.04,96.05
725857.18,97.08,83.73,718167.04,96.05
725857.18,97.08,83.73,718203.24,96.05
725857.18,97.08,83.73,718203.24,96.05
725857.18,97.08,83.73,718203.24,96.05
725857.18,97.08,83.73,718203.24,96.05
725857.18,97.08,83.73,718203.24,96.05
725863.77,97.08,83.73,718215.87,96.05
725863.77,97.08,83.73,718215.87,96.05
725863.77,97.08,83.73,718215.87,96.05
725863.77,97.08,83.73,718215.87,96.05
725863.77,97.08,83.73,718215.87,96.05
725705.06,97.08,83.73,718082.52,96.06
725705.06,97.08,83.73,718082.52,96.06
725705.06,97.08,83.73,718082.52,96.06
725705.06,97.08,83.73,718082.52,96.06
725705.06,97.08,83.73,718082.52,96.06
725705.06,97.08,83.73,718082.52,96.06
725705.06,97.08,83.73,718082.52,96.06
725705.06,97.08,83.73,718082.52,96.06
725705.06,97.08,83.73,718082.52,96.06
725705.06,97.08,83.73,718082.52,96.06
725705.06,97.08,83.73,718082.52,96.06
725705.06,97.08,83.73,718082.52,96.06
725705.06,97.08,83.73,718082.52,96.06
725705.06,97.08,83.73,718082.52,96.06
725705.06,97.08,83.73,718041.93,96.05
725705.06,97.08,83.73,718041.93,96.05
725705.06,97.08,83.73,718041.93,96.05
725705.06,97.08,83.73,718041.93,96.05
725705.06,97.08,83.73,718041.93,96.05
725705.06,97.08,83.73,718041.93,96.05
725705.06,97.08,83.73,718041.93,96.05
725705.06,97.08,83.73,718041.93,96.05
725705.06,97.08,83.73,718041.93,96.05
725311.44,97.1,83.75,718235.55,96.15
725311.44,97.1,83.75,718235.55,96.15
725311.44,97.1,83.75,718235.55,96.15
725311.44,97.1,83.75,718235.55,96.15
725311.44,97.1,83.75,718235.55,96.15
725311.44,97.1,83.75,718235.55,96.15
724919.78,97.11,83.77,717713.46,96.15
724919.78,97.11,83.77,717713.46,96.15
724919.78,97.11,83.77,717713.46,96.15
724919.78,97.11,83.77,717713.46,96.15
724919.78,97.11,83.77,717713.46,96.15
724919.78,97.11,83.77,717713.46,96.15
724919.78,97.11,83.77,717713.46,96.15
724919.78,97.11,83.77,717741.45,96.15
724919.78,97.11,83.77,717741.45,96.15
724919.78,97.11,83.77,717741.45,96.15
724719.38,97.12,83.77,717662.16,96.17
724719.38,97.12,83.77,717662.16,96.17
724400.22,97.13,83.79,717267.4,96.18
724400.22,97.13,83.79,717267.4,96.18
724400.22,97.13,83.79,717267.4,96.18
724400.22,97.13,83.79,717267.4,96.18
724400.22,97.13,83.79,717267.4,96.18
724241.51,97.13,83.79,717156.56,96.18
724241.51,97.13,83.79,717156.56,96.18
724241.51,97.13,83.79,717174.92,96.19
724082.81,97.13,83.79,717041.57,96.19
724082.81,97.13,83.79,717078.25,96.19
724084.24,97.13,83.79,717107.7,96.2
724084.24,97.13,83.79,717107.7,96.2
724084.24,97.13,83.79,717107.7,96.2
724084.24,97.13,83.79,717107.7,96.2
724084.24,97.13,83.79,717107.7,96.2
724084.24,97.13,83.79,717107.7,96.2
724084.24,97.13,83.79,717107.7,96.2
724084.24,97.13,83.79,717107.7,96.2
723787.37,97.14,83.79,716869.14,96.21
723787.37,97.14,83.79,716869.14,96.21
723787.37,97.14,83.79,716856.54,96.21
723787.37,97.14,83.79,716856.54,96.21
723787.37,97.14,83.79,716856.54,96.21
723787.37,97.14,83.79,716856.54,96.21
723411.75,97.16,83.81,716342.77,96.21
723411.75,97.16,83.81,716342.77,96.21
723411.75,97.16,83.81,716342.77,96.21
723411.75,97.16,83.81,716342.77,96.21
722920.99,97.17,83.82,715773.57,96.21
722920.99,97.17,83.82,715773.57,96.21
722920.99,97.17,83.82,715773.57,96.21
722623.66,97.17,83.83,715475.69,96.21
722623.66,97.17,83.83,715475.69,96.21
722623.66,97.17,83.83,715475.69,96.21
722623.66,97.17,83.83,715475.69,96.21
722623.66,97.17,83.83,715475.69,96.21
722249.17,97.18,83.84,715050.58,96.21
722249.17,97.18,83.84,715050.58,96.21
722249.17,97.18,83.84,715050.58,96.21
722249.17,97.18,83.84,715050.58,96.21
722249.17,97.18,83.84,715050.58,96.21
722249.17,97.18,83.84,715050.58,96.21
722249.17,97.18,83.84,715050.58,96.21
722249.17,97.18,83.84,715050.58,96.21
722249.17,97.18,83.84,715050.58,96.21
722249.17,97.18,83.84,715050.58,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721818.09,97.19,83.85,714528.49,96.21
721532.6,97.2,83.85,714253.62,96.22
721532.6,97.2,83.85,714253.62,96.22
721235.73,97.2,83.86,714048.31,96.23
721235.73,97.2,83.86,714032.96,96.23
721235.73,97.2,83.86,714032.96,96.23
721235.73,97.2,83.86,714032.96,96.23
721235.73,97.2,83.86,714032.96,96.23
721235.73,97.2,83.86,714032.96,96.23
721235.73,97.2,83.86,714032.96,96.23
721235.73,97.2,83.86,714032.96,96.23
721235.73,97.2,83.86,714032.96,96.23
721235.73,97.2,83.86,714032.96,96.23
721235.73,97.2,83.86,714032.96,96.23
721235.73,97.2,83.86,714032.96,96.23
720895.16,97.2,83.86,713747.1,96.24
720895.16,97.2,83.86,713747.1,96.24
720895.16,97.2,83.86,713747.1,96.24
720895.16,97.2,83.86,713723.94,96.23
720896.45,97.2,83.86,713728.12,96.24
720896.45,97.2,83.86,713728.12,96.24
720896.45,97.2,83.86,713728.12,96.24
720896.45,97.2,83.86,713728.12,96.24
720896.45,97.2,83.86,713728.12,96.24
720896.45,97.2,83.86,713728.12,96.24
720896.45,97.2,83.86,713728.12,96.24
720896.45,97.2,83.86,713728.12,96.24
720896.45,97.2,83.86,713728.12,96.24
720896.45,97.2,83.86,713728.12,96.24
720896.45,97.2,83.86,713728.12,96.24
720552.72,97.22,83.87,713402.39,96.25
720552.72,97.22,83.87,713402.39,96.25
720552.72,97.22,83.87,713402.39,96.25
720552.72,97.22,83.87,713402.39,96.25
720552.72,97.22,83.87,713402.39,96.25
720268.91,97.22,83.88,713179.44,96.26
720268.91,97.22,83.88,713179.44,96.26
720268.91,97.22,83.88,713179.44,96.26
720268.91,97.22,83.88,713179.44,96.26
720268.91,97.22,83.88,713156.55,96.26
720268.91,97.22,83.88,713156.55,96.26
720268.91,97.22,83.88,713156.55,96.26
720111.6,97.22,83.88,713003.52,96.26
720111.6,97.22,83.88,713003.52,96.26
720111.6,97.22,83.88,713003.52,96.26
720111.6,97.22,83.88,713003.52,96.26
719111.6,97.22,83.87,712003.52,96.25
719111.6,97.22,83.87,712003.52,96.25
719111.6,97.22,83.87,712003.52,96.25
719111.6,97.22,83.87,712003.52,96.25
719111.6,97.22,83.87,712003.52,96.25
719111.6,97.22,83.87,712003.52,96.25
718944.32,97.22,83.88,711790.84,96.26
718944.32,97.22,83.88,711790.84,96.26
718944.32,97.22,83.88,711866.76,96.27
718944.32,97.22,83.88,711866.76,96.27
718944.32,97.22,83.88,711866.76,96.27
718944.32,97.22,83.88,711866.76,96.27
718944.32,97.22,83.88,711866.76,96.27
718944.32,97.22,83.88,711866.76,96.27
718944.32,97.22,83.88,711866.76,96.27
718944.32,97.22,83.88,711866.76,96.27
718944.32,97.22,83.88,711866.76,96.27
718944.32,97.22,83.88,711866.76,96.27
718944.32,97.22,83.88,711847.21,96.26
718944.32,97.22,83.88,711847.21,96.26
718944.32,97.22,83.88,711847.21,96.26
718944.32,97.22,83.88,711847.21,96.26
718944.32,97.22,83.88,711847.21,96.26
718944.32,97.22,83.88,711847.21,96.26
718944.32,97.22,83.88,711847.21,96.26
718546.82,97.23,83.89,711411.5,96.26
718249.95,97.23,83.89,711120.88,96.27
718249.95,97.23,83.89,711120.88,96.27
718249.95,97.23,83.89,711120.88,96.27
718249.95,97.23,83.89,711120.88,96.27
718249.95,97.23,83.89,711120.88,96.27
717770.95,97.24,83.9,710614.65,96.27
717770.95,97.24,83.9,710614.65,96.27
717770.95,97.24,83.9,710614.65,96.27
717770.95,97.24,83.9,710614.65,96.27
717770.95,97.24,83.9,710614.65,96.27
717770.95,97.24,83.9,710614.65,96.27
717612.25,97.24,83.9,710492.52,96.28
717612.25,97.24,83.9,710492.52,96.28
717612.25,97.24,83.9,710492.52,96.28
717612.25,97.24,83.9,710558.94,96.29
717612.25,97.24,83.9,710558.94,96.29
717453.54,97.24,83.9,710401.12,96.29
717453.54,97.24,83.9,710401.12,96.29
717453.54,97.24,83.9,710401.12,96.29
717453.54,97.24,83.9,710401.12,96.29
