ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_043e-policy_FGD1000desharemdaf9c-de_share-gs_FGDScore-scmd_af9c-bellman_ratio
315561.62,8.23,3.06,221891.01,5.79
315698.45,8.24,3.07,222231.37,5.8
315646.72,8.24,3.07,222121.51,5.8
315595.0,8.24,3.07,222121.51,5.8
315977.59,8.25,3.08,222315.35,5.81
315687.02,8.25,3.07,222126.84,5.8
315635.3,8.25,3.07,222126.84,5.8
315760.25,8.25,3.08,222286.98,5.81
315397.81,8.24,3.07,222030.4,5.8
315723.17,8.25,3.08,222035.59,5.8
315519.83,8.25,3.08,221822.61,5.8
315656.66,8.25,3.08,221818.54,5.8
315604.93,8.25,3.08,221817.46,5.8
315553.21,8.25,3.08,222329.82,5.82
315553.21,8.25,3.08,222329.82,5.82
315825.61,8.26,3.09,222329.82,5.82
316208.2,8.27,3.1,222581.5,5.82
316156.48,8.28,3.1,222581.5,5.83
316055.63,8.27,3.1,222340.09,5.82
316236.76,8.28,3.11,222998.05,5.84
316185.04,8.28,3.11,223025.58,5.84
316321.86,8.29,3.11,223008.65,5.84
316163.31,8.28,3.11,222850.56,5.84
316534.03,8.29,3.12,222840.17,5.84
316482.31,8.29,3.12,223530.24,5.86
316430.58,8.29,3.12,223358.82,5.85
316430.58,8.29,3.12,223358.82,5.85
316378.86,8.29,3.12,223661.57,5.86
316327.14,8.3,3.12,223661.57,5.87
316275.41,8.3,3.12,223661.57,5.87
316600.78,8.31,3.13,223664.27,5.87
316238.33,8.3,3.13,223422.05,5.86
316238.33,8.3,3.13,223422.05,5.86
316238.33,8.3,3.13,223422.05,5.86
316609.05,8.31,3.14,223421.68,5.86
316450.5,8.3,3.13,223263.13,5.86
316398.78,8.31,3.13,223262.47,5.86
316347.05,8.31,3.13,223816.7,5.88
316295.33,8.31,3.13,223810.12,5.88
316243.61,8.31,3.14,223977.75,5.88
316191.88,8.31,3.14,223869.43,5.88
315839.44,8.3,3.13,223608.61,5.88
315549.63,8.29,3.12,223330.67,5.87
315497.9,8.29,3.12,223325.89,5.87
315648.58,8.3,3.13,222966.52,5.86
315454.45,8.3,3.12,222764.23,5.86
315293.06,8.29,3.12,222496.53,5.85
315429.88,8.3,3.13,222496.53,5.85
315268.49,8.3,3.12,221823.57,5.84
315107.1,8.29,3.12,221511.72,5.83
315055.38,8.3,3.12,221511.72,5.83
315003.65,8.3,3.12,221511.72,5.83
314951.93,8.3,3.12,221523.78,5.84
314951.93,8.3,3.12,221523.78,5.84
314900.21,8.3,3.13,221521.31,5.84
314613.12,8.29,3.12,221225.17,5.83
314451.16,8.29,3.11,221014.54,5.82
314587.98,8.29,3.12,221005.13,5.83
315041.36,8.31,3.13,221013.82,5.83
315178.19,8.31,3.14,222108.31,5.86
315086.96,8.31,3.14,221890.32,5.85
315223.79,8.31,3.14,221890.32,5.85
315360.62,8.32,3.15,221890.32,5.85
315040.62,8.31,3.14,221570.32,5.85
314988.89,8.31,3.14,221570.32,5.85
314937.17,8.31,3.14,221574.17,5.85
314885.44,8.31,3.14,221571.32,5.85
314833.72,8.32,3.14,221572.87,5.85
315204.44,8.33,3.15,222284.78,5.87
315152.71,8.33,3.15,222325.76,5.87
315100.99,8.33,3.16,222325.76,5.88
315237.82,8.33,3.16,222325.76,5.88
315186.09,8.33,3.16,222325.76,5.88
314872.21,8.33,3.15,222107.91,5.87
314820.49,8.33,3.15,222122.57,5.88
314957.31,8.33,3.16,222113.18,5.88
315094.14,8.34,3.17,222109.18,5.88
315230.97,8.34,3.17,222107.91,5.88
314868.52,8.33,3.16,221789.11,5.87
314816.8,8.34,3.16,222546.72,5.89
314816.8,8.34,3.16,222546.72,5.89
314765.08,8.34,3.16,222546.72,5.89
314713.35,8.34,3.17,222546.72,5.9
314661.63,8.34,3.17,222574.96,5.9
314609.9,8.34,3.17,222578.1,5.9
314558.18,8.34,3.17,222547.41,5.9
314695.01,8.35,3.17,222546.72,5.9
314643.28,8.35,3.17,222858.54,5.91
314780.11,8.35,3.18,222909.42,5.91
314728.38,8.35,3.18,222909.42,5.92
314676.66,8.35,3.18,222909.42,5.92
314573.21,8.36,3.18,222910.18,5.92
314521.49,8.36,3.18,222911.93,5.92
314362.94,8.35,3.18,222755.34,5.92
314311.21,8.35,3.18,222785.13,5.92
314259.49,8.35,3.18,222785.13,5.92
314207.76,8.35,3.18,222785.13,5.92
314156.04,8.36,3.18,222786.01,5.93
314104.32,8.36,3.18,222785.96,5.93
314052.59,8.36,3.18,222785.13,5.93
314000.87,8.36,3.19,222785.13,5.93
313949.14,8.36,3.19,222939.34,5.94
313897.42,8.36,3.19,222785.13,5.93
313845.7,8.36,3.19,222785.13,5.93
314216.41,8.37,3.2,222785.13,5.94
314164.69,8.37,3.2,222818.22,5.94
314313.39,8.38,3.21,223131.17,5.95
314099.34,8.37,3.2,223100.34,5.95
314458.19,8.38,3.21,223321.54,5.95
314097.2,8.38,3.2,223005.09,5.95
314045.47,8.38,3.2,223002.83,5.95
313993.75,8.38,3.2,223181.51,5.95
314130.57,8.38,3.21,223135.91,5.95
314078.85,8.38,3.21,223105.55,5.95
314027.13,8.38,3.21,223401.23,5.96
313975.4,8.38,3.21,223401.23,5.97
314412.74,8.4,3.22,223401.39,5.97
314361.01,8.4,3.23,223401.48,5.97
314309.29,8.4,3.23,223401.35,5.97
314257.57,8.4,3.23,223506.73,5.97
314257.57,8.4,3.23,223506.73,5.97
314205.84,8.4,3.23,223436.29,5.97
314154.12,8.4,3.23,223401.23,5.97
314042.15,8.4,3.23,223842.47,5.99
313990.42,8.4,3.23,223762.79,5.99
313938.7,8.4,3.23,223762.79,5.99
313886.97,8.4,3.23,223762.79,5.99
313835.25,8.4,3.23,223765.23,5.99
313783.52,8.4,3.23,223764.13,5.99
314154.24,8.41,3.24,223762.79,5.99
314102.52,8.42,3.24,224028.1,6.0
314050.79,8.42,3.24,224088.68,6.01
313999.07,8.42,3.24,224167.85,6.01
313947.35,8.42,3.25,224167.85,6.01
313947.35,8.42,3.25,224167.85,6.01
314084.17,8.42,3.25,224167.85,6.01
314032.45,8.42,3.25,224167.85,6.01
313980.72,8.43,3.25,224168.07,6.02
313618.28,8.42,3.24,223823.0,6.01
313566.56,8.42,3.24,223850.14,6.01
313937.28,8.43,3.26,223863.97,6.01
313885.55,8.43,3.26,223822.79,6.01
313885.55,8.43,3.26,223822.79,6.01
313885.55,8.43,3.26,223822.79,6.01
313533.11,8.42,3.25,224189.37,6.02
313481.38,8.42,3.25,224070.95,6.02
313429.66,8.42,3.25,224070.95,6.02
313566.49,8.43,3.26,224070.95,6.02
313514.76,8.43,3.26,224070.95,6.02
313885.48,8.44,3.27,224074.52,6.03
313533.04,8.43,3.26,224071.77,6.03
313669.86,8.44,3.26,224070.95,6.03
313618.14,8.44,3.27,224487.34,6.04
313331.05,8.43,3.26,224215.78,6.03
313279.33,8.43,3.26,224028.46,6.03
313227.6,8.43,3.26,224247.95,6.04
313175.88,8.43,3.26,224247.95,6.04
313554.57,8.44,3.27,224247.95,6.04
313396.02,8.44,3.27,224089.4,6.04
313344.29,8.44,3.27,224134.13,6.04
313214.29,8.44,3.27,224091.57,6.04
313162.56,8.44,3.27,224089.4,6.04
313533.28,8.45,3.28,224483.92,6.05
313481.56,8.45,3.28,224418.92,6.05
313618.38,8.46,3.28,224333.82,6.05
313890.79,8.47,3.29,224611.0,6.06
314252.94,8.48,3.3,224335.94,6.05
314578.31,8.49,3.31,226062.11,6.1
314225.86,8.48,3.31,225562.64,6.09
314596.58,8.49,3.32,225562.64,6.09
314733.41,8.5,3.32,225562.64,6.09
314681.68,8.5,3.32,225562.64,6.09
314629.96,8.5,3.32,225564.5,6.09
314267.52,8.49,3.32,225562.82,6.09
314215.79,8.49,3.32,225562.64,6.09
314164.07,8.49,3.32,225818.04,6.1
314112.35,8.49,3.32,225801.86,6.1
313891.94,8.49,3.31,225710.82,6.1
313687.81,8.48,3.31,225505.53,6.1
313824.64,8.49,3.31,225680.2,6.1
314195.35,8.5,3.32,225680.2,6.1
313832.91,8.49,3.32,225680.2,6.1
313781.19,8.49,3.32,225821.01,6.11
314143.34,8.5,3.33,225770.1,6.11
313981.95,8.5,3.33,224869.12,6.09
313823.4,8.49,3.32,224718.34,6.08
313771.68,8.5,3.32,225111.26,6.09
313719.95,8.5,3.32,225111.26,6.1
313668.23,8.5,3.32,225111.26,6.1
313616.5,8.5,3.33,225111.26,6.1
313457.95,8.49,3.32,224950.81,6.1
313828.67,8.51,3.33,224950.81,6.1
313828.67,8.51,3.33,224950.81,6.1
313776.95,8.51,3.33,224950.81,6.1
313725.22,8.51,3.33,225151.8,6.11
313875.9,8.51,3.34,224792.44,6.1
313714.51,8.51,3.34,224522.79,6.09
313662.78,8.51,3.34,224487.49,6.09
313300.34,8.5,3.33,224321.79,6.09
313451.02,8.51,3.34,223962.43,6.08
313291.08,8.51,3.33,223696.18,6.07
313291.08,8.51,3.33,223696.18,6.07
313239.35,8.51,3.34,223756.18,6.08
313187.63,8.51,3.34,223756.18,6.08
313338.3,8.51,3.34,223396.82,6.07
313365.46,8.52,3.35,223313.76,6.07
313502.29,8.52,3.35,223313.76,6.07
313450.57,8.52,3.35,223316.65,6.07
313398.84,8.53,3.35,223314.83,6.07
313347.12,8.53,3.35,223315.35,6.08
313295.39,8.53,3.35,223313.76,6.08
313243.67,8.53,3.36,223634.54,6.09
313191.94,8.53,3.36,223498.96,6.09
313140.22,8.53,3.36,223390.09,6.08
313088.5,8.53,3.36,223385.31,6.09
313036.77,8.53,3.36,223339.35,6.09
312985.05,8.53,3.36,223226.25,6.09
313135.72,8.54,3.37,222866.89,6.08
313162.88,8.54,3.37,222783.82,6.08
313313.56,8.55,3.37,222424.46,6.07
313340.72,8.55,3.38,222341.39,6.07
313340.72,8.55,3.38,222341.39,6.07
313477.54,8.56,3.38,222324.64,6.07
313848.26,8.57,3.39,222914.94,6.08
313985.09,8.57,3.4,223118.12,6.09
313933.36,8.57,3.4,223118.12,6.09
314070.19,8.58,3.41,223118.12,6.09
314018.47,8.58,3.41,223118.12,6.1
313966.74,8.58,3.41,223118.12,6.1
313915.02,8.58,3.41,223124.26,6.1
314051.84,8.59,3.41,223119.48,6.1
314000.12,8.59,3.42,223120.58,6.1
313948.39,8.59,3.42,223120.58,6.1
314085.22,8.59,3.42,223118.12,6.11
314357.63,8.6,3.43,224011.42,6.13
314494.45,8.61,3.44,224011.42,6.13
314819.82,8.62,3.45,224016.43,6.13
314628.82,8.61,3.44,223801.33,6.13
314577.1,8.62,3.44,223799.71,6.13
314577.1,8.62,3.44,223799.71,6.13
314525.37,8.62,3.44,223796.33,6.13
314473.65,8.62,3.45,224360.55,6.15
314610.47,8.62,3.45,224503.21,6.15
314610.47,8.62,3.45,224503.21,6.15
314610.47,8.62,3.45,224503.21,6.15
314558.75,8.62,3.45,224492.99,6.15
314507.03,8.63,3.45,224492.99,6.16
314288.32,8.62,3.45,224235.5,6.15
314084.19,8.61,3.44,224000.8,6.14
313721.74,8.61,3.43,223631.71,6.13
313670.02,8.61,3.43,223631.71,6.14
313670.02,8.61,3.43,223631.71,6.14
313670.02,8.61,3.43,223631.71,6.14
313618.3,8.61,3.44,223631.84,6.14
313566.57,8.61,3.44,223631.71,6.14
313514.85,8.61,3.44,223631.71,6.14
313514.85,8.61,3.44,223631.71,6.14
313651.67,8.62,3.44,223631.71,6.14
313599.95,8.62,3.44,223920.18,6.15
313548.22,8.62,3.44,223810.43,6.15
313918.94,8.63,3.46,223939.61,6.16
313556.5,8.62,3.45,223697.33,6.15
313693.33,8.63,3.45,223944.68,6.16
313693.33,8.63,3.45,223944.68,6.16
314018.69,8.64,3.46,223944.68,6.16
313966.97,8.64,3.46,223944.68,6.16
313966.97,8.64,3.46,223944.68,6.16
313915.24,8.64,3.47,223949.92,6.16
313863.52,8.64,3.47,223947.53,6.16
313811.79,8.64,3.47,223944.68,6.17
314182.51,8.65,3.48,224569.93,6.18
313892.7,8.64,3.47,224302.5,6.18
313840.98,8.64,3.47,224237.51,6.18
313977.8,8.65,3.48,224353.68,6.18
313926.08,8.65,3.48,224475.72,6.19
313764.69,8.65,3.48,223790.95,6.17
313603.3,8.65,3.47,223476.64,6.16
313551.57,8.65,3.48,223428.53,6.16
313499.85,8.65,3.48,223428.53,6.16
313448.13,8.65,3.48,223428.53,6.17
313720.53,8.66,3.49,223506.95,6.17
313668.81,8.66,3.49,223439.67,6.17
313941.22,8.67,3.5,223428.82,6.17
313737.08,8.66,3.49,224165.19,6.19
313374.64,8.66,3.48,223938.66,6.18
313322.92,8.66,3.48,223938.66,6.19
313459.74,8.66,3.49,223623.55,6.18
313842.33,8.67,3.5,223548.54,6.18
313778.74,8.67,3.5,224296.95,6.2
313727.01,8.68,3.5,224296.95,6.2
313536.02,8.67,3.5,224080.16,6.2
313484.29,8.67,3.5,224128.58,6.2
313125.41,8.66,3.49,223707.72,6.19
313496.13,8.67,3.5,223738.95,6.19
313444.41,8.67,3.5,223709.13,6.19
313392.68,8.68,3.5,224238.54,6.21
313169.8,8.67,3.5,224032.51,6.2
313318.5,8.68,3.5,223566.08,6.19
313266.77,8.68,3.5,223566.08,6.19
313215.05,8.68,3.51,223566.08,6.19
313340.0,8.68,3.51,224275.77,6.22
313288.28,8.68,3.51,224299.91,6.22
313425.11,8.69,3.52,224280.65,6.22
313218.86,8.69,3.51,224096.54,6.21
313491.27,8.69,3.52,224106.63,6.22
313439.55,8.7,3.52,224091.66,6.22
313801.7,8.71,3.53,225040.22,6.24
313938.53,8.71,3.54,225215.11,6.25
313886.8,8.71,3.54,225215.11,6.25
314023.63,8.72,3.55,225215.11,6.25
313971.9,8.72,3.55,225215.11,6.26
313920.18,8.72,3.55,225221.78,6.26
314057.01,8.73,3.55,225227.49,6.26
314005.28,8.73,3.56,225216.71,6.26
313953.56,8.73,3.56,225678.76,6.27
314090.38,8.73,3.56,225768.56,6.28
314038.66,8.74,3.56,225768.56,6.28
313986.93,8.74,3.56,225768.56,6.28
314123.76,8.74,3.57,225768.97,6.28
313836.67,8.74,3.56,225540.62,6.28
313784.95,8.74,3.56,225541.29,6.28
313921.77,8.74,3.57,225540.21,6.28
313870.05,8.74,3.57,225540.21,6.28
313681.51,8.74,3.57,225339.92,6.28
313629.79,8.74,3.57,225831.07,6.29
313766.61,8.74,3.57,225893.62,6.3
313714.89,8.75,3.57,225893.62,6.3
313851.71,8.75,3.58,225893.62,6.3
314124.12,8.76,3.59,226419.78,6.31
314072.4,8.76,3.59,226374.05,6.32
313778.27,8.75,3.58,226008.99,6.31
313726.54,8.76,3.58,225988.68,6.31
313674.82,8.76,3.58,225895.89,6.31
313623.09,8.76,3.59,225895.89,6.31
313895.5,8.77,3.59,225895.89,6.31
313533.06,8.76,3.59,225510.05,6.3
313903.78,8.77,3.6,225525.25,6.3
313541.33,8.76,3.59,225515.57,6.3
313489.61,8.76,3.59,225522.87,6.3
313437.89,8.76,3.59,225557.28,6.31
313832.35,8.77,3.6,226810.02,6.34
313780.62,8.78,3.6,226744.47,6.34
313905.58,8.78,3.61,226441.89,6.33
313853.85,8.78,3.61,226393.78,6.33
313978.81,8.79,3.62,226451.66,6.34
314115.63,8.79,3.62,226451.66,6.34
314063.91,8.79,3.62,226451.66,6.34
313859.78,8.79,3.62,226279.11,6.34
313808.05,8.79,3.62,226293.78,6.34
313944.88,8.8,3.62,226284.14,6.34
313586.0,8.79,3.61,226061.86,6.33
313302.12,8.78,3.61,225841.71,6.33
313438.95,8.79,3.61,225837.95,6.33
313387.22,8.79,3.61,225836.68,6.33
313335.5,8.79,3.62,226494.58,6.35
313335.5,8.79,3.62,226494.58,6.35
313130.71,8.78,3.61,226281.6,6.35
313078.98,8.78,3.61,226167.76,6.35
313027.26,8.78,3.61,226138.27,6.35
312975.53,8.79,3.61,226054.65,6.35
312923.81,8.79,3.61,226054.65,6.35
313196.22,8.8,3.62,226054.85,6.35
313002.09,8.79,3.62,226054.65,6.35
313372.8,8.8,3.63,226054.65,6.35
313321.08,8.8,3.63,226075.21,6.35
313269.36,8.8,3.63,226075.26,6.35
313217.63,8.81,3.63,226078.25,6.36
313354.46,8.81,3.64,226080.28,6.36
313003.89,8.8,3.63,226598.76,6.37
313128.84,8.81,3.64,226608.63,6.37
313265.67,8.81,3.64,226730.92,6.38
313402.49,8.82,3.65,226852.42,6.38
313350.77,8.82,3.65,226852.42,6.39
313299.04,8.82,3.65,226852.42,6.39
313247.32,8.82,3.65,226861.3,6.39
313195.6,8.82,3.65,226853.49,6.39
313143.87,8.83,3.65,226968.55,6.4
313092.15,8.83,3.65,226993.79,6.4
313040.42,8.83,3.65,226993.79,6.4
313411.14,8.84,3.67,226993.79,6.4
313359.42,8.84,3.67,227004.98,6.4
313307.69,8.84,3.67,227010.12,6.41
313255.97,8.84,3.67,226994.29,6.41
313204.25,8.84,3.67,227699.81,6.43
313341.07,8.85,3.68,227607.42,6.43
312927.28,8.86,3.68,227607.42,6.44
312875.55,8.86,3.69,227744.95,6.45
312823.83,8.86,3.69,227741.71,6.45
312972.53,8.87,3.69,227635.16,6.45
313322.81,8.88,3.7,227923.94,6.46
313271.09,8.88,3.71,227814.08,6.46
313219.36,8.88,3.71,227814.08,6.46
313167.64,8.88,3.71,227814.08,6.46
313115.91,8.88,3.71,227816.17,6.46
312753.47,8.87,3.7,227604.7,6.46
312890.3,8.88,3.71,227613.96,6.46
312838.57,8.88,3.71,227604.07,6.46
312786.85,8.88,3.71,227603.57,6.46
312735.12,8.88,3.71,227915.63,6.47
312683.4,8.88,3.71,227783.96,6.47
313062.09,8.89,3.72,227783.96,6.47
313010.36,8.9,3.72,227783.96,6.47
312649.95,8.89,3.71,227790.17,6.47
312598.23,8.89,3.71,227785.78,6.48
312546.5,8.89,3.72,227783.96,6.48
312494.78,8.89,3.72,228149.94,6.49
312443.06,8.89,3.72,227903.9,6.48
312780.29,8.9,3.73,228334.9,6.5
313168.2,8.91,3.74,228682.08,6.51
313116.48,8.91,3.74,228682.08,6.51
313487.19,8.93,3.75,228682.08,6.51
313435.47,8.93,3.76,228682.08,6.51
313383.75,8.93,3.76,228721.99,6.52
313332.02,8.93,3.76,228682.08,6.52
313280.3,8.93,3.76,228688.25,6.52
313228.57,8.93,3.76,229389.82,6.54
313500.98,8.94,3.77,229393.38,6.54
313449.26,8.94,3.77,229385.57,6.54
313397.53,8.94,3.77,229413.81,6.55
313345.81,8.94,3.77,229300.71,6.55
313294.08,8.95,3.77,229300.71,6.55
313242.36,8.95,3.77,229919.37,6.57
313190.63,8.95,3.78,229919.37,6.57
313138.91,8.95,3.78,229919.37,6.57
313287.61,8.95,3.78,229814.03,6.57
313560.01,8.96,3.79,229892.45,6.57
313508.29,8.97,3.79,229833.85,6.57
313456.57,8.97,3.79,229819.42,6.57
313581.52,8.97,3.8,229914.05,6.58
313718.35,8.98,3.81,229626.59,6.57
313666.62,8.98,3.81,229597.1,6.57
313614.9,8.98,3.81,229513.49,6.57
313887.3,8.99,3.82,229513.49,6.57
313835.58,8.99,3.82,229513.49,6.58
313783.86,8.99,3.82,229513.58,6.58
313732.13,8.99,3.82,229941.72,6.59
313622.13,8.99,3.82,229831.72,6.59
313570.41,8.99,3.82,229696.58,6.59
313518.68,8.99,3.82,229712.58,6.59
313466.96,8.99,3.82,229712.5,6.59
313415.24,8.99,3.82,229712.49,6.59
313363.51,9.0,3.82,229712.49,6.59
313311.79,9.0,3.82,230081.34,6.61
312953.2,8.99,3.82,229723.22,6.6
312590.75,8.98,3.81,229471.12,6.59
312863.16,8.99,3.82,229714.32,6.6
312811.44,8.99,3.82,229714.32,6.6
312759.71,8.99,3.82,229714.32,6.6
312759.71,8.99,3.82,229714.32,6.6
312707.99,8.99,3.82,229715.6,6.61
312856.68,9.0,3.83,229810.2,6.61
312793.09,9.0,3.83,230060.72,6.62
312741.37,9.0,3.83,230071.79,6.62
312689.64,9.0,3.83,230060.69,6.62
312826.47,9.01,3.83,230060.43,6.62
312774.74,9.01,3.84,230374.28,6.63
312723.02,9.01,3.84,230240.8,6.63
312671.29,9.01,3.84,230240.8,6.63
312619.57,9.01,3.84,230240.8,6.64
312756.4,9.02,3.84,230244.58,6.64
313119.14,9.03,3.86,230244.52,6.64
313255.97,9.04,3.86,230241.78,6.64
313204.25,9.04,3.86,230240.8,6.64
313341.07,9.04,3.87,230240.8,6.64
313182.52,9.04,3.87,230082.47,6.64
313130.8,9.04,3.87,231068.82,6.67
313079.07,9.04,3.87,231071.48,6.67
313215.9,9.05,3.87,231070.03,6.67
313011.77,9.04,3.87,230843.27,6.67
313148.59,9.05,3.87,230842.23,6.67
313285.42,9.05,3.88,230842.08,6.67
313233.7,9.05,3.88,230937.15,6.68
313029.56,9.05,3.88,230742.77,6.67
312977.84,9.05,3.88,230658.65,6.67
312926.12,9.05,3.88,231313.89,6.69
313062.94,9.06,3.88,231373.09,6.69
313011.22,9.06,3.89,231373.09,6.7
312959.49,9.06,3.89,231373.09,6.7
312907.77,9.06,3.89,231373.09,6.7
312856.05,9.06,3.89,231375.19,6.7
312804.32,9.06,3.89,231378.6,6.7
312752.6,9.06,3.89,231495.27,6.71
312398.13,9.06,3.88,231101.53,6.7
312346.4,9.06,3.88,230980.39,6.7
312294.68,9.06,3.88,230979.35,6.7
312242.95,9.06,3.89,230982.8,6.7
312191.23,9.06,3.89,230944.33,6.7
311907.35,9.05,3.88,230644.66,6.69
311855.63,9.05,3.88,230647.32,6.7
312292.96,9.07,3.89,230644.66,6.7
312241.24,9.07,3.9,230658.12,6.7
312189.52,9.07,3.9,230647.49,6.7
312137.79,9.07,3.9,230649.16,6.7
312274.62,9.08,3.9,230943.24,6.71
312222.89,9.08,3.91,230804.72,6.71
312171.17,9.08,3.91,231350.05,6.73
312119.44,9.08,3.91,231241.73,6.73
312256.27,9.09,3.91,231221.0,6.73
311947.78,9.08,3.91,230726.88,6.71
311703.65,9.07,3.9,230522.05,6.71
311651.93,9.07,3.9,230517.27,6.71
311600.2,9.07,3.9,230517.27,6.71
311539.36,9.07,3.9,230842.29,6.72
311487.63,9.08,3.9,230847.98,6.73
311435.91,9.08,3.9,230852.86,6.73
311384.18,9.08,3.91,230843.3,6.73
311656.59,9.09,3.92,230843.3,6.73
311604.87,9.09,3.92,230843.3,6.73
311975.59,9.1,3.93,230906.14,6.74
311747.54,9.1,3.92,232284.63,6.78
311695.81,9.1,3.92,232284.63,6.78
311644.09,9.1,3.93,232333.73,6.78
311644.09,9.1,3.93,232333.73,6.78
311439.96,9.09,3.92,232126.5,6.78
311712.36,9.1,3.93,232154.54,6.78
312091.05,9.11,3.94,232122.28,6.78
311754.38,9.11,3.93,233115.32,6.81
311702.66,9.11,3.93,233002.22,6.81
312016.15,9.12,3.95,232422.52,6.79
312404.06,9.13,3.96,233614.15,6.83
312540.88,9.14,3.96,233800.33,6.83
312489.16,9.14,3.97,233800.33,6.84
312437.44,9.14,3.97,233800.33,6.84
312385.71,9.14,3.97,233817.45,6.84
312333.99,9.14,3.97,233801.22,6.84
312282.26,9.14,3.97,233801.22,6.84
312419.09,9.15,3.98,233800.33,6.85
312367.37,9.15,3.98,234086.78,6.86
312504.19,9.16,3.98,234258.4,6.86
312197.34,9.15,3.98,233848.56,6.85
312145.61,9.15,3.98,233756.93,6.85
312093.89,9.15,3.98,233756.93,6.85
312042.17,9.15,3.98,233840.08,6.86
311990.44,9.15,3.98,233761.44,6.86
312361.16,9.16,3.99,233923.19,6.86
312044.33,9.16,3.98,235196.38,6.9
312497.7,9.17,4.0,235322.93,6.91
312445.98,9.17,4.0,235631.84,6.92
312394.26,9.17,4.0,235628.6,6.92
312342.53,9.17,4.0,235518.74,6.92
312290.81,9.18,4.0,235518.74,6.92
312119.1,9.17,4.0,235284.95,6.91
312067.38,9.17,4.0,235284.95,6.92
312015.65,9.17,4.0,235284.95,6.92
312015.65,9.17,4.0,235284.95,6.92
312152.48,9.18,4.01,235337.76,6.92
311959.09,9.17,4.0,235162.99,6.92
311907.36,9.18,4.0,235131.19,6.92
311855.64,9.18,4.0,235120.7,6.92
311992.46,9.18,4.01,235110.18,6.92
311940.74,9.18,4.01,235488.59,6.93
311940.74,9.18,4.01,235488.59,6.93
312311.46,9.2,4.02,235488.59,6.93
312152.91,9.19,4.02,235337.24,6.93
312101.18,9.19,4.02,235337.24,6.93
312238.01,9.2,4.03,235337.24,6.93
312186.29,9.2,4.03,235338.61,6.94
312458.69,9.21,4.04,235337.24,6.94
312406.97,9.21,4.04,235337.24,6.94
312355.24,9.21,4.04,235337.24,6.94
312303.52,9.21,4.04,236162.74,6.97
312440.35,9.22,4.05,236457.19,6.98
312388.62,9.22,4.05,236457.19,6.98
312336.9,9.22,4.05,236457.19,6.98
312285.17,9.22,4.05,236477.03,6.99
312233.45,9.23,4.05,236460.87,6.99
312384.13,9.23,4.06,236101.51,6.98
312094.31,9.22,4.05,235800.88,6.97
312121.47,9.23,4.06,235717.81,6.97
312069.75,9.23,4.06,235604.71,6.97
312018.03,9.23,4.06,235929.96,6.98
312166.72,9.24,4.06,235889.62,6.98
312103.13,9.24,4.07,235789.56,6.98
311740.69,9.23,4.06,235371.3,6.97
311688.96,9.23,4.06,235371.3,6.97
311637.24,9.23,4.06,235371.3,6.97
311909.64,9.24,4.07,235371.3,6.97
311615.51,9.23,4.06,235138.31,6.97
311563.79,9.23,4.06,235182.51,6.97
311836.2,9.24,4.07,235163.63,6.97
311632.06,9.24,4.07,235138.31,6.97
311582.06,9.24,4.06,235088.31,6.97
311530.34,9.24,4.07,235859.4,6.99
311478.62,9.24,4.07,235794.4,6.99
311873.08,9.25,4.08,235836.71,7.0
311821.35,9.25,4.08,235788.61,7.0
311661.41,9.25,4.08,235518.94,6.99
311609.69,9.25,4.08,235515.7,6.99
311557.96,9.25,4.08,235405.84,6.99
311907.49,9.27,4.09,234741.28,6.97
311855.77,9.27,4.09,234741.28,6.98
311756.14,9.27,4.09,235904.83,7.01
311704.41,9.27,4.1,235904.83,7.01
311652.69,9.27,4.1,235939.35,7.02
311600.97,9.27,4.1,235917.98,7.02
311737.79,9.28,4.1,235907.02,7.02
311686.07,9.28,4.11,235904.83,7.02
311634.34,9.28,4.11,235904.83,7.02
311582.62,9.28,4.11,236226.33,7.04
311907.98,9.29,4.12,236436.72,7.04
311732.91,9.29,4.11,236117.39,7.03
311681.19,9.29,4.12,236117.39,7.04
311629.47,9.29,4.12,236137.31,7.04
311780.14,9.3,4.12,235777.94,7.03
311618.75,9.29,4.12,235508.29,7.02
311567.03,9.3,4.12,235497.06,7.03
311515.3,9.3,4.12,236009.94,7.04
311515.3,9.3,4.12,236009.94,7.04
311787.71,9.31,4.13,236009.94,7.04
311735.99,9.31,4.14,236009.94,7.05
311872.81,9.31,4.14,235800.05,7.04
311872.81,9.31,4.14,235800.05,7.04
311514.22,9.3,4.13,235516.99,7.03
311462.49,9.31,4.13,235534.11,7.04
311410.77,9.31,4.13,235523.5,7.04
311559.47,9.31,4.14,235517.11,7.04
