ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_ratio,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-origin_q124,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-bellman_ratio
403000.1,99.03,93.86,401302.12,98.61
403000.1,99.03,93.86,401302.12,98.61
403000.1,99.03,93.86,401302.12,98.61
403000.1,99.03,93.86,401331.6,98.62
403000.1,99.03,93.86,401331.6,98.62
403000.1,99.03,93.86,401331.6,98.62
403000.1,99.03,93.86,401331.6,98.62
403000.1,99.03,93.86,401331.6,98.62
403000.1,99.03,93.86,401331.6,98.62
403000.1,99.03,93.86,401331.6,98.62
403000.1,99.03,93.86,401331.6,98.62
403000.1,99.03,93.86,401331.6,98.62
403000.1,99.03,93.86,401331.6,98.62
403000.1,99.03,93.86,401331.6,98.62
403000.1,99.03,93.86,401331.6,98.62
403000.1,99.03,93.86,401331.6,98.62
403000.1,99.03,93.86,401331.6,98.62
403000.1,99.03,93.86,401331.6,98.62
403000.1,99.03,93.86,401356.3,98.63
403000.1,99.03,93.86,401356.3,98.63
403000.1,99.03,93.86,401356.3,98.63
403000.1,99.03,93.86,401356.3,98.63
403000.1,99.03,93.86,401356.3,98.63
403000.1,99.03,93.86,401356.3,98.63
403000.1,99.03,93.86,401356.3,98.63
402841.55,99.03,93.86,401198.36,98.63
402841.55,99.03,93.86,401198.36,98.63
402841.55,99.03,93.86,401198.36,98.63
402841.55,99.03,93.86,401198.36,98.63
402841.55,99.03,93.86,401196.4,98.62
402841.55,99.03,93.86,401196.4,98.62
402841.55,99.03,93.86,401196.4,98.62
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402843.0,99.03,93.86,401198.31,98.63
402735.9,99.03,93.86,401089.53,98.63
402735.9,99.03,93.86,401089.53,98.63
402735.9,99.03,93.86,401089.53,98.63
402735.9,99.03,93.86,401089.53,98.63
402735.9,99.03,93.86,401089.53,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402578.8,99.03,93.86,400930.75,98.63
402420.25,99.03,93.86,400772.43,98.62
402420.25,99.03,93.86,400772.43,98.62
402420.25,99.03,93.86,400772.43,98.62
402420.25,99.03,93.86,400772.43,98.62
402420.25,99.03,93.86,400772.43,98.62
402420.25,99.03,93.86,400772.43,98.62
402420.25,99.03,93.86,400772.43,98.62
402420.25,99.03,93.86,400772.43,98.62
402420.25,99.03,93.86,400772.43,98.62
402420.25,99.03,93.86,400772.43,98.62
402420.25,99.03,93.86,400772.43,98.62
402420.25,99.03,93.86,400772.43,98.62
402420.25,99.03,93.86,400772.43,98.62
401420.25,99.03,93.86,399772.43,98.62
401311.7,99.03,93.86,399664.57,98.62
401311.7,99.03,93.86,399664.57,98.62
401311.7,99.03,93.86,399664.57,98.62
401311.7,99.03,93.86,399664.57,98.62
401311.7,99.03,93.86,399664.57,98.62
401311.7,99.03,93.86,399664.57,98.62
401311.7,99.03,93.86,399664.57,98.62
401311.7,99.03,93.86,399664.57,98.62
401311.7,99.03,93.86,399664.57,98.62
401311.7,99.03,93.86,399664.57,98.62
401311.7,99.03,93.86,399660.28,98.62
401311.7,99.03,93.86,399660.28,98.62
401311.7,99.03,93.86,399660.28,98.62
401311.7,99.03,93.86,399660.28,98.62
401311.7,99.03,93.86,399660.28,98.62
401311.7,99.03,93.86,399660.28,98.62
401311.7,99.03,93.86,399660.28,98.62
401311.7,99.03,93.86,399660.28,98.62
401311.7,99.03,93.86,399660.28,98.62
401311.7,99.03,93.86,399660.28,98.62
401311.7,99.03,93.86,399660.28,98.62
401311.7,99.03,93.86,399660.28,98.62
401311.7,99.03,93.86,399660.28,98.62
401311.7,99.03,93.86,399660.28,98.62
401204.6,99.03,93.86,399553.64,98.62
401204.6,99.03,93.86,399553.64,98.62
401204.6,99.03,93.86,399553.64,98.62
401204.6,99.03,93.86,399553.64,98.62
401204.6,99.03,93.86,399572.9,98.63
401204.6,99.03,93.86,399572.9,98.63
401204.6,99.03,93.86,399572.9,98.63
401204.6,99.03,93.86,399572.9,98.63
401204.6,99.03,93.86,399572.9,98.63
401204.6,99.03,93.86,399572.9,98.63
401204.6,99.03,93.86,399572.9,98.63
401204.6,99.03,93.86,399572.9,98.63
401206.05,99.03,93.86,399574.73,98.63
401206.05,99.03,93.86,399574.73,98.63
401206.05,99.03,93.86,399574.73,98.63
401206.05,99.03,93.86,399574.73,98.63
401206.05,99.03,93.86,399574.73,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399578.68,98.63
401207.5,99.03,93.86,399594.74,98.63
401207.5,99.03,93.86,399609.7,98.63
401207.5,99.03,93.86,399609.7,98.63
401207.5,99.03,93.86,399609.7,98.63
401207.5,99.03,93.86,399609.7,98.63
401207.5,99.03,93.86,399609.7,98.63
401207.5,99.03,93.86,399609.7,98.63
401207.5,99.03,93.86,399609.7,98.63
401213.3,99.03,93.86,399612.42,98.64
401213.3,99.03,93.86,399612.42,98.64
401213.3,99.03,93.86,399612.42,98.64
401213.3,99.03,93.86,399612.42,98.64
401213.3,99.03,93.86,399612.42,98.64
401213.3,99.03,93.86,399612.42,98.64
401213.3,99.03,93.86,399612.42,98.64
401213.3,99.03,93.86,399612.42,98.64
401213.3,99.03,93.86,399612.42,98.64
401213.3,99.03,93.86,399612.42,98.64
401213.3,99.03,93.86,399612.42,98.64
401213.3,99.03,93.86,399612.42,98.64
401213.3,99.03,93.86,399612.42,98.64
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398612.42,98.63
400213.3,99.03,93.86,398625.33,98.64
400213.3,99.03,93.86,398625.33,98.64
400213.3,99.03,93.86,398625.33,98.64
400213.3,99.03,93.86,398625.33,98.64
400213.3,99.03,93.86,398625.33,98.64
400213.3,99.03,93.86,398625.33,98.64
400213.3,99.03,93.86,398625.33,98.64
400213.3,99.03,93.86,398625.33,98.64
400213.3,99.03,93.86,398625.33,98.64
400213.3,99.03,93.86,398625.33,98.64
400213.3,99.03,93.86,398625.33,98.64
400213.3,99.03,93.86,398625.33,98.64
400213.3,99.03,93.86,398625.33,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400103.3,99.03,93.86,398519.58,98.64
400112.0,99.03,93.86,398521.03,98.64
400112.0,99.03,93.86,398521.03,98.64
400112.0,99.03,93.86,398521.03,98.64
400112.0,99.03,93.86,398521.03,98.64
400112.0,99.03,93.86,398521.03,98.64
400112.0,99.03,93.86,398521.03,98.64
400112.0,99.03,93.86,398521.03,98.64
400112.0,99.03,93.86,398521.03,98.64
400112.0,99.03,93.86,398521.03,98.64
400112.0,99.03,93.86,398521.03,98.64
400112.0,99.03,93.86,398521.03,98.64
400112.0,99.03,93.86,398521.03,98.64
400112.0,99.03,93.86,398521.03,98.64
400112.0,99.03,93.86,398521.03,98.64
400112.0,99.03,93.86,398521.03,98.64
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398510.07,98.63
400112.0,99.03,93.86,398505.27,98.63
400112.0,99.03,93.86,398505.27,98.63
400112.0,99.03,93.86,398505.27,98.63
400112.0,99.03,93.86,398505.27,98.63
400112.0,99.03,93.86,398505.27,98.63
400112.0,99.03,93.86,398505.27,98.63
400112.0,99.03,93.86,398505.27,98.63
400112.0,99.03,93.86,398505.27,98.63
400112.0,99.03,93.86,398505.27,98.63
400112.0,99.03,93.86,398493.53,98.63
400112.0,99.03,93.86,398493.53,98.63
400112.0,99.03,93.86,398493.53,98.63
400112.0,99.03,93.86,398493.53,98.63
400112.0,99.03,93.86,398493.53,98.63
400112.0,99.03,93.86,398493.53,98.63
400112.0,99.03,93.86,398493.53,98.63
400112.0,99.03,93.86,398493.53,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400112.0,99.03,93.86,398487.0,98.63
400114.9,99.03,93.86,398500.48,98.63
400114.9,99.03,93.86,398500.48,98.63
399744.9,99.03,93.86,398130.48,98.63
399744.9,99.03,93.86,398130.48,98.63
399744.9,99.03,93.86,398168.4,98.64
399744.9,99.03,93.86,398168.4,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399747.8,99.03,93.86,398176.66,98.64
399750.85,99.03,93.86,398177.89,98.64
399750.85,99.03,93.86,398177.89,98.64
399592.3,99.03,93.86,398019.57,98.64
399592.3,99.03,93.86,398019.57,98.64
399592.3,99.03,93.86,398019.57,98.64
399592.3,99.03,93.86,398019.57,98.64
399592.3,99.03,93.86,398053.94,98.65
399592.3,99.03,93.86,398053.94,98.65
399592.3,99.03,93.86,398053.94,98.65
399592.3,99.03,93.86,398053.94,98.65
399592.3,99.03,93.86,398053.94,98.65
399592.3,99.03,93.86,398053.94,98.65
399592.3,99.03,93.86,398053.94,98.65
398592.3,99.03,93.86,397053.94,98.65
398592.3,99.03,93.86,397053.94,98.65
398592.3,99.03,93.86,397053.94,98.65
398592.3,99.03,93.86,397053.94,98.65
398592.3,99.03,93.86,397053.94,98.65
398592.3,99.03,93.86,397053.94,98.65
398592.3,99.03,93.86,397053.94,98.65
398592.3,99.03,93.86,397053.94,98.65
398592.3,99.03,93.86,397045.19,98.64
398592.3,99.03,93.86,397045.19,98.64
398592.3,99.03,93.86,397054.66,98.65
398592.3,99.03,93.86,397054.66,98.65
398592.3,99.03,93.86,397054.66,98.65
398592.3,99.03,93.86,397054.66,98.65
398592.3,99.03,93.86,397054.66,98.65
398592.3,99.03,93.86,397054.66,98.65
398592.3,99.03,93.86,397054.66,98.65
398592.3,99.03,93.86,397054.66,98.65
398592.3,99.03,93.86,397054.66,98.65
398592.3,99.03,93.86,397054.66,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397075.89,98.65
398592.3,99.03,93.86,397063.9,98.65
398592.3,99.03,93.86,397063.9,98.65
398592.3,99.03,93.86,397063.9,98.65
398592.3,99.03,93.86,397063.9,98.65
398593.75,99.03,93.86,397068.92,98.65
398593.75,99.03,93.86,397068.92,98.65
398596.65,99.03,93.86,397070.25,98.65
398298.96,99.03,93.86,396769.03,98.65
398298.96,99.03,93.86,396769.03,98.65
398298.96,99.03,93.86,396769.03,98.65
398298.96,99.03,93.86,396769.03,98.65
398298.96,99.03,93.86,396769.03,98.65
398298.96,99.03,93.86,396769.03,98.65
398298.96,99.03,93.86,396769.03,98.65
398298.96,99.03,93.86,396769.03,98.65
398298.96,99.03,93.86,396769.03,98.65
398298.96,99.03,93.86,396769.03,98.65
398298.96,99.03,93.86,396769.03,98.65
398298.96,99.03,93.86,396769.03,98.65
398298.96,99.03,93.86,396769.03,98.65
398298.96,99.03,93.86,396769.03,98.65
398298.96,99.03,93.86,396769.03,98.65
398298.96,99.03,93.86,396750.78,98.65
398300.33,99.04,93.86,396764.89,98.65
398300.33,99.04,93.86,396764.89,98.65
398300.33,99.04,93.86,396764.89,98.65
398300.33,99.04,93.86,396764.89,98.65
398300.33,99.04,93.86,396764.89,98.65
398300.33,99.04,93.86,396764.89,98.65
398300.33,99.04,93.86,396764.89,98.65
398300.33,99.04,93.86,396764.89,98.65
398300.33,99.04,93.86,396764.89,98.65
398300.33,99.04,93.86,396764.89,98.65
398300.33,99.04,93.86,396764.89,98.65
398300.33,99.04,93.86,396764.89,98.65
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396784.6,98.66
398300.33,99.04,93.86,396807.52,98.66
398300.33,99.04,93.86,396807.52,98.66
398141.78,99.04,93.86,396649.43,98.66
398141.78,99.04,93.86,396649.43,98.66
398141.78,99.04,93.86,396649.43,98.66
398141.78,99.04,93.86,396647.72,98.66
398150.48,99.04,93.87,396688.15,98.67
398150.48,99.04,93.87,396688.15,98.67
398150.48,99.04,93.87,396688.15,98.67
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
398150.48,99.04,93.87,396715.57,98.68
397993.38,99.04,93.87,396558.7,98.68
397993.38,99.04,93.87,396558.7,98.68
397993.38,99.04,93.87,396558.7,98.68
397993.38,99.04,93.87,396558.7,98.68
397993.38,99.04,93.87,396558.7,98.68
397993.38,99.04,93.87,396558.7,98.68
397993.38,99.04,93.87,396558.7,98.68
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
397996.28,99.04,93.87,396559.94,98.68
