ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_43-if_1.0-ccmd_886d-policy_BestFit1000desharemd33d2-de_share-gs_best-scmd_33d2-arrived_gpu_milli
1054,4940,4580250,6212,4580250
1054,4940,4581060,6212,4581060
1054,4940,4581380,6212,4581380
1054,4940,4582190,6212,4582190
1054,4940,4582190,6212,4582190
1054,4940,4583190,6212,4583190
1054,4940,4584000,6212,4584000
1054,4940,4584470,6212,4584470
1055,4948,4585470,6212,4585470
1055,4948,4586470,6212,4586470
1055,4948,4586700,6212,4586700
1055,4948,4587020,6212,4587020
1055,4948,4587490,6212,4587490
1055,4948,4587490,6212,4587490
1055,4948,4588490,6212,4588490
1055,4948,4589490,6212,4589490
1055,4948,4590490,6212,4590490
1055,4948,4591300,6212,4591300
1055,4948,4592300,6212,4592300
1055,4948,4593300,6212,4593300
1056,4956,4594300,6212,4594300
1056,4956,4594770,6212,4594770
1056,4956,4595770,6212,4595770
1056,4956,4596240,6212,4596240
1056,4956,4597240,6212,4597240
1056,4956,4598050,6212,4598050
1056,4956,4599050,6212,4599050
1056,4956,4600050,6212,4600050
1056,4956,4600050,6212,4600050
1056,4956,4601050,6212,4601050
1056,4956,4601210,6212,4601210
1057,4964,4602210,6212,4602210
1057,4964,4603210,6212,4603210
1057,4964,4603670,6212,4603670
1057,4964,4603900,6212,4603900
1057,4964,4604900,6212,4604900
1057,4964,4605900,6212,4605900
1057,4964,4606900,6212,4606900
1058,4972,4614900,6212,4614900
1058,4972,4615900,6212,4615900
1058,4972,4616710,6212,4616710
1058,4972,4617030,6212,4617030
1059,4980,4618030,6212,4618030
1059,4980,4619030,6212,4619030
1059,4980,4620030,6212,4620030
1059,4980,4621030,6212,4621030
1059,4980,4621030,6212,4621030
1059,4980,4621350,6212,4621350
1059,4980,4622350,6212,4622350
1059,4980,4622720,6212,4622720
1059,4980,4623720,6212,4623720
1059,4980,4624720,6212,4624720
1060,4988,4625720,6212,4625720
1060,4988,4626530,6212,4626530
1060,4988,4627530,6212,4627530
1060,4988,4628530,6212,4628530
1060,4988,4629530,6212,4629530
1060,4988,4630340,6212,4630340
1060,4988,4631340,6212,4631340
1060,4988,4631660,6212,4631660
1060,4988,4632310,6212,4632310
1060,4988,4633120,6212,4633120
1061,4996,4633930,6212,4633930
1061,4996,4634930,6212,4634930
1061,4996,4635400,6212,4635400
1061,4996,4635870,6212,4635870
1061,4996,4636520,6212,4636520
1061,4996,4636840,6212,4636840
1061,4996,4637840,6212,4637840
1061,4996,4638840,6212,4638840
1061,4996,4639310,6212,4639310
1062,5004,4639770,6212,4639770
1062,5004,4640770,6212,4640770
1062,5004,4641580,6212,4641580
1062,5004,4642040,6212,4642040
1062,5004,4643040,6212,4643040
1062,5004,4643690,6212,4643690
1062,5004,4644500,6212,4644500
1062,5004,4644970,6212,4644970
1062,5004,4645970,6212,4645970
1063,5012,4646440,6212,4646440
1063,5012,4646770,6212,4646770
1063,5012,4647770,6212,4647770
1063,5012,4648770,6212,4648770
1063,5012,4649580,6212,4649580
1063,5012,4650050,6212,4650050
1063,5012,4650860,6212,4650860
1063,5012,4651670,6212,4651670
1063,5012,4652670,6212,4652670
1063,5012,4653480,6212,4653480
1063,5012,4654480,6212,4654480
1064,5020,4654800,6212,4654800
1064,5020,4655270,6212,4655270
1064,5020,4656270,6212,4656270
1064,5020,4657270,6212,4657270
1064,5020,4657640,6212,4657640
1064,5020,4658640,6212,4658640
1064,5020,4659110,6212,4659110
1064,5020,4660110,6212,4660110
1065,5028,4661110,6212,4661110
1065,5028,4661920,6212,4661920
1065,5028,4662730,6212,4662730
1065,5028,4663540,6212,4663540
1065,5028,4664540,6212,4664540
1065,5028,4665540,6212,4665540
1065,5028,4666010,6212,4666010
1065,5028,4666480,6212,4666480
1065,5028,4667480,6212,4667480
1065,5028,4668480,6212,4668480
1066,5036,4669480,6212,4669480
1066,5036,4669940,6212,4669940
1066,5036,4670940,6212,4670940
1066,5036,4671940,6212,4671940
1066,5036,4672750,6212,4672750
1066,5036,4673220,6212,4673220
1066,5036,4674220,6212,4674220
1066,5036,4675220,6212,4675220
1066,5036,4675220,6212,4675220
1066,5036,4675540,6212,4675540
1066,5036,4676540,6212,4676540
1067,5044,4677350,6212,4677350
1067,5044,4677810,6212,4677810
1067,5044,4678810,6212,4678810
1067,5044,4682810,6212,4682810
1067,5044,4683810,6212,4683810
1068,5052,4684810,6212,4684810
1069,5060,4692810,6212,4692810
1069,5060,4693620,6212,4693620
1069,5060,4694620,6212,4694620
1069,5060,4695620,6212,4695620
1069,5060,4695850,6212,4695850
1069,5060,4696850,6212,4696850
1069,5060,4697850,6212,4697850
1069,5060,4698850,6212,4698850
1069,5060,4699660,6212,4699660
1070,5068,4700660,6212,4700660
1070,5068,4701130,6212,4701130
1070,5068,4702130,6212,4702130
1070,5068,4702360,6212,4702360
1070,5068,4703360,6212,4703360
1070,5068,4704360,6212,4704360
1070,5068,4704830,6212,4704830
1071,5076,4712830,6212,4712830
1071,5076,4713830,6212,4713830
1071,5076,4714830,6212,4714830
1072,5084,4715830,6212,4715830
1072,5084,4715830,6212,4715830
1072,5084,4716830,6212,4716830
1072,5084,4717830,6212,4717830
1072,5084,4718830,6212,4718830
1072,5084,4719300,6212,4719300
1072,5084,4719770,6212,4719770
1072,5084,4720770,6212,4720770
1072,5084,4721240,6212,4721240
1072,5084,4722240,6212,4722240
1073,5092,4723240,6212,4723240
1073,5092,4724240,6212,4724240
1073,5092,4725240,6212,4725240
1073,5092,4725710,6212,4725710
1073,5092,4726710,6212,4726710
1073,5092,4727710,6212,4727710
1073,5092,4728520,6212,4728520
1073,5092,4729330,6212,4729330
1073,5092,4729330,6212,4729330
1073,5092,4730330,6212,4730330
1073,5092,4730800,6212,4730800
1074,5100,4731800,6212,4731800
1074,5100,4732800,6212,4732800
1074,5100,4733350,6212,4733350
1074,5100,4734350,6212,4734350
1074,5100,4735350,6212,4735350
1074,5100,4736350,6212,4736350
1074,5100,4737160,6212,4737160
1074,5100,4738160,6212,4738160
1075,5108,4739160,6212,4739160
1075,5108,4740160,6212,4740160
1075,5108,4740630,6212,4740630
1075,5108,4741630,6212,4741630
1075,5108,4742630,6212,4742630
1075,5108,4743630,6212,4743630
1075,5108,4744630,6212,4744630
1075,5108,4744950,6212,4744950
1075,5108,4745760,6212,4745760
1075,5108,4746230,6212,4746230
1076,5116,4747230,6212,4747230
1076,5116,4748230,6212,4748230
1076,5116,4748700,6212,4748700
1076,5116,4752700,6212,4752700
1076,5116,4753700,6212,4753700
1076,5116,4753930,6212,4753930
1076,5116,4754930,6212,4754930
1077,5124,4755930,6212,4755930
1077,5124,4756930,6212,4756930
1077,5124,4756930,6212,4756930
1077,5124,4757740,6212,4757740
1077,5124,4758740,6212,4758740
1077,5124,4759740,6212,4759740
1077,5124,4760210,6212,4760210
1077,5124,4761020,6212,4761020
1077,5124,4761830,6212,4761830
1078,5132,4762830,6212,4762830
1078,5132,4763830,6212,4763830
1078,5132,4763830,6212,4763830
1078,5132,4764830,6212,4764830
1078,5132,4765830,6212,4765830
1078,5132,4766640,6212,4766640
1078,5132,4767640,6212,4767640
1078,5132,4768640,6212,4768640
1078,5132,4769640,6212,4769640
1079,5140,4770640,6212,4770640
1079,5140,4771110,6212,4771110
1079,5140,4771920,6212,4771920
1079,5140,4771920,6212,4771920
1079,5140,4772920,6212,4772920
1079,5140,4773920,6212,4773920
1079,5140,4774920,6212,4774920
1079,5140,4775920,6212,4775920
1079,5140,4776730,6212,4776730
1079,5140,4777540,6212,4777540
1080,5148,4778540,6212,4778540
1080,5148,4779540,6212,4779540
1080,5148,4780540,6212,4780540
1080,5148,4781540,6212,4781540
1080,5148,4782350,6212,4782350
1080,5148,4783350,6212,4783350
1080,5148,4784350,6212,4784350
1080,5148,4785350,6212,4785350
1081,5156,4786350,6212,4786350
1081,5156,4787000,6212,4787000
1081,5156,4787470,6212,4787470
1081,5156,4788470,6212,4788470
1081,5156,4788940,6212,4788940
1081,5156,4789750,6212,4789750
1081,5156,4790750,6212,4790750
1081,5156,4791750,6212,4791750
1081,5156,4792750,6212,4792750
1082,5164,4793750,6212,4793750
1082,5164,4794750,6212,4794750
1082,5164,4795750,6212,4795750
1082,5164,4796120,6212,4796120
1082,5164,4797120,6212,4797120
1082,5164,4798120,6212,4798120
1082,5164,4799120,6212,4799120
1082,5164,4800120,6212,4800120
1083,5172,4801120,6212,4801120
1083,5172,4802120,6212,4802120
1083,5172,4803120,6212,4803120
1083,5172,4803590,6212,4803590
1083,5172,4804590,6212,4804590
1083,5172,4805590,6212,4805590
1083,5172,4806590,6212,4806590
1084,5180,4807060,6212,4807060
1084,5180,4807870,6212,4807870
1084,5180,4808680,6212,4808680
1084,5180,4809680,6212,4809680
1084,5180,4809900,6212,4809900
1084,5180,4810900,6212,4810900
1084,5180,4811900,6212,4811900
1084,5180,4812900,6212,4812900
1084,5180,4813900,6212,4813900
1084,5180,4814900,6212,4814900
1084,5180,4815900,6212,4815900
1085,5188,4819900,6212,4819900
1085,5188,4820710,6212,4820710
1085,5188,4820710,6212,4820710
1085,5188,4821360,6212,4821360
1085,5188,4822170,6212,4822170
1085,5188,4823170,6212,4823170
1085,5188,4824170,6212,4824170
1086,5196,4825170,6212,4825170
1086,5196,4825640,6212,4825640
1086,5196,4825960,6212,4825960
1086,5196,4826960,6212,4826960
1086,5196,4827960,6212,4827960
1086,5196,4828960,6212,4828960
1086,5196,4829770,6212,4829770
1086,5196,4830770,6212,4830770
1086,5196,4831770,6212,4831770
1086,5196,4832580,6212,4832580
1087,5204,4833580,6212,4833580
1087,5204,4834050,6212,4834050
1087,5204,4834370,6212,4834370
1087,5204,4835180,6212,4835180
1087,5204,4836180,6212,4836180
1087,5204,4837180,6212,4837180
1087,5204,4837990,6212,4837990
1087,5204,4838460,6212,4838460
1087,5204,4838460,6212,4838460
1087,5204,4838930,6212,4838930
1087,5204,4838980,6212,4838980
1087,5204,4839790,6212,4839790
1088,5212,4840600,6212,4840600
1088,5212,4841600,6212,4841600
1088,5212,4841950,6212,4841950
1088,5212,4842950,6212,4842950
1088,5212,4843950,6212,4843950
1088,5212,4844950,6212,4844950
1088,5212,4845270,6212,4845270
1088,5212,4846270,6212,4846270
1088,5212,4846430,6212,4846430
1088,5212,4847430,6212,4847430
1088,5212,4848430,6212,4848430
1089,5220,4849430,6212,4849430
1089,5220,4850430,6212,4850430
1089,5220,4850430,6212,4850430
1089,5220,4850890,6212,4850890
1089,5220,4851540,6212,4851540
1089,5220,4852540,6212,4852540
1089,5220,4853010,6212,4853010
1089,5220,4854010,6212,4854010
1089,5220,4854470,6212,4854470
1089,5220,4855470,6212,4855470
1089,5220,4856470,6212,4856470
1089,5220,4856940,6212,4856940
1090,5228,4857410,6212,4857410
1090,5228,4858220,6212,4858220
1090,5228,4859030,6212,4859030
1090,5228,4860030,6212,4860030
1090,5228,4860840,6212,4860840
1090,5228,4861840,6212,4861840
1090,5228,4862840,6212,4862840
1090,5228,4863310,6212,4863310
1090,5228,4863780,6212,4863780
1091,5236,4864780,6212,4864780
1091,5236,4865780,6212,4865780
1091,5236,4866780,6212,4866780
1091,5236,4867250,6212,4867250
1091,5236,4868250,6212,4868250
1091,5236,4869250,6212,4869250
1091,5236,4870250,6212,4870250
1091,5236,4870410,6212,4870410
1091,5236,4871410,6212,4871410
1092,5244,4872410,6212,4872410
1092,5244,4873410,6212,4873410
1092,5244,4873880,6212,4873880
1092,5244,4874350,6212,4874350
1092,5244,4875350,6212,4875350
1092,5244,4876350,6212,4876350
1092,5244,4877350,6212,4877350
1093,5252,4878350,6212,4878350
1093,5252,4878720,6212,4878720
1093,5252,4879190,6212,4879190
1093,5252,4879660,6212,4879660
1093,5252,4880660,6212,4880660
1093,5252,4880980,6212,4880980
1093,5252,4881450,6212,4881450
1093,5252,4882450,6212,4882450
1093,5252,4883450,6212,4883450
1093,5252,4884040,6212,4884040
1093,5252,4885040,6212,4885040
1094,5260,4886040,6212,4886040
1094,5260,4887040,6212,4887040
1094,5260,4887850,6212,4887850
1094,5260,4888850,6212,4888850
1094,5260,4889850,6212,4889850
1094,5260,4890850,6212,4890850
1094,5260,4890850,6212,4890850
1094,5260,4891850,6212,4891850
1094,5260,4892850,6212,4892850
1094,5260,4893320,6212,4893320
1095,5268,4894320,6212,4894320
1095,5268,4895320,6212,4895320
1095,5268,4896320,6212,4896320
1095,5268,4897320,6212,4897320
1095,5268,4898320,6212,4898320
1095,5268,4899130,6212,4899130
1095,5268,4899600,6212,4899600
1095,5268,4900600,6212,4900600
1095,5268,4901070,6212,4901070
1096,5276,4902070,6212,4902070
1096,5276,4903070,6212,4903070
1096,5276,4904070,6212,4904070
1096,5276,4904880,6212,4904880
1096,5276,4905880,6212,4905880
1096,5276,4906880,6212,4906880
1097,5284,4914880,6212,4914880
1097,5284,4915880,6212,4915880
1097,5284,4916880,6212,4916880
1098,5292,4917880,6212,4917880
1098,5292,4918880,6212,4918880
1098,5292,4919880,6212,4919880
1098,5292,4920110,6212,4920110
1098,5292,4921110,6212,4921110
1098,5292,4922110,6212,4922110
1099,5300,4922430,6212,4922430
1099,5300,4923430,6212,4923430
1099,5300,4924240,6212,4924240
1099,5300,4924240,6212,4924240
1099,5300,4925240,6212,4925240
1099,5300,4926240,6212,4926240
1099,5300,4927240,6212,4927240
1099,5300,4927510,6212,4927510
1099,5300,4928510,6212,4928510
1099,5300,4928970,6212,4928970
1099,5300,4929620,6212,4929620
1099,5300,4930620,6212,4930620
1100,5308,4931620,6212,4931620
1100,5308,4932620,6212,4932620
1100,5308,4933430,6212,4933430
1100,5308,4933660,6212,4933660
1100,5308,4934660,6212,4934660
1100,5308,4935660,6212,4935660
1100,5308,4936660,6212,4936660
1100,5308,4937660,6212,4937660
1101,5316,4938470,6212,4938470
1101,5316,4939470,6212,4939470
1101,5316,4939930,6212,4939930
1101,5316,4940740,6212,4940740
1101,5316,4941550,6212,4941550
1101,5316,4942360,6212,4942360
1101,5316,4943360,6212,4943360
1101,5316,4943590,6212,4943590
1101,5316,4944590,6212,4944590
1101,5316,4945050,6212,4945050
1101,5316,4945050,6212,4945050
1102,5324,4946050,6212,4946050
1102,5324,4947050,6212,4947050
1102,5324,4948050,6212,4948050
1102,5324,4948860,6212,4948860
1102,5324,4949020,6212,4949020
1102,5324,4949670,6212,4949670
1102,5324,4950670,6212,4950670
1102,5324,4951670,6212,4951670
1102,5324,4952670,6212,4952670
1103,5332,4960670,6212,4960670
1104,5340,4961670,6212,4961670
1104,5340,4962670,6212,4962670
1104,5340,4963140,6212,4963140
1104,5340,4963610,6212,4963610
1104,5340,4964610,6212,4964610
1104,5340,4964610,6212,4964610
1104,5340,4964610,6212,4964610
1104,5340,4965080,6212,4965080
1104,5340,4966080,6212,4966080
1104,5340,4967080,6212,4967080
1104,5340,4967890,6212,4967890
1105,5348,4968700,6212,4968700
1105,5348,4968700,6212,4968700
1105,5348,4969700,6212,4969700
1105,5348,4970700,6212,4970700
1105,5348,4971700,6212,4971700
1105,5348,4972700,6212,4972700
1105,5348,4973510,6212,4973510
1105,5348,4974320,6212,4974320
1105,5348,4975320,6212,4975320
1105,5348,4975540,6212,4975540
1106,5356,4979540,6212,4979540
1106,5356,4980540,6212,4980540
1106,5356,4981350,6212,4981350
1106,5356,4982160,6212,4982160
1106,5356,4982320,6212,4982320
1106,5356,4982790,6212,4982790
1107,5364,4983790,6212,4983790
1107,5364,4984600,6212,4984600
1107,5364,4985600,6212,4985600
1107,5364,4986600,6212,4986600
1107,5364,4986820,6212,4986820
1107,5364,4987820,6212,4987820
1107,5364,4988630,6212,4988630
1107,5364,4989220,6212,4989220
1107,5364,4990220,6212,4990220
1108,5372,4991030,6212,4991030
1108,5372,4992030,6212,4992030
1108,5372,4992190,6212,4992190
1108,5372,4993000,6212,4993000
1108,5372,4993810,6212,4993810
1108,5372,4994280,6212,4994280
1108,5372,4994600,6212,4994600
1108,5372,4995070,6212,4995070
1108,5372,4996070,6212,4996070
1108,5372,4997070,6212,4997070
1108,5372,4998070,6212,4998070
1109,5380,4999070,6212,4999070
1109,5380,4999230,6212,4999230
1109,5380,5000230,6212,5000230
1109,5380,5001230,6212,5001230
1109,5380,5002230,6212,5002230
1109,5380,5003230,6212,5003230
1109,5380,5003550,6212,5003550
1109,5380,5003870,6212,5003870
1109,5380,5004870,6212,5004870
1110,5388,5005870,6212,5005870
1110,5388,5006870,6212,5006870
1110,5388,5007870,6212,5007870
1110,5388,5008870,6212,5008870
1110,5388,5009330,6212,5009330
1110,5388,5010330,6212,5010330
1110,5388,5011140,6212,5011140
1110,5388,5012140,6212,5012140
1110,5388,5012600,6212,5012600
1111,5396,5013600,6212,5013600
1111,5396,5014600,6212,5014600
1111,5396,5015600,6212,5015600
1111,5396,5015600,6212,5015600
1111,5396,5016600,6212,5016600
1111,5396,5017600,6212,5017600
1111,5396,5018600,6212,5018600
1111,5396,5019150,6212,5019150
1111,5396,5020150,6212,5020150
1112,5404,5020960,6212,5020960
1112,5404,5021960,6212,5021960
1112,5404,5022960,6212,5022960
1112,5404,5023960,6212,5023960
1112,5404,5024960,6212,5024960
1112,5404,5025960,6212,5025960
1112,5404,5026430,6212,5026430
1112,5404,5027240,6212,5027240
1112,5404,5028050,6212,5028050
1113,5412,5029050,6212,5029050
1113,5412,5030050,6212,5030050
1113,5412,5031050,6212,5031050
1113,5412,5032050,6212,5032050
1113,5412,5033050,6212,5033050
1113,5412,5034050,6212,5034050
1113,5412,5034860,6212,5034860
1113,5412,5035330,6212,5035330
1114,5420,5036140,6212,5036140
1114,5420,5037140,6212,5037140
1114,5420,5038140,6212,5038140
1114,5420,5039140,6212,5039140
1114,5420,5039950,6212,5039950
1114,5420,5040950,6212,5040950
1114,5420,5041760,6212,5041760
1114,5420,5042760,6212,5042760
1115,5428,5043230,6212,5043230
1115,5428,5044230,6212,5044230
1115,5428,5045040,6212,5045040
1115,5428,5046040,6212,5046040
1115,5428,5047040,6212,5047040
1115,5428,5047510,6212,5047510
1115,5428,5048510,6212,5048510
1115,5428,5049510,6212,5049510
1115,5428,5050510,6212,5050510
1116,5436,5051510,6212,5051510
1116,5436,5052510,6212,5052510
1116,5436,5052980,6212,5052980
1116,5436,5053980,6212,5053980
1116,5436,5054980,6212,5054980
1116,5436,5055450,6212,5055450
1116,5436,5055920,6212,5055920
1116,5436,5056510,6212,5056510
1116,5436,5057510,6212,5057510
1117,5444,5058510,6212,5058510
1117,5444,5058980,6212,5058980
1118,5452,5066980,6212,5066980
1118,5452,5067980,6212,5067980
1118,5452,5068450,6212,5068450
1118,5452,5069040,6212,5069040
1118,5452,5069850,6212,5069850
1118,5452,5070850,6212,5070850
1118,5452,5071320,6212,5071320
1118,5452,5072130,6212,5072130
1118,5452,5072130,6212,5072130
1118,5452,5072940,6212,5072940
1119,5460,5073940,6212,5073940
1119,5460,5074940,6212,5074940
1119,5460,5075940,6212,5075940
1119,5460,5076940,6212,5076940
1119,5460,5077940,6212,5077940
1119,5460,5078420,6212,5078420
1119,5460,5079420,6212,5079420
1119,5460,5079890,6212,5079890
1119,5460,5080890,6212,5080890
1119,5460,5081210,6212,5081210
1119,5460,5082020,6212,5082020
1120,5468,5083020,6212,5083020
1120,5468,5083070,6212,5083070
1120,5468,5083070,6212,5083070
1120,5468,5084070,6212,5084070
1120,5468,5084390,6212,5084390
1120,5468,5085390,6212,5085390
1120,5468,5086390,6212,5086390
1120,5468,5087200,6212,5087200
1120,5468,5088200,6212,5088200
1120,5468,5088200,6212,5088200
1120,5468,5089200,6212,5089200
1121,5476,5090200,6212,5090200
1121,5476,5091200,6212,5091200
1121,5476,5091520,6212,5091520
1121,5476,5092520,6212,5092520
1121,5476,5093520,6212,5093520
1121,5476,5094520,6212,5094520
1121,5476,5094990,6212,5094990
1121,5476,5094990,6212,5094990
1122,5484,5095990,6212,5095990
1122,5484,5096800,6212,5096800
1122,5484,5097610,6212,5097610
1122,5484,5098420,6212,5098420
1122,5484,5099230,6212,5099230
1122,5484,5100230,6212,5100230
1122,5484,5101040,6212,5101040
1122,5484,5102040,6212,5102040
1122,5484,5102360,6212,5102360
1122,5484,5103360,6212,5103360
1122,5484,5103950,6212,5103950
1123,5492,5104420,6212,5104420
1123,5492,5105230,6212,5105230
1123,5492,5105700,6212,5105700
1123,5492,5106020,6212,5106020
1123,5492,5107020,6212,5107020
1123,5492,5108020,6212,5108020
1123,5492,5108250,6212,5108250
1123,5492,5109250,6212,5109250
1123,5492,5110250,6212,5110250
1123,5492,5111250,6212,5111250
1123,5492,5111720,6212,5111720
1124,5500,5112720,6212,5112720
1124,5500,5113720,6212,5113720
1124,5500,5114530,6212,5114530
1124,5500,5115530,6212,5115530
1124,5500,5115850,6212,5115850
1124,5500,5116850,6212,5116850
1124,5500,5117850,6212,5117850
1124,5500,5118850,6212,5118850
1125,5508,5119850,6212,5119850
1125,5508,5120850,6212,5120850
1125,5508,5121290,6212,5121290
1125,5508,5122290,6212,5122290
1125,5508,5123100,6212,5123100
1125,5508,5124100,6212,5124100
1125,5508,5125100,6212,5125100
1125,5508,5125420,6212,5125420
1125,5508,5126420,6212,5126420
1126,5516,5127230,6212,5127230
1126,5516,5128230,6212,5128230
1126,5516,5129230,6212,5129230
1126,5516,5130230,6212,5130230
1126,5516,5131230,6212,5131230
1126,5516,5132230,6212,5132230
1126,5516,5133230,6212,5133230
1126,5516,5133700,6212,5133700
1126,5516,5134700,6212,5134700
1126,5516,5135700,6212,5135700
1127,5524,5136700,6212,5136700
1127,5524,5137510,6212,5137510
1127,5524,5137830,6212,5137830
1127,5524,5138830,6212,5138830
1127,5524,5139830,6212,5139830
1127,5524,5140830,6212,5140830
1127,5524,5141830,6212,5141830
1127,5524,5142830,6212,5142830
1127,5524,5143300,6212,5143300
1127,5524,5143300,6212,5143300
1128,5532,5144300,6212,5144300
1128,5532,5144300,6212,5144300
1128,5532,5144950,6212,5144950
1128,5532,5145270,6212,5145270
1128,5532,5146270,6212,5146270
1128,5532,5147270,6212,5147270
1128,5532,5148270,6212,5148270
1128,5532,5149270,6212,5149270
1129,5540,5150270,6212,5150270
1129,5540,5151270,6212,5151270
1129,5540,5152270,6212,5152270
1129,5540,5153270,6212,5153270
1129,5540,5154270,6212,5154270
1129,5540,5154740,6212,5154740
1129,5540,5155740,6212,5155740
1129,5540,5156110,6212,5156110
1129,5540,5157110,6212,5157110
1129,5540,5158110,6212,5158110
1130,5548,5159110,6212,5159110
1130,5548,5159760,6212,5159760
1130,5548,5160570,6212,5160570
1130,5548,5161570,6212,5161570
1130,5548,5162570,6212,5162570
1130,5548,5162680,6212,5162680
1130,5548,5163000,6212,5163000
1130,5548,5164000,6212,5164000
1130,5548,5164470,6212,5164470
1130,5548,5165280,6212,5165280
1130,5548,5165600,6212,5165600
1131,5556,5166600,6212,5166600
1131,5556,5167600,6212,5167600
1131,5556,5167760,6212,5167760
1131,5556,5168760,6212,5168760
1131,5556,5169410,6212,5169410
1131,5556,5170410,6212,5170410
1131,5556,5170880,6212,5170880
1131,5556,5171880,6212,5171880
1131,5556,5172340,6212,5172340
1132,5564,5173340,6212,5173340
1132,5564,5174150,6212,5174150
1132,5564,5174620,6212,5174620
1132,5564,5175620,6212,5175620
1132,5564,5176210,6212,5176210
1132,5564,5177210,6212,5177210
1132,5564,5178020,6212,5178020
1132,5564,5178390,6212,5178390
1132,5564,5179390,6212,5179390
1132,5564,5180040,6212,5180040
1133,5572,5182040,6212,5182040
1133,5572,5182690,6212,5182690
1133,5572,5183340,6212,5183340
1133,5572,5184340,6212,5184340
1133,5572,5185340,6212,5185340
1133,5572,5186340,6212,5186340
1133,5572,5187150,6212,5187150
1134,5580,5188150,6212,5188150
1134,5580,5188380,6212,5188380
1134,5580,5189380,6212,5189380
1134,5580,5190190,6212,5190190
1134,5580,5191190,6212,5191190
1134,5580,5192190,6212,5192190
1134,5580,5193190,6212,5193190
1134,5580,5194190,6212,5194190
1134,5580,5195190,6212,5195190
1134,5580,5195510,6212,5195510
1135,5588,5196510,6212,5196510
1135,5588,5197510,6212,5197510
1135,5588,5198160,6212,5198160
1135,5588,5198320,6212,5198320
1135,5588,5199320,6212,5199320
1135,5588,5200320,6212,5200320
1135,5588,5200790,6212,5200790
1135,5588,5201260,6212,5201260
1135,5588,5202260,6212,5202260
1135,5588,5203070,6212,5203070
1135,5588,5203540,6212,5203540
1136,5596,5204540,6212,5204540
1136,5596,5205540,6212,5205540
1136,5596,5206540,6212,5206540
1136,5596,5207350,6212,5207350
1136,5596,5208350,6212,5208350
1136,5596,5209160,6212,5209160
1136,5596,5209480,6212,5209480
1136,5596,5210480,6212,5210480
1136,5596,5210710,6212,5210710
1136,5596,5211710,6212,5211710
1136,5596,5211710,6212,5211710
1137,5604,5212520,6212,5212520
1137,5604,5213520,6212,5213520
1137,5604,5214170,6212,5214170
1137,5604,5215170,6212,5215170
1137,5604,5216170,6212,5216170
1137,5604,5216490,6212,5216490
1137,5604,5216490,6212,5216490
1137,5604,5216950,6212,5216950
1137,5604,5217420,6212,5217420
1137,5604,5218420,6212,5218420
1137,5604,5219420,6212,5219420
1138,5612,5220420,6212,5220420
1138,5612,5221420,6212,5221420
1138,5612,5222420,6212,5222420
1138,5612,5223420,6212,5223420
1138,5612,5224420,6212,5224420
1138,5612,5225420,6212,5225420
1138,5612,5226420,6212,5226420
1138,5612,5227420,6212,5227420
1138,5612,5227650,6212,5227650
1139,5620,5228460,6212,5228460
1139,5620,5229460,6212,5229460
1139,5620,5230460,6212,5230460
1139,5620,5230930,6212,5230930
1139,5620,5231930,6212,5231930
1139,5620,5232400,6212,5232400
1139,5620,5232950,6212,5232950
1139,5620,5233410,6212,5233410
1139,5620,5234410,6212,5234410
1140,5628,5235410,6212,5235410
1140,5628,5235870,6212,5235870
1140,5628,5236680,6212,5236680
1140,5628,5237680,6212,5237680
1140,5628,5238680,6212,5238680
1140,5628,5239680,6212,5239680
1140,5628,5240680,6212,5240680
1140,5628,5241680,6212,5241680
1140,5628,5242680,6212,5242680
1140,5628,5243000,6212,5243000
1141,5636,5244000,6212,5244000
1141,5636,5244810,6212,5244810
1141,5636,5245620,6212,5245620
1141,5636,5246090,6212,5246090
1141,5636,5246900,6212,5246900
1141,5636,5247900,6212,5247900
1141,5636,5248550,6212,5248550
1141,5636,5249550,6212,5249550
1142,5644,5250550,6212,5250550
1142,5644,5251550,6212,5251550
1142,5644,5252550,6212,5252550
1142,5644,5253550,6212,5253550
1142,5644,5254550,6212,5254550
1142,5644,5255550,6212,5255550
1142,5644,5256550,6212,5256550
1142,5644,5257550,6212,5257550
1143,5652,5258360,6212,5258360
1143,5652,5258830,6212,5258830
1143,5652,5258830,6212,5258830
1143,5652,5259830,6212,5259830
1143,5652,5260290,6212,5260290
1143,5652,5261290,6212,5261290
1143,5652,5262290,6212,5262290
1143,5652,5262760,6212,5262760
1143,5652,5263130,6212,5263130
1143,5652,5263360,6212,5263360
1143,5652,5263680,6212,5263680
1143,5652,5264680,6212,5264680
1143,5652,5265680,6212,5265680
1144,5660,5266490,6212,5266490
