ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_nodes,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-used_gpu_milli,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-total_gpus,ow_cpu050-dr_0.0-tn_1.3-ts_42-if_1.0-ccmd_5fa9-policy_Random1000desharemdf81a-de_share-gs_random-scmd_f81a-arrived_gpu_milli
1213,6212,5567940,6212,6376050
1213,6212,5567940,6212,6376860
1213,6212,5567940,6212,6377860
1213,6212,5567940,6212,6378670
1213,6212,5567940,6212,6379480
1213,6212,5568410,6212,6379950
1213,6212,5568870,6212,6380410
1213,6212,5569340,6212,6380880
1213,6212,5569340,6212,6381880
1213,6212,5569810,6212,6382350
1213,6212,5570280,6212,6382820
1213,6212,5570600,6212,6383140
1213,6212,5570600,6212,6384140
1213,6212,5570600,6212,6384950
1213,6212,5571070,6212,6385420
1213,6212,5571070,6212,6389420
1213,6212,5571070,6212,6390420
1213,6212,5571070,6212,6391420
1213,6212,5571070,6212,6392420
1213,6212,5571070,6212,6393420
1213,6212,5571540,6212,6393890
1213,6212,5571540,6212,6394890
1213,6212,5571540,6212,6395890
1213,6212,5571540,6212,6396890
1213,6212,5571540,6212,6397890
1213,6212,5571540,6212,6398890
1213,6212,5572010,6212,6399360
1213,6212,5572170,6212,6399520
1213,6212,5572170,6212,6400520
1213,6212,5572170,6212,6400520
1213,6212,5572170,6212,6401170
1213,6212,5572170,6212,6402170
1213,6212,5572170,6212,6402980
1213,6212,5572170,6212,6403980
1213,6212,5572170,6212,6404980
1213,6212,5572170,6212,6405790
1213,6212,5572170,6212,6406790
1213,6212,5572170,6212,6407790
1213,6212,5572170,6212,6408790
1213,6212,5572170,6212,6409790
1213,6212,5572170,6212,6410790
1213,6212,5572170,6212,6411790
1213,6212,5572640,6212,6412260
1213,6212,5572640,6212,6413070
1213,6212,5572640,6212,6414070
1213,6212,5573110,6212,6414540
1213,6212,5573270,6212,6414700
1213,6212,5573740,6212,6415170
1213,6212,5573740,6212,6416170
1213,6212,5573740,6212,6417170
1213,6212,5573740,6212,6417980
1213,6212,5574110,6212,6418350
1213,6212,5574270,6212,6418510
1213,6212,5574270,6212,6418510
1213,6212,5574500,6212,6418740
1213,6212,5574500,6212,6419550
1213,6212,5574820,6212,6419870
1213,6212,5574820,6212,6420870
1213,6212,5574820,6212,6421680
1213,6212,5574820,6212,6422680
1213,6212,5574820,6212,6423680
1213,6212,5575290,6212,6424150
1213,6212,5575520,6212,6424380
1213,6212,5576110,6212,6424970
1213,6212,5576110,6212,6425970
1213,6212,5576110,6212,6426780
1213,6212,5576110,6212,6427780
1213,6212,5576110,6212,6428780
1213,6212,5576580,6212,6429250
1213,6212,5576580,6212,6430250
1213,6212,5576580,6212,6431060
1213,6212,5576580,6212,6432060
1213,6212,5576580,6212,6432870
1213,6212,5576580,6212,6433680
1213,6212,5576580,6212,6434680
1213,6212,5576580,6212,6435680
1213,6212,5576580,6212,6436680
1213,6212,5576580,6212,6437490
1213,6212,5576580,6212,6438490
1213,6212,5576580,6212,6439490
1213,6212,5577040,6212,6439950
1213,6212,5577360,6212,6440270
1213,6212,5577360,6212,6441080
1213,6212,5577680,6212,6441400
1213,6212,5577680,6212,6442400
1213,6212,5577680,6212,6443210
1213,6212,5577680,6212,6444210
1213,6212,5577680,6212,6445210
1213,6212,5577680,6212,6446210
1213,6212,5577680,6212,6447210
1213,6212,5577680,6212,6447210
1213,6212,5577680,6212,6448020
1213,6212,5577840,6212,6448180
1213,6212,5577840,6212,6449180
1213,6212,5577840,6212,6449830
1213,6212,5578300,6212,6450290
1213,6212,5578620,6212,6450610
1213,6212,5578620,6212,6451420
1213,6212,5578620,6212,6452420
1213,6212,5578620,6212,6453420
1213,6212,5578620,6212,6454230
1213,6212,5579170,6212,6454780
1213,6212,5579170,6212,6455780
1213,6212,5579490,6212,6456100
1213,6212,5579490,6212,6457100
1213,6212,5579490,6212,6458100
1213,6212,5579490,6212,6459100
1213,6212,5579490,6212,6460100
1213,6212,5579960,6212,6460570
1213,6212,5579960,6212,6461570
1213,6212,5580190,6212,6461800
1213,6212,5580190,6212,6462800
1213,6212,5580520,6212,6463130
1213,6212,5580520,6212,6464130
1213,6212,5580990,6212,6464600
1213,6212,5580990,6212,6465600
1213,6212,5580990,6212,6466600
1213,6212,5580990,6212,6467600
1213,6212,5580990,6212,6468250
1213,6212,5581460,6212,6468720
1213,6212,5581460,6212,6469720
1213,6212,5581460,6212,6470720
1213,6212,5581460,6212,6471720
1213,6212,5581460,6212,6472720
1213,6212,5581930,6212,6473190
1213,6212,5581930,6212,6474190
1213,6212,5581930,6212,6475190
1213,6212,5582400,6212,6475660
1213,6212,5582400,6212,6476470
1213,6212,5582560,6212,6476630
1213,6212,5583020,6212,6477090
1213,6212,5583020,6212,6477900
1213,6212,5583020,6212,6478900
1213,6212,5583020,6212,6479710
1213,6212,5583020,6212,6480710
1213,6212,5583020,6212,6481710
1213,6212,5583020,6212,6482520
1213,6212,5583020,6212,6482520
1213,6212,5583490,6212,6482990
1213,6212,5583490,6212,6483990
1213,6212,5583720,6212,6484220
1213,6212,5583720,6212,6485220
1213,6212,5584190,6212,6485690
1213,6212,5584190,6212,6486690
1213,6212,5584190,6212,6487690
1213,6212,5584190,6212,6487690
1213,6212,5584190,6212,6488690
1213,6212,5584190,6212,6489690
1213,6212,5584660,6212,6490160
1213,6212,5584660,6212,6491160
1213,6212,5584660,6212,6492160
1213,6212,5584660,6212,6492810
1213,6212,5584660,6212,6493810
1213,6212,5584660,6212,6494810
1213,6212,5584660,6212,6495810
1213,6212,5584880,6212,6496030
1213,6212,5584880,6212,6497030
1213,6212,5584880,6212,6498030
1213,6212,5584880,6212,6499030
1213,6212,5585200,6212,6499350
1213,6212,5585200,6212,6500350
1213,6212,5585200,6212,6501350
1213,6212,5585200,6212,6502350
1213,6212,5585430,6212,6502580
1213,6212,5585430,6212,6503580
1213,6212,5585430,6212,6504580
1213,6212,5585900,6212,6505050
1213,6212,5586360,6212,6505510
1213,6212,5586360,6212,6506510
1213,6212,5586820,6212,6506970
1213,6212,5586820,6212,6507970
1213,6212,5586820,6212,6508970
1213,6212,5586820,6212,6509780
1213,6212,5586820,6212,6510780
1213,6212,5587290,6212,6511250
1213,6212,5587290,6212,6512250
1213,6212,5587290,6212,6520250
1213,6212,5587290,6212,6520250
1213,6212,5587750,6212,6520710
1213,6212,5587750,6212,6521520
1213,6212,5587750,6212,6522170
1213,6212,5587750,6212,6522980
1213,6212,5588220,6212,6523450
1213,6212,5588220,6212,6524450
1213,6212,5588220,6212,6525450
1213,6212,5588220,6212,6525450
1213,6212,5588220,6212,6526450
1213,6212,5588540,6212,6526770
1213,6212,5588540,6212,6527770
1213,6212,5588540,6212,6527770
1213,6212,5588540,6212,6528580
1213,6212,5588540,6212,6529580
1213,6212,5588540,6212,6530580
1213,6212,5589010,6212,6531050
1213,6212,5589330,6212,6531370
1213,6212,5589330,6212,6532370
1213,6212,5589790,6212,6532830
1213,6212,5590260,6212,6533300
1213,6212,5590480,6212,6533520
1213,6212,5590480,6212,6534520
1213,6212,5590480,6212,6535520
1213,6212,5590480,6212,6536520
1213,6212,5590950,6212,6536990
1213,6212,5590950,6212,6537990
1213,6212,5590950,6212,6538990
1213,6212,5590950,6212,6539990
1213,6212,5590950,6212,6540990
1213,6212,5591270,6212,6541310
1213,6212,5591270,6212,6542310
1213,6212,5591270,6212,6542310
1213,6212,5591270,6212,6543310
1213,6212,5591270,6212,6544310
1213,6212,5591740,6212,6544780
1213,6212,5591740,6212,6545780
1213,6212,5592210,6212,6546250
1213,6212,5592800,6212,6546840
1213,6212,5592800,6212,6547650
1213,6212,5592800,6212,6548650
1213,6212,5593270,6212,6549120
1213,6212,5593270,6212,6549930
1213,6212,5593740,6212,6550400
1213,6212,5593740,6212,6551210
1213,6212,5593740,6212,6552020
1213,6212,5594210,6212,6552490
1213,6212,5594680,6212,6552960
1213,6212,5595150,6212,6553430
1213,6212,5595150,6212,6554430
1213,6212,5595150,6212,6555080
1213,6212,5595620,6212,6555550
1213,6212,5595620,6212,6556550
1213,6212,5595620,6212,6557200
1213,6212,5596080,6212,6557660
1213,6212,5596310,6212,6557890
1213,6212,5596310,6212,6558890
1213,6212,5596310,6212,6559700
1213,6212,5596310,6212,6560700
1213,6212,5596310,6212,6561700
1213,6212,5596770,6212,6562160
1213,6212,5596770,6212,6563160
1213,6212,5597240,6212,6563630
1213,6212,5597240,6212,6563630
1213,6212,5597240,6212,6564630
1213,6212,5597560,6212,6564950
1213,6212,5597560,6212,6565950
1213,6212,5597610,6212,6566000
1213,6212,5597930,6212,6566320
1213,6212,5597930,6212,6567320
1213,6212,5597930,6212,6568320
1213,6212,5598390,6212,6568780
1213,6212,5598390,6212,6569590
1213,6212,5598860,6212,6570060
1213,6212,5599450,6212,6570650
1213,6212,5599450,6212,6571460
1213,6212,5599450,6212,6572460
1213,6212,5599450,6212,6573460
1213,6212,5599450,6212,6574460
1213,6212,5599450,6212,6575460
1213,6212,5599450,6212,6576460
1213,6212,5599450,6212,6577460
1213,6212,5599450,6212,6578270
1213,6212,5599450,6212,6579080
1213,6212,5599450,6212,6579730
1213,6212,5599450,6212,6580730
1213,6212,5599450,6212,6581730
1213,6212,5599450,6212,6582730
1213,6212,5599450,6212,6583730
1213,6212,5599450,6212,6584730
1213,6212,5599450,6212,6585730
1213,6212,5599450,6212,6586730
1213,6212,5599450,6212,6586730
1213,6212,5599450,6212,6587730
1213,6212,5599820,6212,6588100
1213,6212,5600300,6212,6588580
1213,6212,5600300,6212,6589580
1213,6212,5600300,6212,6590580
1213,6212,5600760,6212,6591040
1213,6212,5600760,6212,6591850
1213,6212,5600760,6212,6592850
1213,6212,5600760,6212,6593850
1213,6212,5601310,6212,6594400
1213,6212,5601630,6212,6594720
1213,6212,5601630,6212,6595530
1213,6212,5601630,6212,6596530
1213,6212,5602100,6212,6597000
1213,6212,5602570,6212,6597470
1213,6212,5602570,6212,6598470
1213,6212,5602570,6212,6599470
1213,6212,5602570,6212,6600470
1213,6212,5602570,6212,6601470
1213,6212,5602570,6212,6602470
1213,6212,5602570,6212,6603280
1213,6212,5602570,6212,6604090
1213,6212,5602570,6212,6604900
1213,6212,5602570,6212,6605710
1213,6212,5602570,6212,6606520
1213,6212,5603160,6212,6607110
1213,6212,5603160,6212,6608110
1213,6212,5603160,6212,6609110
1213,6212,5603630,6212,6609580
1213,6212,5603630,6212,6610580
1213,6212,5603630,6212,6610580
1213,6212,5603630,6212,6611580
1213,6212,5603630,6212,6612390
1213,6212,5603630,6212,6613390
1213,6212,5603950,6212,6613710
1213,6212,5603950,6212,6614710
1213,6212,5603950,6212,6615710
1213,6212,5603950,6212,6616710
1213,6212,5603950,6212,6617360
1213,6212,5604420,6212,6617830
1213,6212,5604740,6212,6618150
1213,6212,5604740,6212,6619150
1213,6212,5604740,6212,6619150
1213,6212,5604740,6212,6620150
1213,6212,5604740,6212,6621150
1213,6212,5605210,6212,6621620
1213,6212,5605210,6212,6622430
1213,6212,5605210,6212,6623430
1213,6212,5605210,6212,6624240
1213,6212,5605210,6212,6625240
1213,6212,5605210,6212,6626240
1213,6212,5605210,6212,6627240
1213,6212,5605210,6212,6628050
1213,6212,5605680,6212,6628520
1213,6212,5605680,6212,6629520
1213,6212,5605680,6212,6630520
1213,6212,5605680,6212,6631520
1213,6212,5605680,6212,6632520
1213,6212,5605680,6212,6633520
1213,6212,5605680,6212,6633520
1213,6212,5605680,6212,6634520
1213,6212,5605900,6212,6634740
1213,6212,5606220,6212,6635060
1213,6212,5606220,6212,6636060
1213,6212,5606220,6212,6636870
1213,6212,5606770,6212,6637420
1213,6212,5606770,6212,6638420
1213,6212,5606770,6212,6639420
1213,6212,5607240,6212,6639890
1213,6212,5607710,6212,6640360
1213,6212,5607710,6212,6641360
1213,6212,5607710,6212,6642360
1213,6212,5607710,6212,6643360
1213,6212,5608180,6212,6643830
1213,6212,5608180,6212,6644480
1213,6212,5608180,6212,6645480
1213,6212,5608180,6212,6646480
1213,6212,5608180,6212,6647130
1213,6212,5608180,6212,6648130
1213,6212,5608410,6212,6648360
1213,6212,5608410,6212,6649170
1213,6212,5608410,6212,6650170
1213,6212,5608410,6212,6651170
1213,6212,5608410,6212,6652170
1213,6212,5608410,6212,6653170
1213,6212,5608880,6212,6653640
1213,6212,5608880,6212,6654640
1213,6212,5608880,6212,6655640
1213,6212,5608880,6212,6656640
1213,6212,5608880,6212,6657640
1213,6212,5608880,6212,6658450
1213,6212,5608880,6212,6659450
1213,6212,5608880,6212,6660450
1213,6212,5608880,6212,6661450
1213,6212,5608880,6212,6662450
1213,6212,5609350,6212,6662920
1213,6212,5609350,6212,6663920
1213,6212,5609350,6212,6664730
1213,6212,5609820,6212,6665200
1213,6212,5609820,6212,6669200
1213,6212,5610190,6212,6669570
1213,6212,5610190,6212,6670380
1213,6212,5610190,6212,6671380
1213,6212,5610190,6212,6672190
1213,6212,5610190,6212,6673190
1213,6212,5610190,6212,6674000
1213,6212,5610190,6212,6674000
1213,6212,5610190,6212,6675000
1213,6212,5610190,6212,6676000
1213,6212,5610190,6212,6677000
1213,6212,5610660,6212,6677470
1213,6212,5610660,6212,6678120
1213,6212,5610660,6212,6686120
1213,6212,5611250,6212,6686710
1213,6212,5611720,6212,6687180
1213,6212,5611720,6212,6687180
1213,6212,5611720,6212,6688180
1213,6212,5611720,6212,6688990
1213,6212,5612190,6212,6689460
1213,6212,5612190,6212,6690460
1213,6212,5612190,6212,6690460
1213,6212,5612190,6212,6691460
1213,6212,5612190,6212,6692270
1213,6212,5612420,6212,6692500
1213,6212,5612420,6212,6693500
1213,6212,5612420,6212,6694500
1213,6212,5612970,6212,6695050
1213,6212,5612970,6212,6696050
1213,6212,5612970,6212,6697050
1213,6212,5613190,6212,6697270
1213,6212,5613190,6212,6698270
1213,6212,5613190,6212,6698270
1213,6212,5613190,6212,6699080
1213,6212,5613190,6212,6699890
1213,6212,5613740,6212,6700440
1213,6212,5613740,6212,6701440
1213,6212,5613740,6212,6702440
1213,6212,5613740,6212,6703440
1213,6212,5613740,6212,6704440
1213,6212,5613740,6212,6705440
1213,6212,5613970,6212,6705670
1213,6212,5613970,6212,6706670
1213,6212,5613970,6212,6707670
1213,6212,5614290,6212,6707990
1213,6212,5615290,6212,6708990
1213,6212,5615750,6212,6709450
1213,6212,5615750,6212,6710260
1213,6212,5616070,6212,6710580
1213,6212,5616390,6212,6710900
1213,6212,5616390,6212,6711900
1213,6212,5616390,6212,6712710
1213,6212,5616390,6212,6713520
1213,6212,5616660,6212,6713790
1213,6212,5617130,6212,6714260
1213,6212,5617590,6212,6714720
1213,6212,5617590,6212,6715530
1213,6212,5618180,6212,6716120
1213,6212,5618180,6212,6717120
1213,6212,5618180,6212,6718120
1213,6212,5618650,6212,6718590
1213,6212,5618650,6212,6719590
1213,6212,5618650,6212,6720590
1213,6212,5618650,6212,6721590
1213,6212,5618650,6212,6722400
1213,6212,5618650,6212,6723400
1213,6212,5618650,6212,6724400
1213,6212,5618650,6212,6725210
1213,6212,5618650,6212,6725670
1213,6212,5618970,6212,6725990
1213,6212,5618970,6212,6726990
1213,6212,5618970,6212,6727800
1213,6212,5618970,6212,6728610
1213,6212,5618970,6212,6729610
1213,6212,5618970,6212,6730420
1213,6212,5618970,6212,6731420
1213,6212,5618970,6212,6732420
1213,6212,5618970,6212,6733420
1213,6212,5618970,6212,6733890
1213,6212,5618970,6212,6734890
1213,6212,5618970,6212,6735700
1213,6212,5618970,6212,6736170
1213,6212,5619430,6212,6736630
1213,6212,5619430,6212,6737630
1213,6212,5619590,6212,6737790
1213,6212,5619590,6212,6738790
1213,6212,5619590,6212,6738790
1213,6212,5619590,6212,6739790
1213,6212,5619910,6212,6740110
1213,6212,5619910,6212,6741110
1213,6212,5619910,6212,6742110
1213,6212,5620070,6212,6742270
1213,6212,5620660,6212,6742860
1213,6212,5620660,6212,6743860
1213,6212,5620660,6212,6744670
1213,6212,5620660,6212,6745670
1213,6212,5620660,6212,6746670
1213,6212,5620660,6212,6747140
1213,6212,5621250,6212,6747730
1213,6212,5621250,6212,6748730
1213,6212,5621250,6212,6748730
1213,6212,5621250,6212,6749540
1213,6212,5621620,6212,6749910
1213,6212,5621620,6212,6750910
1213,6212,5621620,6212,6751910
1213,6212,5621620,6212,6752910
1213,6212,5621620,6212,6753910
1213,6212,5622210,6212,6754500
1213,6212,5622210,6212,6755310
1213,6212,5622210,6212,6756310
1213,6212,5622210,6212,6757310
1213,6212,5622210,6212,6758310
1213,6212,5622210,6212,6759310
1213,6212,5622210,6212,6760310
1213,6212,5622210,6212,6760780
1213,6212,5622210,6212,6761780
1213,6212,5622210,6212,6762590
1213,6212,5622210,6212,6763590
1213,6212,5622210,6212,6764060
1213,6212,5622210,6212,6765060
1213,6212,5622210,6212,6765530
1213,6212,5622210,6212,6766530
1213,6212,5622210,6212,6767530
1213,6212,5622210,6212,6768000
1213,6212,5622210,6212,6768810
1213,6212,5622210,6212,6769620
1213,6212,5622210,6212,6770620
1213,6212,5622210,6212,6771620
1213,6212,5622210,6212,6772620
1213,6212,5622210,6212,6773620
1213,6212,5622210,6212,6774620
1213,6212,5622540,6212,6774950
1213,6212,5622540,6212,6775950
1213,6212,5622540,6212,6776950
1213,6212,5622540,6212,6777600
1213,6212,5622540,6212,6778600
1213,6212,5622540,6212,6779600
1213,6212,5623090,6212,6780150
1213,6212,5623090,6212,6781150
1213,6212,5623090,6212,6782150
1213,6212,5623410,6212,6782470
1213,6212,5623410,6212,6783120
1213,6212,5623410,6212,6784120
1213,6212,5623410,6212,6784590
1213,6212,5623410,6212,6785400
1213,6212,5623410,6212,6786210
1213,6212,5623410,6212,6787210
1213,6212,5623410,6212,6788020
1213,6212,5623410,6212,6788490
1213,6212,5623410,6212,6789490
1213,6212,5623410,6212,6790490
1213,6212,5623410,6212,6791490
1213,6212,5623410,6212,6792490
1213,6212,5623730,6212,6792810
1213,6212,5623730,6212,6793810
1213,6212,5623730,6212,6793810
1213,6212,5623730,6212,6794620
1213,6212,5623730,6212,6795090
1213,6212,5624050,6212,6795410
1213,6212,5624050,6212,6796410
1213,6212,5624050,6212,6797410
1213,6212,5624050,6212,6798410
1213,6212,5624050,6212,6799220
1213,6212,5624050,6212,6800220
1213,6212,5624050,6212,6800690
1213,6212,5624370,6212,6801010
1213,6212,5624370,6212,6802010
1213,6212,5624370,6212,6802820
1213,6212,5624370,6212,6803820
1213,6212,5624690,6212,6804140
1213,6212,5624690,6212,6805140
1213,6212,5624690,6212,6806140
1213,6212,5624690,6212,6806140
1213,6212,5624690,6212,6806950
1213,6212,5624690,6212,6807950
1213,6212,5624690,6212,6808760
1213,6212,5625010,6212,6809080
1213,6212,5625010,6212,6810080
1213,6212,5625010,6212,6811080
1213,6212,5625010,6212,6812080
1213,6212,5625010,6212,6812890
1213,6212,5625010,6212,6813360
1213,6212,5625010,6212,6814360
1213,6212,5625010,6212,6815170
1213,6212,5625170,6212,6815330
1213,6212,5625170,6212,6816330
1213,6212,5625170,6212,6816330
1213,6212,5625170,6212,6817330
1213,6212,5625490,6212,6817650
1213,6212,5625600,6212,6817760
1213,6212,5625600,6212,6818760
1213,6212,5625600,6212,6819760
1213,6212,5625600,6212,6820230
1213,6212,5625600,6212,6821230
1213,6212,5625600,6212,6822230
1213,6212,5625600,6212,6823040
1213,6212,5625600,6212,6823510
1213,6212,5625600,6212,6824320
1213,6212,5625600,6212,6825320
1213,6212,5625600,6212,6826320
1213,6212,5626060,6212,6826780
1213,6212,5626060,6212,6827780
1213,6212,5626060,6212,6827780
1213,6212,5626060,6212,6828250
1213,6212,5626060,6212,6829250
1213,6212,5626060,6212,6830250
1213,6212,5626060,6212,6831250
1213,6212,5626520,6212,6831710
1213,6212,5626520,6212,6832710
1213,6212,5626520,6212,6833710
1213,6212,5626520,6212,6834710
1213,6212,5626520,6212,6835520
1213,6212,5626520,6212,6836330
1213,6212,5626520,6212,6836880
1213,6212,5627110,6212,6837470
1213,6212,5627110,6212,6838280
1213,6212,5627110,6212,6839280
1213,6212,5627330,6212,6839500
1213,6212,5627330,6212,6840500
1213,6212,5627330,6212,6841500
1213,6212,5627650,6212,6841820
1213,6212,5627650,6212,6842820
1213,6212,5627650,6212,6843820
1213,6212,5628240,6212,6844410
1213,6212,5628240,6212,6845410
1213,6212,5628240,6212,6846410
1213,6212,5628240,6212,6846880
1213,6212,5628240,6212,6847880
1213,6212,5628240,6212,6848880
1213,6212,5628240,6212,6849880
1213,6212,5628240,6212,6849880
1213,6212,5628240,6212,6850880
1213,6212,5628240,6212,6851880
1213,6212,5628240,6212,6852880
1213,6212,5628240,6212,6853690
1213,6212,5628700,6212,6854150
1213,6212,5629070,6212,6854520
1213,6212,5629390,6212,6854840
1213,6212,5629390,6212,6855840
1213,6212,5629390,6212,6856840
1213,6212,5629390,6212,6857840
1213,6212,5629390,6212,6858650
1213,6212,5629390,6212,6859120
1213,6212,5629850,6212,6859580
1213,6212,5629850,6212,6860580
1213,6212,5629850,6212,6861580
1213,6212,5629850,6212,6862580
1213,6212,5630440,6212,6863170
1213,6212,5630440,6212,6863640
1213,6212,5630440,6212,6863640
1213,6212,5630900,6212,6864100
1213,6212,5630900,6212,6865100
1213,6212,5630900,6212,6866100
1213,6212,5630900,6212,6867100
1213,6212,5630900,6212,6868100
1213,6212,5630900,6212,6869100
1213,6212,5630900,6212,6870100
1213,6212,5630900,6212,6871100
1213,6212,5631270,6212,6871470
1213,6212,5631270,6212,6872470
1213,6212,5631750,6212,6872950
1213,6212,5631750,6212,6873950
1213,6212,5631750,6212,6874760
1213,6212,5631750,6212,6875230
1213,6212,5631750,6212,6876230
1213,6212,5631750,6212,6876780
1213,6212,5631750,6212,6877780
1213,6212,5631750,6212,6878590
1213,6212,5631750,6212,6879060
1213,6212,5631750,6212,6879870
1213,6212,5631750,6212,6880680
1213,6212,5631750,6212,6881330
1213,6212,5631750,6212,6881800
1213,6212,5631750,6212,6882800
1213,6212,5631750,6212,6883800
1213,6212,5631750,6212,6884350
1213,6212,5631750,6212,6885350
1213,6212,5631750,6212,6886350
1213,6212,5631750,6212,6886820
1213,6212,5631980,6212,6887050
1213,6212,5631980,6212,6887520
1213,6212,5631980,6212,6887990
1213,6212,5631980,6212,6887990
1213,6212,5631980,6212,6888990
1213,6212,5631980,6212,6889990
1213,6212,5631980,6212,6890990
1213,6212,5631980,6212,6891990
1213,6212,5631980,6212,6892990
1213,6212,5631980,6212,6893460
1213,6212,5632140,6212,6893620
1213,6212,5632140,6212,6894430
1213,6212,5632140,6212,6895430
1213,6212,5632140,6212,6895430
1213,6212,5632140,6212,6896430
1213,6212,5632140,6212,6897430
1213,6212,5632140,6212,6898430
1213,6212,5632140,6212,6898900
1213,6212,5632140,6212,6899900
1213,6212,5632140,6212,6900550
1213,6212,5632140,6212,6901550
1213,6212,5632510,6212,6901920
1213,6212,5632970,6212,6902380
1213,6212,5632970,6212,6903380
1213,6212,5632970,6212,6904380
1213,6212,5632970,6212,6905380
1213,6212,5633430,6212,6905840
1213,6212,5633430,6212,6906840
1213,6212,5633430,6212,6907310
1213,6212,5633430,6212,6915310
1213,6212,5633430,6212,6915860
1213,6212,5633430,6212,6916330
1213,6212,5633430,6212,6917330
1213,6212,5633430,6212,6917800
1213,6212,5633650,6212,6918020
1213,6212,5633650,6212,6918830
1213,6212,5633650,6212,6919830
1213,6212,5633650,6212,6920830
1213,6212,5633650,6212,6921830
1213,6212,5633650,6212,6922300
1213,6212,5633650,6212,6923300
1213,6212,5633650,6212,6923770
1213,6212,5633650,6212,6924770
1213,6212,5633650,6212,6925770
1213,6212,5633650,6212,6926770
1213,6212,5633650,6212,6927770
1213,6212,5633650,6212,6928580
1213,6212,5633650,6212,6929580
1213,6212,5633650,6212,6930580
1213,6212,5633970,6212,6930900
1213,6212,5633970,6212,6931900
1213,6212,5633970,6212,6932450
1213,6212,5633970,6212,6933450
1213,6212,5633970,6212,6934450
1213,6212,5633970,6212,6934450
1213,6212,5633970,6212,6935260
1213,6212,5633970,6212,6936260
1213,6212,5634200,6212,6936490
1213,6212,5634200,6212,6936490
1213,6212,5634200,6212,6936490
1213,6212,5634200,6212,6937490
1213,6212,5634200,6212,6938490
1213,6212,5634200,6212,6939490
1213,6212,5634200,6212,6940490
1213,6212,5634200,6212,6940490
1213,6212,5634200,6212,6941300
1213,6212,5634200,6212,6942300
1213,6212,5634200,6212,6942300
1213,6212,5634200,6212,6943300
1213,6212,5634200,6212,6944300
1213,6212,5634200,6212,6945300
1213,6212,5634200,6212,6945890
1213,6212,5634200,6212,6946700
1213,6212,5634200,6212,6947700
1213,6212,5634200,6212,6948700
1213,6212,5634420,6212,6948920
1213,6212,5634420,6212,6949920
1213,6212,5634420,6212,6950730
1213,6212,5634900,6212,6951210
1213,6212,5634900,6212,6952210
1213,6212,5634900,6212,6953210
1213,6212,5634900,6212,6954210
1213,6212,5634900,6212,6955210
1213,6212,5634900,6212,6956210
1213,6212,5634900,6212,6956210
1213,6212,5634900,6212,6957210
1213,6212,5634900,6212,6957680
1213,6212,5634900,6212,6958680
1213,6212,5634900,6212,6959680
1213,6212,5634900,6212,6959680
1213,6212,5634900,6212,6960150
1213,6212,5635220,6212,6960470
1213,6212,5635220,6212,6961470
1213,6212,5635220,6212,6962470
1213,6212,5635220,6212,6963470
1213,6212,5635220,6212,6963940
1213,6212,5635450,6212,6964170
1213,6212,5635450,6212,6965170
1213,6212,5635450,6212,6966170
1213,6212,5635450,6212,6967170
1213,6212,5635450,6212,6967640
1213,6212,5635450,6212,6968450
1213,6212,5635450,6212,6969260
1213,6212,5635450,6212,6970260
1213,6212,5635450,6212,6971260
1213,6212,5635450,6212,6972260
1213,6212,5635450,6212,6973260
1213,6212,5635770,6212,6973580
1213,6212,5635770,6212,6974390
1213,6212,5635770,6212,6974940
1213,6212,5635770,6212,6975940
1213,6212,5635770,6212,6976750
1213,6212,5636090,6212,6977070
1213,6212,5636090,6212,6978070
1213,6212,5636570,6212,6978550
1213,6212,5636570,6212,6978550
1213,6212,5636570,6212,6979360
1213,6212,5636570,6212,6980170
1213,6212,5636570,6212,6981170
1213,6212,5636570,6212,6982170
1213,6212,5636570,6212,6983170
1213,6212,5636570,6212,6984170
1213,6212,5636570,6212,6985170
1213,6212,5636570,6212,6986170
1213,6212,5636570,6212,6987170
1213,6212,5636570,6212,6987820
1213,6212,5636570,6212,6988820
1213,6212,5636570,6212,6989470
1213,6212,5636570,6212,6989930
1213,6212,5636570,6212,6990930
1213,6212,5636730,6212,6991090
1213,6212,5636960,6212,6991320
1213,6212,5636960,6212,6991320
1213,6212,5636960,6212,6991790
1213,6212,5636960,6212,6992790
1213,6212,5636960,6212,6993600
1213,6212,5636960,6212,6994600
1213,6212,5636960,6212,6995600
1213,6212,5636960,6212,6996410
1213,6212,5636960,6212,6997410
1213,6212,5636960,6212,6998410
1213,6212,5637420,6212,6998870
1213,6212,5637420,6212,6999870
1213,6212,5637420,6212,7000870
1213,6212,5637420,6212,7001870
1213,6212,5637420,6212,7002870
1213,6212,5637650,6212,7003100
1213,6212,5637650,6212,7004100
1213,6212,5637870,6212,7004320
1213,6212,5637870,6212,7005320
1213,6212,5637870,6212,7006320
